"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.4919,0.0094"
"2.00,-0.4922,0.0031"
"3.00,-0.4920,0.0105"
"4.00,-0.4922,0.0024"
"5.00,-0.4887,0.0098"
"6.00,-0.4800,0.1654"
"7.00,-0.4675,0.6065"
"8.00,-0.4568,1.1904"
"9.00,-0.4442,1.6784"
"10.00,-0.4310,2.2050"
"11.00,-0.4184,2.7731"
"12.00,-0.4063,3.2562"
"13.00,-0.3938,3.7025"
"14.00,-0.3814,4.1392"
"15.00,-0.3694,4.5466"
"16.00,-0.3552,4.9321"
"17.00,-0.3433,5.3817"
"18.00,-0.3310,5.7254"
"19.00,-0.3173,6.0372"
"20.00,-0.3049,6.4317"
"21.00,-0.2894,6.7301"
"22.00,-0.2787,7.1553"
"23.00,-0.2650,7.3430"
"24.00,-0.2528,7.6649"
"25.00,-0.2403,7.8870"
"26.00,-0.2283,8.1073"
"27.00,-0.2160,8.3128"
"28.00,-0.2021,8.5207"
"29.00,-0.1896,8.7819"
"30.00,-0.1776,8.9574"
"31.00,-0.1656,9.1204"
"32.00,-0.1517,9.2715"
"33.00,-0.1389,9.4951"
"34.00,-0.1255,9.6514"
"35.00,-0.1135,9.8452"
"36.00,-0.1009,9.9599"
"37.00,-0.0869,10.0837"
"38.00,-0.0748,10.2761"
"39.00,-0.0628,10.3732"
"40.00,-0.0506,10.4580"
"41.00,-0.0365,10.5440"
"42.00,-0.0240,10.7204"
"43.00,-0.0121,10.7992"
"44.00,0.0005,10.8716"
"45.00,0.0126,10.9429"
"46.00,0.0251,11.0169"
"47.00,0.0370,11.0687"
"48.00,0.0513,11.1344"
"49.00,0.0615,11.2676"
"50.00,0.0725,11.2380"
"51.00,0.0832,11.2093"
"52.00,0.0958,11.1990"
"53.00,0.1081,11.2540"
"54.00,0.1186,11.3131"
"55.00,0.1277,11.2710"
"56.00,0.1385,11.1657"
"57.00,0.1505,11.1407"
"58.00,0.1615,11.1991"
"59.00,0.1723,11.1791"
"60.00,0.1813,11.1501"
"61.00,0.1927,11.0640"
"62.00,0.2012,11.0539"
"63.00,0.2122,10.9529"
"64.00,0.2210,10.9387"
"65.00,0.2305,10.8423"
"66.00,0.2401,10.7758"
"67.00,0.2503,10.6984"
"68.00,0.2597,10.6969"
"69.00,0.2675,10.6202"
"70.00,0.2783,10.4786"
"71.00,0.2861,10.4947"
"72.00,0.2965,10.3562"
"73.00,0.3058,10.3717"
"74.00,0.3146,10.3048"
"75.00,0.3242,10.2465"
"76.00,0.3352,10.1968"
"77.00,0.3439,10.2368"
"78.00,0.3533,10.1764"
"79.00,0.3624,10.1194"
"80.00,0.3715,10.0802"
"81.00,0.3811,10.0321"
"82.00,0.3899,9.9986"
"83.00,0.3995,9.9554"
"84.00,0.4102,9.9204"
"85.00,0.4189,9.9580"
"86.00,0.4285,9.9114"
"87.00,0.4390,9.8840"
"88.00,0.4486,9.9283"
"89.00,0.4576,9.8947"
"90.00,0.4684,9.8581"
"91.00,0.4791,9.8989"
"92.00,0.4901,9.9564"
"93.00,0.5008,9.9924"
"94.00,0.5100,10.0327"
"95.00,0.5203,9.9830"
"96.00,0.5313,10.0168"
"97.00,0.5421,10.0559"
"98.00,0.5524,10.0838"
"99.00,0.5637,10.1124"
"100.00,0.5745,10.1632"
"101.00,0.5849,10.1919"
"102.00,0.5957,10.2059"
"103.00,0.6065,10.2356"
"104.00,0.6169,10.2578"
"105.00,0.6278,10.2775"
"106.00,0.6386,10.3036"
"107.00,0.6495,10.3284"
"108.00,0.6601,10.3514"
"109.00,0.6710,10.3713"
"110.00,0.6831,10.3927"
"111.00,0.6955,10.4785"
"112.00,0.7047,10.5764"
"113.00,0.7171,10.5057"
"114.00,0.7278,10.6051"
"115.00,0.7400,10.5981"
"116.00,0.7510,10.6904"
"117.00,0.7616,10.6954"
"118.00,0.7737,10.6981"
"119.00,0.7845,10.7686"
"120.00,0.7950,10.7701"
"121.00,0.8076,10.7581"
"122.00,0.8182,10.8417"
"123.00,0.8290,10.8370"
"124.00,0.8413,10.8380"
"125.00,0.8519,10.9012"
"126.00,0.8644,10.8936"
"127.00,0.8750,10.9735"
"128.00,0.8872,10.9482"
"129.00,0.8983,11.0228"
"130.00,0.9101,11.0114"
"131.00,0.9212,11.0664"
"132.00,0.9317,11.0530"
"133.00,0.9442,11.0376"
"134.00,0.9534,11.1075"
"135.00,0.9657,11.0131"
"136.00,0.9746,11.0677"
"137.00,0.9873,10.9726"
"138.00,0.9964,11.0484"
"139.00,1.0070,10.9514"
"140.00,1.0175,10.9411"
"141.00,1.0285,10.9204"
"142.00,1.0407,10.9144"
"143.00,1.0516,10.9877"
"144.00,1.0622,10.9810"
"145.00,1.0728,10.9556"
"146.00,1.0838,10.9477"
"147.00,1.0946,10.9430"
"148.00,1.1052,10.9332"
"149.00,1.1144,10.9237"
"150.00,1.1252,10.8357"
"151.00,1.1375,10.8365"
"152.00,1.1451,10.9003"
"153.00,1.1558,10.7478"
"154.00,1.1666,10.7368"
"155.00,1.1759,10.7373"
"156.00,1.1866,10.6748"
"157.00,1.1972,10.6649"
"158.00,1.2082,10.6714"
"159.00,1.2173,10.6806"
"160.00,1.2281,10.6047"
"161.00,1.2387,10.6119"
"162.00,1.2479,10.6184"
"163.00,1.2573,10.5482"
"164.00,1.2696,10.4818"
"165.00,1.2788,10.5795"
"166.00,1.2891,10.5061"
"167.00,1.2985,10.5041"
"168.00,1.3074,10.4374"
"169.00,1.3186,10.3708"
"170.00,1.3276,10.4111"
"171.00,1.3367,10.3352"
"172.00,1.3459,10.2766"
"173.00,1.3549,10.2185"
"174.00,1.3661,10.1627"
"175.00,1.3754,10.2134"
"176.00,1.3843,10.1614"
"177.00,1.3936,10.1085"
"178.00,1.4029,10.0637"
"179.00,1.4120,10.0217"
"180.00,1.4212,9.9787"
"181.00,1.4318,9.9355"
"182.00,1.4410,9.9757"
"183.00,1.4503,9.9375"
"184.00,1.4611,9.9018"
"185.00,1.4702,9.9467"
"186.00,1.4792,9.9051"
"187.00,1.4885,9.8650"
"188.00,1.4976,9.8299"
"189.00,1.5073,9.7989"
"190.00,1.5162,9.7842"
"191.00,1.5240,9.7524"
"192.00,1.5347,9.6442"
"193.00,1.5437,9.6996"
"194.00,1.5546,9.6697"
"195.00,1.5624,9.7262"
"196.00,1.5747,9.6349"
"197.00,1.5838,9.7617"
"198.00,1.5931,9.7294"
"199.00,1.6025,9.7167"
"200.00,1.6129,9.6921"
"201.00,1.6219,9.7288"
"202.00,1.6313,9.6997"
"203.00,1.6407,9.6760"
"204.00,1.6483,9.6667"
"205.00,1.6607,9.5598"
"206.00,1.6682,9.7035"
"207.00,1.6789,9.5924"
"208.00,1.6868,9.6496"
"209.00,1.6974,9.5621"
"210.00,1.7065,9.6108"
"211.00,1.7157,9.5884"
"212.00,1.7247,9.5648"
"213.00,1.7355,9.5416"
"214.00,1.7434,9.6045"
"215.00,1.7539,9.5169"
"216.00,1.7632,9.5670"
"217.00,1.7721,9.5478"
"218.00,1.7817,9.5253"
"219.00,1.7908,9.5236"
"220.00,1.8000,9.5055"
"221.00,1.8075,9.4884"
"222.00,1.8172,9.3969"
"223.00,1.8259,9.3907"
"224.00,1.8355,9.3727"
"225.00,1.8446,9.3786"
"226.00,1.8538,9.3678"
