"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,0.0001,-0.0014"
"2.00,0.0001,0.0011"
"3.00,-0.0001,-0.0068"
"4.00,-0.0001,-0.0065"
"5.00,0.0000,-0.0035"
"6.00,0.0000,-0.0034"
"7.00,0.0092,0.4549"
"8.00,0.0216,1.0540"
"9.00,0.0337,1.6067"
"10.00,0.0475,2.2136"
"11.00,0.0599,2.7247"
"12.00,0.0736,3.2757"
"13.00,0.0841,3.6355"
"14.00,0.0965,4.0755"
"15.00,0.1090,4.4935"
"16.00,0.1194,4.7925"
"17.00,0.1319,5.1746"
"18.00,0.1427,5.4559"
"19.00,0.1548,5.7885"
"20.00,0.1640,5.9572"
"21.00,0.1780,6.3630"
"22.00,0.1872,6.5030"
"23.00,0.1993,6.7832"
"24.00,0.2085,6.9022"
"25.00,0.2193,7.0971"
"26.00,0.2301,7.2822"
"27.00,0.2409,7.4581"
"28.00,0.2517,7.6251"
"29.00,0.2608,7.7020"
"30.00,0.2713,7.8405"
"31.00,0.2808,7.9230"
"32.00,0.2916,8.0668"
"33.00,0.3021,8.1871"
"34.00,0.3112,8.2359"
"35.00,0.3223,8.3805"
"36.00,0.3315,8.4196"
"37.00,0.3436,8.6040"
"38.00,0.3528,8.6320"
"39.00,0.3636,8.7403"
"40.00,0.3727,8.7615"
"41.00,0.3835,8.8634"
"42.00,0.3943,8.9602"
"43.00,0.4048,9.0358"
"44.00,0.4157,9.1294"
"45.00,0.4249,9.1311"
"46.00,0.4368,9.2690"
"47.00,0.4462,9.2776"
"48.00,0.4586,9.4351"
"49.00,0.4695,9.5062"
"50.00,0.4811,9.6091"
"51.00,0.5016,9.6959"
"52.00,0.5132,9.6668"
"53.00,0.5263,9.7744"
"54.00,0.5384,9.9273"
"55.00,0.5489,10.0419"
"56.00,0.5601,10.0683"
"57.00,0.5705,10.1187"
"58.00,0.5827,10.1340"
"59.00,0.5935,10.2430"
"60.00,0.6059,10.2630"
"61.00,0.6167,10.3716"
"62.00,0.6304,10.3930"
"63.00,0.6412,10.5606"
"64.00,0.6520,10.5725"
"65.00,0.6641,10.5838"
"66.00,0.6765,10.6601"
"67.00,0.6887,10.7488"
"68.00,0.7011,10.8168"
"69.00,0.7132,10.8978"
"70.00,0.7256,10.9583"
"71.00,0.7362,11.0322"
"72.00,0.7489,11.0096"
"73.00,0.7598,11.0964"
"74.00,0.7716,11.0747"
"75.00,0.7825,11.1255"
"76.00,0.7950,11.1046"
"77.00,0.8072,11.1789"
"78.00,0.8192,11.2308"
"79.00,0.8302,11.2715"
"80.00,0.8439,11.2489"
"81.00,0.8561,11.3791"
"82.00,0.8670,11.4201"
"83.00,0.8793,11.3944"
"84.00,0.8899,11.4312"
"85.00,0.9036,11.3941"
"86.00,0.9127,11.5139"
"87.00,0.9248,11.3909"
"88.00,0.9375,11.4268"
"89.00,0.9483,11.4924"
"90.00,0.9587,11.4459"
"91.00,0.9696,11.4069"
"92.00,0.9820,11.3722"
"93.00,0.9942,11.4330"
"94.00,1.0064,11.4668"
"95.00,1.0186,11.5022"
"96.00,1.0294,11.5401"
"97.00,1.0402,11.5031"
"98.00,1.0522,11.4679"
"99.00,1.0631,11.4965"
"100.00,1.0742,11.4596"
"101.00,1.0856,11.4429"
"102.00,1.0953,11.4435"
"103.00,1.1062,11.3588"
"104.00,1.1171,11.3267"
"105.00,1.1281,11.3153"
"106.00,1.1384,11.2909"
"107.00,1.1507,11.8594"
"108.00,1.1614,11.8024"
"109.00,1.1710,11.6908"
"110.00,1.1814,11.6279"
"111.00,1.1918,11.5661"
"112.00,1.2014,11.4703"
"113.00,1.2137,11.5126"
"114.00,1.2242,11.4606"
"115.00,1.2334,11.3477"
"116.00,1.2442,11.3203"
"117.00,1.2534,11.2124"
"118.00,1.2642,11.1918"
"119.00,1.2733,11.0903"
"120.00,1.2842,11.0796"
"121.00,1.2933,10.9800"
"122.00,1.3044,10.9873"
"123.00,1.3132,10.8759"
"124.00,1.3241,10.8759"
"125.00,1.3333,10.7940"
