"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.0014,0.0045"
"2.00,-0.0015,-0.0066"
"3.00,-0.0016,-0.0087"
"4.00,-0.0015,-0.0028"
"5.00,-0.0015,-0.0026"
"6.00,0.0000,0.0739"
"7.00,0.0139,0.7628"
"8.00,0.0351,1.7828"
"9.00,0.0582,2.8670"
"10.00,0.0828,3.9333"
"11.00,0.1073,4.9698"
"12.00,0.1319,5.9485"
"13.00,0.1564,6.8783"
"14.00,0.1810,7.7616"
"15.00,0.2039,8.5189"
"16.00,0.2288,9.3365"
"17.00,0.2500,9.9333"
"18.00,0.2729,10.5820"
"19.00,0.2945,11.1329"
"20.00,0.3158,11.6398"
"21.00,0.3374,12.1377"
"22.00,0.3575,12.5290"
"23.00,0.3790,12.9935"
"24.00,0.3989,13.3253"
"25.00,0.4205,13.7446"
"26.00,0.4402,14.0391"
"27.00,0.4585,14.2534"
"28.00,0.4788,14.5553"
"29.00,0.4984,14.8093"
"30.00,0.5187,15.0833"
"31.00,0.5370,15.2454"
"32.00,0.5571,15.4813"
"33.00,0.5770,15.7162"
"34.00,0.5953,15.8305"
"35.00,0.6182,16.1897"
"36.00,0.6365,16.2965"
"37.00,0.6535,16.3326"
"38.00,0.6751,16.5878"
"39.00,0.6935,16.6854"
"40.00,0.7134,16.8467"
"41.00,0.7317,16.9206"
"42.00,0.7533,17.1545"
"43.00,0.7732,17.2869"
"44.00,0.7916,17.3494"
"45.00,0.8145,17.6248"
"46.00,0.8332,17.6763"
"47.00,0.8531,17.7906"
"48.00,0.8731,17.8912"
"49.00,0.8931,18.0052"
"50.00,0.9160,18.2479"
"51.00,0.9359,18.3336"
"52.00,0.9559,18.4150"
"53.00,0.9758,18.4924"
"54.00,0.9987,18.7053"
"55.00,1.0203,18.8524"
"56.00,1.0403,18.9157"
"57.00,1.0632,19.1129"
"58.00,1.0848,19.2373"
"59.00,1.1048,19.2735"
"60.00,1.1277,19.4552"
"61.00,1.1493,19.5624"
"62.00,1.1708,19.6565"
"63.00,1.1951,19.8945"
"64.00,1.2167,19.9698"
"65.00,1.2383,20.0611"
"66.00,1.2629,20.2830"
"67.00,1.2858,20.4143"
"68.00,1.3074,20.4735"
"69.00,1.3303,20.5952"
"70.00,1.3548,20.7926"
"71.00,1.3764,20.8330"
"72.00,1.4010,21.0185"
"73.00,1.4239,21.1130"
"74.00,1.4471,21.2191"
"75.00,1.4699,21.2960"
"76.00,1.4945,21.4605"
"77.00,1.5157,21.4510"
"78.00,1.5406,21.6220"
"79.00,1.5620,21.6120"
"80.00,1.5865,21.7566"
"81.00,1.6094,21.8141"
"82.00,1.6327,21.8852"
"83.00,1.6556,21.9363"
"84.00,1.6768,21.9030"
"85.00,1.7017,22.0515"
"86.00,1.7230,22.0125"
"87.00,1.7462,22.0736"
"88.00,1.7691,22.1153"
"89.00,1.7920,22.1549"
"90.00,1.8166,22.2744"
"91.00,1.8381,22.2406"
"92.00,1.8610,22.2667"
"93.00,1.8826,22.2351"
"94.00,1.9056,22.2760"
"95.00,1.9271,22.2349"
"96.00,1.9500,22.2685"
"97.00,1.9731,22.3114"
"98.00,1.9946,22.2703"
"99.00,2.0375,22.2367"
"100.00,2.0591,22.1885"
"101.00,2.0823,22.1590"
"102.00,2.1036,22.2144"
"103.00,2.1252,22.1640"
"104.00,2.1448,22.1374"
"105.00,2.1681,22.0123"
"106.00,2.1880,22.0734"
"107.00,2.2080,21.9679"
"108.00,2.2279,21.8676"
"109.00,2.2509,21.7723"
"110.00,2.2692,21.8291"
"111.00,2.2895,21.6540"
"112.00,2.3107,21.5858"
"113.00,2.3307,21.5700"
"114.00,2.3507,21.4896"
"115.00,2.3706,21.4133"
"116.00,2.3890,21.3408"
"117.00,2.4089,21.1900"
"118.00,2.4289,21.1286"
"119.00,2.4472,21.0704"
"120.00,2.4655,20.9331"
"121.00,2.4842,20.8028"
"122.00,2.5055,20.6953"
"123.00,2.5225,20.7241"
"124.00,2.5424,20.5388"
"125.00,2.5608,20.5100"
"126.00,2.5807,20.4008"
"127.00,2.5977,20.3789"
"128.00,2.6164,20.2108"
"129.00,2.6360,20.1329"
"130.00,2.6544,20.1080"
"131.00,2.6730,20.0189"
"132.00,2.6913,19.9507"
"133.00,2.7080,19.8694"
"134.00,2.7267,19.7105"
"135.00,2.7450,19.6576"
"136.00,2.7650,19.5911"
"137.00,2.7833,19.6096"
"138.00,2.8003,19.5455"
"139.00,2.8186,19.4190"
"140.00,2.8370,19.3644"
"141.00,2.8556,19.3125"
"142.00,2.8723,19.2795"
"143.00,2.8906,19.1501"
"144.00,2.9093,19.1089"
"145.00,2.9276,19.0861"
"146.00,2.9476,19.0481"
"147.00,2.9659,19.0938"
"148.00,2.9842,19.0554"
"149.00,3.0029,19.0190"
"150.00,3.0212,19.0007"
"151.00,3.0399,18.9670"
"152.00,3.0582,18.9513"
"153.00,3.0778,18.9201"
"154.00,3.0948,18.9558"
"155.00,3.1132,18.8589"
"156.00,3.1335,18.8322"
"157.00,-3.1314,18.9051"
"158.00,-3.1118,18.8762"
"159.00,-3.0931,18.9141"
"160.00,-3.0735,18.9002"
"161.00,-3.0532,18.9378"
"162.00,-3.0349,19.0054"
"163.00,-3.0152,18.9715"
"164.00,-2.9966,19.0046"
"165.00,-2.9753,18.9871"
"166.00,-2.9567,19.1013"
"167.00,-2.9367,19.0789"
"168.00,-2.9167,19.1231"
"169.00,-2.8984,19.1651"
"170.00,-2.8784,19.1231"
"171.00,-2.8585,19.1651"
"172.00,-2.8385,19.2050"
"173.00,-2.8185,19.2429"
"174.00,-2.8002,19.2788"
"175.00,-2.7790,19.2312"
"176.00,-2.7603,19.3332"
"177.00,-2.7374,19.2992"
"178.00,-2.7187,19.4796"
"179.00,-2.6991,19.4384"
"180.00,-2.6788,19.4482"
"181.00,-2.6592,19.4903"
"182.00,-2.6376,19.4975"
"183.00,-2.6376,19.6020"
"184.00,-2.6204,18.6230"
"185.00,-2.6006,18.5487"
"186.00,-2.5805,18.6134"
"187.00,-2.5592,18.6874"
"188.00,-2.5391,18.8167"
"189.00,-2.5194,18.8830"
