"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.0138,0.0020"
"2.00,-0.0137,0.0064"
"3.00,-0.0138,0.0016"
"4.00,-0.0137,0.0060"
"5.00,-0.0138,0.0012"
"6.00,-0.0029,0.5456"
"7.00,0.0154,1.4324"
"8.00,0.0369,2.4384"
"9.00,0.0615,3.5460"
"10.00,0.0844,4.5141"
"11.00,0.1090,5.5156"
"12.00,0.1335,6.4670"
"13.00,0.1581,7.3708"
"14.00,0.1797,8.0822"
"15.00,0.2055,8.9708"
"16.00,0.2258,9.5367"
"17.00,0.2471,10.1235"
"18.00,0.2703,10.7790"
"19.00,0.2916,11.3037"
"20.00,0.3132,11.8184"
"21.00,0.3315,12.1438"
"22.00,0.3528,12.6002"
"23.00,0.3714,12.9028"
"24.00,0.3914,13.2558"
"25.00,0.4130,13.6730"
"26.00,0.4313,13.9056"
"27.00,0.4513,14.2085"
"28.00,0.4712,14.4962"
"29.00,0.4879,14.6059"
"30.00,0.5079,14.8737"
"31.00,0.5249,14.9809"
"32.00,0.5449,15.2300"
"33.00,0.5632,15.3848"
"34.00,0.5815,15.5318"
"35.00,0.6015,15.7534"
"36.00,0.6185,15.8166"
"37.00,0.6368,15.9420"
"38.00,0.6539,15.9958"
"39.00,0.6722,16.1123"
"40.00,0.6905,16.2230"
"41.00,0.7075,16.2627"
"42.00,0.7272,16.4314"
"43.00,0.7442,16.4606"
"44.00,0.7625,16.5539"
"45.00,0.7812,16.6589"
"46.00,0.7995,16.7423"
"47.00,0.8178,16.8215"
"48.00,0.8361,16.8967"
"49.00,0.8561,17.0500"
"50.00,0.8731,17.0484"
"51.00,0.8931,17.1941"
"52.00,0.9114,17.2507"
"53.00,0.9314,17.3863"
"54.00,0.9513,17.5151"
"55.00,0.9697,17.5556"
"56.00,0.9913,17.7578"
"57.00,1.0096,17.7862"
"58.00,1.0295,17.8950"
"59.00,1.0508,18.0639"
"60.00,1.0695,18.0933"
"61.00,1.0907,18.2522"
"62.00,1.1110,18.3541"
"63.00,1.1323,18.5000"
"64.00,1.1523,18.5731"
"65.00,1.1752,18.7898"
"66.00,1.1951,18.8485"
"67.00,1.2151,18.9042"
"68.00,1.2367,19.0389"
"69.00,1.2583,19.1669"
"70.00,1.2779,19.1903"
"71.00,1.2995,19.3107"
"72.00,1.3211,19.4251"
"73.00,1.3427,19.5338"
"74.00,1.3624,19.5389"
"75.00,1.3853,19.7073"
"76.00,1.4069,19.8019"
"77.00,1.4285,19.8917"
"78.00,1.4501,19.9771"
"79.00,1.4713,20.0418"
"80.00,1.4929,20.1197"
"81.00,1.5129,20.1118"
"82.00,1.5329,20.1043"
"83.00,1.5528,20.0972"
"84.00,1.5774,20.3196"
"85.00,1.5973,20.3017"
"86.00,1.6202,20.4320"
"87.00,1.6402,20.4085"
"88.00,1.6615,20.4517"
"89.00,1.6831,20.5091"
"90.00,1.7047,20.5635"
"91.00,1.7263,20.6153"
"92.00,1.7475,20.6481"
"93.00,1.7691,20.6956"
"94.00,1.7904,20.7244"
"95.00,1.8120,20.7681"
"96.00,1.8336,20.8097"
"97.00,1.8532,20.7509"
"98.00,1.8748,20.7933"
"99.00,1.8964,20.8336"
"100.00,1.9164,20.7900"
"101.00,1.9377,20.8141"
"102.00,1.9609,20.9352"
"103.00,1.9792,20.8047"
"104.00,2.0008,20.8444"
"105.00,2.0208,20.8003"
"106.00,2.0424,20.8402"
"107.00,2.0620,20.7800"
"108.00,2.0820,20.7391"
"109.00,2.1036,20.7821"
"110.00,2.1219,20.6593"
"111.00,2.1435,20.7063"
"112.00,2.1635,20.6691"
"113.00,2.1818,20.5519"
"114.00,2.2034,20.6043"
"115.00,2.2217,20.4904"
"116.00,2.2417,20.4640"
"117.00,2.2600,20.3571"
"118.00,2.2787,20.2719"
"119.00,2.2999,20.3219"
"120.00,2.3166,20.1403"
"121.00,2.3369,20.1478"
"122.00,2.3552,20.0567"
"123.00,2.3752,20.0520"
"124.00,2.3919,19.8839"
"125.00,2.4102,19.8060"
"126.00,2.4305,19.8302"
"127.00,2.4472,19.6732"
"128.00,2.4659,19.6222"
"129.00,2.4842,19.5574"
"130.00,2.5009,19.4140"
"131.00,2.5195,19.3760"
"132.00,2.5379,19.3235"
"133.00,2.5562,19.2736"
"134.00,2.5732,19.1608"
"135.00,2.5915,19.1191"
"136.00,2.6085,19.0140"
"137.00,2.6252,18.8978"
"138.00,2.6436,18.8692"
"139.00,2.6622,18.8584"
"140.00,2.6789,18.7500"
"141.00,2.6956,18.6470"
"142.00,2.7113,18.5001"
"143.00,2.7296,18.4914"
"144.00,2.7466,18.4177"
"145.00,2.7650,18.4131"
"146.00,2.7817,18.3269"
"147.00,2.7987,18.2614"
"148.00,2.8170,18.2647"
"149.00,2.8337,18.1859"
"150.00,2.8507,18.1275"
"151.00,2.8677,18.0720"
"152.00,2.8861,18.0847"
"153.00,2.9014,17.9495"
"154.00,2.9198,17.9684"
"155.00,2.9368,17.9208"
"156.00,2.9535,17.8592"
"157.00,2.9705,17.8171"
"158.00,2.9875,17.7772"
"159.00,3.0058,17.8046"
