"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.0001,0.0206"
"2.00,0.0001,0.0003"
"3.00,0.0000,0.0083"
"4.00,0.0001,-0.0001"
"5.00,0.0046,0.0079"
"6.00,0.0141,0.2298"
"7.00,0.0263,0.6916"
"8.00,0.0382,1.2679"
"9.00,0.0508,1.8028"
"10.00,0.0629,2.3361"
"11.00,0.0750,2.8302"
"12.00,0.0870,3.2966"
"13.00,0.0983,3.7262"
"14.00,0.1122,4.1060"
"15.00,0.1229,4.5988"
"16.00,0.1350,4.9022"
"17.00,0.1451,5.2625"
"18.00,0.1567,5.5047"
"19.00,0.1690,5.8053"
"20.00,0.1794,6.1302"
"21.00,0.1902,6.3473"
"22.00,0.2013,6.5722"
"23.00,0.2132,6.7922"
"24.00,0.2240,7.0548"
"25.00,0.2348,7.2354"
"26.00,0.2440,7.4125"
"27.00,0.2565,7.5077"
"28.00,0.2670,7.7530"
"29.00,0.2774,7.8933"
"30.00,0.2903,8.0190"
"31.00,0.2994,8.2606"
"32.00,0.3114,8.3046"
"33.00,0.3225,8.4925"
"34.00,0.3344,8.6156"
"35.00,0.3467,8.7848"
"36.00,0.3590,8.9585"
"37.00,0.3711,9.1249"
"38.00,0.3821,9.2761"
"39.00,0.3960,9.3611"
"40.00,0.4067,9.5868"
"41.00,0.4190,9.6429"
"42.00,0.4329,9.7771"
"43.00,0.4449,9.9790"
"44.00,0.4572,10.0855"
"45.00,0.4709,10.1930"
"46.00,0.4849,10.3697"
"47.00,0.4958,11.0966"
"48.00,0.5096,11.2290"
"49.00,0.5213,11.2539"
"50.00,0.5358,11.4148"
"51.00,0.5475,11.4295"
"52.00,0.5612,11.5470"
"53.00,0.5740,11.6096"
"54.00,0.5877,11.7137"
"55.00,0.5999,11.7352"
"56.00,0.6119,11.7521"
"57.00,0.6260,11.8690"
"58.00,0.6385,11.8981"
"59.00,0.6519,11.9724"
"60.00,0.6659,12.0774"
"61.00,0.6797,12.1632"
"62.00,0.6918,12.1581"
"63.00,0.7075,12.3372"
"64.00,0.7196,12.3242"
"65.00,0.7317,12.3134"
"66.00,0.7442,12.3218"
"67.00,0.7582,12.4070"
"68.00,0.7716,12.4576"
"69.00,0.7841,12.4586"
"70.00,0.7978,12.5208"
"71.00,0.8103,12.5179"
"72.00,0.8224,12.4961"
"73.00,0.8348,12.4937"
"74.00,0.8456,12.4097"
"75.00,0.8594,12.4751"
"76.00,0.8731,12.5399"
"77.00,0.8852,12.5170"
"78.00,0.8977,12.5136"
"79.00,0.9066,12.3358"
"80.00,0.9186,12.3177"
"81.00,0.9343,12.4873"
"82.00,0.9468,12.4865"
"83.00,0.9588,12.4658"
"84.00,0.9696,12.3825"
"85.00,0.9821,12.3869"
"86.00,0.9942,12.3712"
"87.00,1.0050,12.2938"
"88.00,1.0171,12.2834"
"89.00,1.0296,12.2921"
"90.00,1.0420,12.2982"
"91.00,1.0420,11.6844"
"92.00,1.0511,11.5545"
"93.00,1.0635,11.5963"
"94.00,1.0772,11.7054"
"95.00,1.0880,11.6590"
"96.00,1.1005,11.6990"
"97.00,1.1126,11.7183"
"98.00,1.1247,11.7390"
"99.00,1.1355,11.6908"
"100.00,1.1479,11.7293"
"101.00,1.1603,11.7633"
"102.00,1.1725,11.7818"
"103.00,1.1846,11.7969"
"104.00,1.1954,11.7483"
"105.00,1.2091,11.8475"
"106.00,1.2199,11.7944"
"107.00,1.2337,11.8932"
"108.00,1.2461,11.9190"
"109.00,1.2599,12.0117"
"110.00,1.2723,12.0315"
"111.00,1.2844,12.0368"
"112.00,1.2984,12.1371"
"113.00,1.3089,12.0553"
"114.00,1.3213,12.0728"
"115.00,1.3335,12.0761"
"116.00,1.3459,12.0926"
"117.00,1.3580,12.0949"
"118.00,1.3704,12.1104"
"119.00,1.3826,12.1118"
"120.00,1.3950,12.1265"
"121.00,1.4071,12.1271"
"122.00,1.4195,12.1410"
"123.00,1.4317,12.1409"
"124.00,1.4441,12.1541"
"125.00,1.4578,12.2352"
"126.00,1.4686,12.1617"
"127.00,1.4808,12.1608"
"128.00,1.4915,12.0910"
"129.00,1.5053,12.1754"
"130.00,1.5161,12.1049"
"131.00,1.5269,12.0414"
"132.00,1.5393,12.0593"
"133.00,1.5498,11.9817"
"134.00,1.5606,11.9208"
"135.00,1.5730,11.9483"
"136.00,1.5851,11.9546"
"137.00,1.5959,11.8986"
"138.00,1.6097,11.9890"
"139.00,1.6189,11.8496"
"140.00,1.6313,11.8770"
"141.00,1.6434,11.8905"
"142.00,1.6542,11.8340"
"143.00,1.6666,11.8661"
"144.00,1.6774,11.8108"
"145.00,1.6879,11.7458"
"146.00,1.7003,11.7783"
"147.00,1.7125,11.7968"
"148.00,1.7232,11.7459"
"149.00,1.7356,11.7794"
"150.00,1.7478,11.7979"
"151.00,1.7602,11.8277"
"152.00,1.7723,11.8438"
"153.00,1.7844,11.8550"
"154.00,1.7966,11.8698"
"155.00,1.8076,11.8305"
"156.00,1.8198,11.8465"
"157.00,1.8322,11.8738"
"158.00,1.8443,11.8877"
"159.00,1.8567,11.9129"
"160.00,1.8672,11.8431"
"161.00,1.8796,11.8705"
"162.00,1.8902,11.8028"
"163.00,1.9042,11.9140"
"164.00,1.9163,11.9260"
"165.00,1.9271,11.8673"
"166.00,1.9379,11.8163"
"167.00,1.9520,11.9267"
"168.00,1.9625,11.8564"
"169.00,1.9732,11.8012"
"170.00,1.9857,11.8352"
"171.00,1.9965,11.7811"
"172.00,2.0086,11.7998"
"173.00,2.0194,11.7474"
"174.00,2.0299,11.6861"
"175.00,2.0423,11.7211"
"176.00,2.0531,11.6775"
"177.00,2.0652,11.6965"
"178.00,2.0760,11.6542"
"179.00,2.0868,11.6089"
"180.00,2.0989,11.6364"
"181.00,2.1097,11.5920"
"182.00,2.1205,11.5550"
"183.00,2.1329,11.5964"
"184.00,2.1435,11.5428"
"185.00,2.1558,11.5848"
"186.00,2.1664,11.5318"
"187.00,2.1774,11.5089"
"188.00,2.1880,11.4597"
"189.00,2.1987,11.4240"
"190.00,2.2109,11.4610"
"191.00,2.2219,11.4415"
"192.00,2.2341,11.4776"
"193.00,2.2448,11.4409"
"194.00,2.2570,11.4771"
"195.00,2.2681,11.4567"
"196.00,2.2802,11.4922"
"197.00,2.2894,11.3729"
"198.00,2.3032,11.4943"
"199.00,2.3139,11.4567"
"200.00,2.3248,11.4267"
"201.00,2.3368,11.4579"
"202.00,2.3477,11.4279"
"203.00,2.3584,11.3935"
"204.00,2.3706,11.4322"
"205.00,2.3813,11.3976"
"206.00,2.3922,11.3707"
"207.00,2.4029,11.3391"
"208.00,2.4138,11.3151"
"209.00,2.4245,11.2863"
"210.00,2.4367,11.3305"
"211.00,2.4474,11.3009"
"212.00,2.4583,11.2788"
"213.00,2.4690,11.2518"
"214.00,2.4812,11.2977"
"215.00,2.4919,11.2697"
"216.00,2.5041,11.3148"
"217.00,2.5135,11.2204"
"218.00,2.5257,11.2680"
"219.00,2.5348,11.1595"
"220.00,2.5473,11.2265"
"221.00,2.5580,11.2020"
"222.00,2.5669,11.0869"
"223.00,2.5793,11.1511"
"224.00,2.5898,11.1204"
"225.00,2.6009,11.1174"
"226.00,2.6131,11.1702"
"227.00,2.6238,11.1484"
"228.00,2.6360,11.1997"
"229.00,2.6470,11.1928"
"230.00,2.6576,11.1601"
"231.00,2.6683,11.1387"
"232.00,2.6788,11.1087"
"233.00,2.6915,11.1881"
"234.00,2.7021,11.1556"
"235.00,2.7128,11.1344"
"236.00,2.7234,11.1047"
"237.00,2.7328,11.0206"
"238.00,2.7450,11.0784"
"239.00,2.7557,11.0627"
"240.00,2.7648,10.9660"
"241.00,2.7787,11.1084"
"242.00,2.7881,11.0240"
"243.00,2.7986,10.9999"
"244.00,2.8094,10.9864"
"245.00,2.8215,11.0460"
"246.00,2.8342,11.1283"
"247.00,2.8431,11.0173"
"248.00,2.8555,11.0864"
"249.00,2.8647,10.9884"
"250.00,2.8755,10.9826"
"251.00,2.8863,10.9698"
"252.00,2.8968,10.9486"
"253.00,2.9062,10.8720"
"254.00,2.9168,10.8557"
"255.00,2.9278,10.8655"
"256.00,2.9384,10.8496"
"257.00,2.9491,10.8433"
"258.00,2.9596,10.8285"
"259.00,2.9723,10.9215"
"260.00,2.9812,10.8210"
"261.00,2.9936,10.8979"
"262.00,3.0041,10.8804"
"263.00,3.0152,10.8889"
"264.00,3.0274,10.9537"
"265.00,3.0365,10.8603"
"266.00,3.0486,10.9266"
"267.00,3.0581,10.8509"
"268.00,3.0702,10.9177"
"269.00,3.0797,10.8424"
"270.00,3.0918,10.9096"
"271.00,3.1026,10.9002"
"272.00,3.1134,10.8991"
"273.00,3.1242,10.8901"
"274.00,3.1347,10.8732"
"275.00,-3.1361,10.9473"
"276.00,-3.1253,10.9399"
"277.00,-3.1144,10.9369"
"278.00,-3.1023,10.9955"
"279.00,-3.0903,11.0471"
"280.00,-3.0794,11.0388"
"281.00,-3.0671,11.1045"
"282.00,-3.0578,11.0116"
"283.00,-3.0471,10.9968"
"284.00,-3.0365,10.9747"
"285.00,-3.0255,10.9782"
"286.00,-3.0133,11.0389"
"287.00,-3.0042,10.9409"
"288.00,-2.9920,11.0035"
"289.00,-2.9810,11.0054"
"290.00,-2.9688,11.0648"
"291.00,-2.9581,11.0473"
"292.00,-2.9475,11.0228"
"293.00,-2.9352,11.0891"
"294.00,-2.9243,11.0790"
"295.00,-2.9136,11.0607"
"296.00,-2.9030,11.0356"
"297.00,-2.8920,11.0358"
"298.00,-2.8798,11.0938"
"299.00,-2.8691,11.0747"
"300.00,-2.8569,11.1308"
"301.00,-2.8462,11.1097"
"302.00,-2.8353,11.0987"
"303.00,-2.8246,11.0793"
"304.00,-2.8124,11.1352"
"305.00,-2.8017,11.1139"
"306.00,-2.7895,11.1681"
"307.00,-2.7788,11.1452"
"308.00,-2.7666,11.1978"
"309.00,-2.7559,11.1734"
"310.00,-2.7433,11.2410"
"311.00,-2.7343,11.1326"
"312.00,-2.7204,11.2678"
"313.00,-2.7113,11.1579"
"314.00,-2.6988,11.2264"
"315.00,-2.6865,11.2823"
"316.00,-2.6743,11.3282"
"317.00,-2.6636,11.2971"
"318.00,-2.6527,11.2769"
"319.00,-2.6407,11.3138"
"320.00,-2.6298,11.2928"
"321.00,-2.6178,11.3289"
"322.00,-2.6069,11.3071"
"323.00,-2.5945,11.3588"
"324.00,-2.5839,11.3192"
"325.00,-2.5732,11.2884"
"326.00,-2.5607,11.3506"
"327.00,-2.5484,11.4000"
"328.00,-2.5362,11.4403"
"329.00,-2.5255,11.4034"
"330.00,-2.5133,11.4435"
"331.00,-2.5026,11.4064"
"332.00,-2.4904,11.4464"
"333.00,-2.4797,11.4091"
"334.00,-2.4688,11.3836"
"335.00,-2.4564,11.4313"
"336.00,-2.4442,11.4701"
"337.00,-2.4319,11.5134"
"338.00,-2.4210,11.4827"
"339.00,-2.4090,11.5089"
"340.00,-2.3968,11.5439"
"341.00,-2.3844,11.5835"
"342.00,-2.3735,11.5493"
"343.00,-2.3612,11.5886"
"344.00,-2.3506,11.5378"
"345.00,-2.3383,11.5776"
"346.00,-2.3274,11.5438"
"347.00,-2.3154,11.5669"
"348.00,-2.3045,11.5337"
"349.00,-2.2925,11.5573"
"350.00,-2.2799,11.6064"
"351.00,-2.2676,11.6426"
"352.00,-2.2554,11.6711"
"353.00,-2.2447,11.6223"
"354.00,-2.2325,11.6519"
"355.00,-2.2202,11.6831"
"356.00,-2.2092,11.6469"
"357.00,-2.1971,11.6700"
"358.00,-2.1864,11.6211"
"359.00,-2.1742,11.6508"
"360.00,-2.1619,11.6847"
"361.00,-2.1513,11.6295"
"362.00,-2.1387,11.6807"
"363.00,-2.1281,11.6257"
"364.00,-2.1158,11.6608"
"365.00,-2.1035,11.6886"
"366.00,-2.0912,11.7205"
"367.00,-2.0790,11.7453"
"368.00,-2.0667,11.7744"
"369.00,-2.0561,11.7148"
"370.00,-2.0438,11.7453"
"371.00,-2.0315,11.7690"
"372.00,-2.0208,11.7150"
"373.00,-2.0070,11.8220"
"374.00,-1.9960,11.7817"
"375.00,-1.9838,11.8036"
"376.00,-1.9731,11.7478"
"377.00,-1.9608,11.7715"
"378.00,-1.9502,11.7172"
"379.00,-1.9379,11.7424"
"380.00,-1.9270,11.7031"
"381.00,-1.9147,11.7319"
"382.00,-1.9026,11.7507"
"383.00,-1.8903,11.7793"
"384.00,-1.8781,11.8015"
"385.00,-1.8657,11.8274"
"386.00,-1.8535,11.8472"
"387.00,-1.8428,11.7890"
"388.00,-1.8290,11.8926"
"389.00,-1.8183,11.8321"
"390.00,-1.8044,11.9336"
"391.00,-1.7937,11.8710"
"392.00,-1.7845,11.7415"
"393.00,-1.7708,11.8358"
"394.00,-1.7612,11.7244"
"395.00,-1.7460,11.9013"
"396.00,-1.7354,11.8358"
"397.00,-1.7214,11.9416"
"398.00,-1.7092,11.9560"
"399.00,-1.6969,11.9739"
"400.00,-1.6846,11.9867"
"401.00,-1.6740,11.9213"
"402.00,-1.6617,11.9367"
"403.00,-1.6511,11.8738"
"404.00,-1.6388,11.8916"
"405.00,-1.6278,11.8472"
"406.00,-1.6156,11.8664"
"407.00,-1.6049,11.8069"
"408.00,-1.5927,11.8282"
"409.00,-1.5804,11.8524"
"410.00,-1.5694,11.8059"
"411.00,-1.5575,11.8148"
"412.00,-1.5452,11.8357"
"413.00,-1.5328,11.8657"
"414.00,-1.5205,11.8848"
"415.00,-1.5083,11.9054"
"416.00,-1.4976,11.8438"
"417.00,-1.4850,11.8797"
"418.00,-1.4743,11.8194"
"419.00,-1.4621,11.8401"
"420.00,-1.4498,11.8636"
"421.00,-1.4389,11.8167"
"422.00,-1.4269,11.8249"
"423.00,-1.4160,11.7800"
"424.00,-1.4040,11.7900"
"425.00,-1.3931,11.7469"
"426.00,-1.3809,11.7650"
"427.00,-1.3687,11.7889"
"428.00,-1.3564,11.8146"
"429.00,-1.3454,11.7736"
"430.00,-1.3348,11.7151"
"431.00,-1.3225,11.7446"
"432.00,-1.3119,11.6875"
