"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-1.3500,-0.0121"
"2.00,-1.3502,0.0056"
"3.00,-1.3502,-0.0003"
"4.00,-1.3503,-0.0112"
"5.00,-1.3502,0.0059"
"6.00,-1.3500,-0.0000"
"7.00,-1.3502,0.0084"
"8.00,-1.3455,0.2287"
"9.00,-1.3349,0.7574"
"10.00,-1.3226,1.3248"
"11.00,-1.3101,1.8968"
"12.00,-1.2950,2.5408"
"13.00,-1.2810,3.1203"
"14.00,-1.2689,3.5806"
"15.00,-1.2567,3.9932"
"16.00,-1.2444,4.4182"
"17.00,-1.2322,4.8136"
"18.00,-1.2184,5.2465"
"19.00,-1.2074,5.5432"
"20.00,-1.1952,5.8824"
"21.00,-1.1847,6.0983"
"22.00,-1.1737,6.3524"
"23.00,-1.1628,6.5856"
"24.00,-1.1523,6.7664"
"25.00,-1.1400,7.0525"
"26.00,-1.1308,7.1689"
"27.00,-1.1186,7.4024"
"28.00,-1.1076,7.5912"
"29.00,-1.0971,7.7461"
"30.00,-1.0865,7.8691"
"31.00,-1.0755,8.0344"
"32.00,-1.0647,8.1835"
"33.00,-1.0558,8.2028"
"34.00,-1.0448,8.3514"
"35.00,-1.0342,8.4683"
"36.00,-1.0234,8.5717"
"37.00,-1.0181,8.4181"
"38.00,-1.0066,8.5727"
"39.00,-0.9956,8.6870"
"40.00,-0.9821,8.9261"
"41.00,-0.9711,9.0332"
"42.00,-0.9606,9.1160"
"43.00,-0.9514,9.1053"
"44.00,-0.9408,9.1922"
"45.00,-0.9298,9.2729"
"46.00,-0.9192,9.3488"
"47.00,-0.9085,9.4054"
"48.00,-0.8979,9.4747"
"49.00,-0.8869,9.5414"
"50.00,-0.8762,9.6038"
"51.00,-0.8654,9.6745"
"52.00,-0.8532,9.7833"
"53.00,-0.8423,9.8524"
"54.00,-0.8316,9.8839"
"55.00,-0.8210,9.9292"
"56.00,-0.8087,10.0387"
"57.00,-0.7981,10.0762"
"58.00,-0.7858,10.1784"
"59.00,-0.7748,10.2251"
"60.00,-0.7642,10.2484"
"61.00,-0.7521,10.3287"
"62.00,-0.7428,10.2886"
"63.00,-0.7305,10.3802"
"64.00,-0.7183,10.4823"
"65.00,-0.7059,10.5643"
"66.00,-0.6950,10.5917"
"67.00,-0.6831,10.6519"
"68.00,-0.6706,10.7435"
"69.00,-0.6584,10.8250"
"70.00,-0.6461,10.8899"
"71.00,-0.6338,10.9664"
"72.00,-0.6215,11.0243"
"73.00,-0.6109,11.0122"
"74.00,-0.5999,11.0024"
"75.00,-0.5864,11.1387"
"76.00,-0.5757,11.1062"
"77.00,-0.5635,11.1718"
"78.00,-0.5508,11.2359"
"79.00,-0.5401,11.2132"
"80.00,-0.5263,11.3506"
"81.00,-0.5141,11.3895"
"82.00,-0.5017,11.4309"
"83.00,-0.4894,11.4801"
"84.00,-0.4772,11.5224"
"85.00,-0.4650,11.5528"
"86.00,-0.4543,11.5042"
"87.00,-0.4403,11.6315"
"88.00,-0.4314,11.5027"
"89.00,-0.4188,11.5504"
"90.00,-0.4068,11.5674"
"91.00,-0.3958,11.5442"
"92.00,-0.3836,11.5833"
"93.00,-0.3728,11.5322"
"94.00,-0.3606,11.5784"
"95.00,-0.3499,11.5243"
"96.00,-0.3377,11.5686"
"97.00,-0.3254,11.5968"
"98.00,-0.3131,11.6375"
"99.00,-0.3008,11.6623"
"100.00,-0.2902,11.6179"
"101.00,-0.2792,11.5783"
"102.00,-0.2669,11.6198"
"103.00,-0.2563,11.5733"
"104.00,-0.2457,11.5196"
"105.00,-0.2334,11.5545"
"106.00,-0.2224,11.5318"
"107.00,-0.2118,11.4897"
"108.00,-0.2013,11.4273"
"109.00,-0.1904,11.4128"
"110.00,-0.1781,11.4491"
"111.00,-0.1687,11.3497"
"112.00,-0.1581,11.3167"
"113.00,-0.1459,11.3578"
"114.00,-0.1336,11.4008"
"115.00,-0.1242,11.3037"
"116.00,-0.1120,11.3549"
"117.00,-0.1032,11.2176"
"118.00,-0.0906,11.2952"
"119.00,-0.0816,11.1739"
"120.00,-0.0722,11.0881"
"121.00,-0.0599,11.1500"
"122.00,-0.0510,11.0359"
"123.00,-0.0400,11.0295"
"124.00,-0.0307,10.9509"
"125.00,-0.0200,10.9287"
"126.00,-0.0111,10.8387"
"127.00,-0.0001,10.8384"
"128.00,0.0106,10.8348"
"129.00,0.0215,10.8439"
"130.00,0.0305,10.7434"
"131.00,0.0395,10.6572"
"132.00,0.0505,10.6770"
"133.00,0.0613,10.6795"
"134.00,0.0703,10.5946"
"135.00,0.0796,10.5357"
"136.00,0.0901,10.5289"
"137.00,0.0997,10.4843"
"138.00,0.1088,10.4146"
"139.00,0.1181,10.3629"
"140.00,0.1270,10.2884"
"141.00,0.1362,10.2321"
"142.00,0.1456,10.1859"
"143.00,0.1549,10.1475"
"144.00,0.1641,10.0947"
"145.00,0.1730,10.0390"
"146.00,0.1824,10.0079"
"147.00,0.1934,10.0583"
"148.00,0.2011,9.9337"
"149.00,0.2117,9.9750"
"150.00,0.2194,9.8546"
"151.00,0.2300,9.8998"
"152.00,0.2393,9.8633"
"153.00,0.2483,9.8208"
"154.00,0.2593,9.8824"
"155.00,0.2683,9.8409"
"156.00,0.2776,9.8091"
"157.00,0.2851,9.6950"
"158.00,0.2961,9.7574"
"159.00,0.3038,9.6584"
"160.00,0.3143,9.6958"
"161.00,0.3236,9.6763"
"162.00,0.3330,9.6631"
"163.00,0.3422,9.6490"
"164.00,0.3526,9.6744"
"165.00,0.3617,9.6521"
"166.00,0.3710,9.6331"
"167.00,0.3804,9.6221"
"168.00,0.3897,9.6101"
"169.00,0.4003,9.6554"
"170.00,0.4095,9.6308"
"171.00,0.4201,9.6799"
"172.00,0.4281,9.6011"
"173.00,0.4370,9.5597"
"174.00,0.4479,9.6287"
"175.00,0.4569,9.6015"
"176.00,0.4661,9.5765"
"177.00,0.4754,9.5628"
"178.00,0.4848,9.5538"
"179.00,0.4937,9.5233"
"180.00,0.5031,9.5178"
"181.00,0.5124,9.5109"
"182.00,0.5231,9.5599"
"183.00,0.5307,9.4667"
"184.00,0.5414,9.5294"
"185.00,0.5506,9.5081"
"186.00,0.5612,9.5632"
