"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.0812,-0.1286"
"2.00,-0.0812,-0.0977"
"3.00,-0.0813,-0.1139"
"4.00,-0.0813,-0.1068"
"5.00,-0.0813,-0.0927"
"6.00,-0.0768,0.1322"
"7.00,-0.0645,0.7419"
"8.00,-0.0540,1.2284"
"9.00,-0.0384,1.9415"
"10.00,-0.0264,2.4586"
"11.00,-0.0143,2.9256"
"12.00,-0.0018,3.4078"
"13.00,0.0090,3.7808"
"14.00,0.0228,4.2844"
"15.00,0.0320,4.5250"
"16.00,0.0443,4.9205"
"17.00,0.0550,5.2002"
"18.00,0.0674,5.5653"
"19.00,0.0767,5.7452"
"20.00,0.0874,6.0099"
"21.00,0.0981,6.2287"
"22.00,0.1074,6.3896"
"23.00,0.1179,6.5850"
"24.00,0.1272,6.7400"
"25.00,0.1379,6.9191"
"26.00,0.1473,7.0574"
"27.00,0.1579,7.2162"
"28.00,0.1671,7.3396"
"29.00,0.1761,7.4015"
"30.00,0.1854,7.4960"
"31.00,0.1963,7.6840"
"32.00,0.2039,7.6719"
"33.00,0.2147,7.8229"
"34.00,0.2223,7.8113"
"35.00,0.2330,7.9725"
"36.00,0.2407,7.9461"
"37.00,0.2501,8.0124"
"38.00,0.2592,8.0849"
"39.00,0.2682,8.1184"
"40.00,0.2776,8.1847"
"41.00,0.2855,8.1596"
"42.00,0.2961,8.3010"
"43.00,0.3037,8.2583"
"44.00,0.3129,8.2981"
"45.00,0.3221,8.3445"
"46.00,0.3328,8.4789"
"47.00,0.3420,8.4952"
"48.00,0.3528,8.6167"
"49.00,0.3634,8.7095"
"50.00,0.3726,8.7547"
"51.00,0.3817,8.7519"
"52.00,0.3893,8.6998"
"53.00,0.3998,8.7939"
"54.00,0.4125,8.9947"
"55.00,0.4233,9.0625"
"56.00,0.4341,9.1779"
"57.00,0.4432,9.1541"
"58.00,0.4553,9.3079"
"59.00,0.4645,9.3006"
"60.00,0.4753,9.3756"
"61.00,0.4861,9.4468"
"62.00,0.4968,9.5174"
"63.00,0.5059,9.4882"
"64.00,0.5167,9.5568"
"65.00,0.5292,9.7007"
"66.00,0.5396,9.7393"
"67.00,0.5504,9.7923"
"68.00,0.5612,9.8426"
"69.00,0.5720,9.8905"
"70.00,0.5841,10.0014"
"71.00,0.5949,10.0413"
"72.00,0.6057,10.0792"
"73.00,0.6165,10.1152"
"74.00,0.6273,10.1494"
"75.00,0.6395,10.2474"
"76.00,0.6503,10.2749"
"77.00,0.6627,10.3830"
"78.00,0.6715,10.3056"
"79.00,0.6840,10.4121"
"80.00,0.6948,10.4315"
"81.00,0.7072,10.5317"
"82.00,0.7177,10.5287"
"83.00,0.7285,10.5423"
"84.00,0.7422,10.7024"
"85.00,0.7530,10.7072"
"86.00,0.7654,10.7937"
"87.00,0.7759,10.7776"
"88.00,0.7884,10.8605"
"89.00,0.7992,10.8574"
"90.00,0.8113,10.9200"
