"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000,"
"1.00,0.0076,-0.0077,"
"2.00,0.0075,-0.0127,"
"3.00,0.0075,-0.0120,"
"4.00,0.0075,-0.0114,"
"5.00,0.0075,-0.0109,"
"6.00,0.0075,-0.0103,"
"7.00,0.0075,-0.0098,"
"8.00,0.0075,-0.0093,"
"9.00,0.0092,0.0730,"
"10.00,0.0105,0.1348,"
"11.00,0.0121,0.2099,"
"12.00,0.0137,0.2812,"
"13.00,0.0137,0.2671,"
"14.00,0.0154,0.3356,"
"15.00,0.0167,0.3832,"
"16.00,0.0186,0.4622,"
"17.00,0.0200,0.5067,"
"18.00,0.0199,0.4792,"
"19.00,0.0213,0.5239,"
"20.00,0.0232,0.5937,"
"21.00,0.0229,0.5477,"
"22.00,0.0245,0.6021,"
"23.00,0.0245,0.5720,"
"24.00,0.0262,0.6252,"
"25.00,0.0262,0.5940,"
"26.00,0.0278,0.6461,"
"27.00,0.0294,0.6946,"
"28.00,0.0294,0.6598,"
"29.00,0.0292,0.6136,"
"30.00,0.0308,0.6627,"
"31.00,0.0324,0.7103,"
"32.00,0.0324,0.6748,"
"33.00,0.0338,0.7097,"
"34.00,0.0353,0.7528,"
"35.00,0.0356,0.7315,"
"36.00,0.0370,0.7626,"
"37.00,0.0370,0.7222,"
"38.00,0.0383,0.7548,"
"39.00,0.0399,0.7967,"
"40.00,0.0399,0.7569,"
"41.00,0.0416,0.8009,"
"42.00,0.0415,0.7597,"
"43.00,0.0432,0.8046,"
"44.00,0.0432,0.7644,"
"45.00,0.0445,0.7916,"
"46.00,0.0448,0.7674,"
"47.00,0.0462,0.7966,"
"48.00,0.0478,0.8375,"
"49.00,0.0478,0.7945,"
"50.00,0.0491,0.8235,"
"51.00,0.0507,0.8620,"
"52.00,0.0507,0.8189,"
"53.00,0.0520,0.8434,"
"54.00,0.0537,0.8831,"
"55.00,0.0553,0.9207,"
"56.00,0.0553,0.8747,"
"57.00,0.0566,0.8964,"
"58.00,0.0582,0.9323,"
"59.00,0.0599,0.9675,"
"60.00,0.0615,1.0031,"
"61.00,0.0631,1.0326,"
"62.00,0.0629,0.9668,"
"63.00,0.0645,0.9992,"
"64.00,0.0645,0.9492,"
"65.00,0.0658,0.9672,"
"66.00,0.0677,1.0159,"
"67.00,0.0674,0.9509,"
"68.00,0.0694,1.0005,"
"69.00,0.0707,1.0159,"
"70.00,0.0723,1.0458,"
"71.00,0.0737,1.0612,"
"72.00,0.0740,1.0234,"
"73.00,0.0752,1.0366,"
"74.00,0.0769,1.0687,"
"75.00,0.0769,1.0131,"
"76.00,0.0769,0.9658,"
"77.00,0.0782,0.9807,"
"78.00,0.0799,1.0135,"
"79.00,0.0812,1.0283,"
"80.00,0.0828,1.0576,"
"81.00,0.0831,1.0211,"
"82.00,0.0828,0.9559,"
"83.00,0.0844,0.9888,"
"84.00,0.0860,1.0200,"
"85.00,0.0874,1.0367,"
"86.00,0.0874,0.9838,"
"87.00,0.0890,1.0164,"
"88.00,0.0890,0.9656,"
"89.00,0.0906,0.9991,"
"90.00,0.0906,0.9491,"
"91.00,0.0920,0.9671,"
"92.00,0.0936,0.9995,"
"93.00,0.0936,0.9517,"
"94.00,0.0952,0.9849,"
"95.00,0.0952,0.9345,"
"96.00,0.0966,0.9566,"
"97.00,0.0982,0.9883,"
"98.00,0.0995,1.0043,"
"99.00,0.0995,0.9541,"
"100.00,0.1011,0.9883,"
"101.00,0.1027,1.0195,"
"102.00,0.1044,1.0504,"
"103.00,0.1057,1.0656,"
"104.00,0.1060,1.0264,"
"105.00,0.1090,1.1246,"
"106.00,0.1090,1.0661,"
"107.00,0.1103,1.0816,"
"108.00,0.1119,1.1071,"
"109.00,0.1132,1.1172,"
"110.00,0.1149,1.1431,"
"111.00,0.1165,1.1678,"
"112.00,0.1181,1.1912,"
"113.00,0.1200,1.2264,"
"114.00,0.1215,1.2363,"
"115.00,0.1214,1.1710,"
"116.00,0.1228,1.1813,"
"117.00,0.1257,1.2672,"
"118.00,0.1257,1.2039,"
"119.00,0.1276,1.2385,"
"120.00,0.1290,1.2466,"
"121.00,0.1319,1.3315,"
"122.00,0.1322,1.2789,"
"123.00,0.1335,1.2828,"
"124.00,0.1351,1.2982,"
"125.00,0.1365,1.3010,"
"126.00,0.1381,1.3154,"
"127.00,0.1397,1.3326,"
"128.00,0.1397,1.2660,"
"129.00,0.1414,1.2845,"
"130.00,0.1427,1.2857,"
"131.00,0.1443,1.3045,"
"132.00,0.1459,1.3188,"
"133.00,0.1457,1.2387,"
"134.00,0.1473,1.2574,"
"135.00,0.1489,1.2752,"
"136.00,0.1502,1.2792,"
"137.00,0.1518,1.2948,"
"138.00,0.1519,1.2324,"
"139.00,0.1535,1.2502,"
"140.00,0.1548,1.2555,"
"141.00,0.1564,1.2722,"
"142.00,0.1581,1.2928,"
"143.00,0.1597,1.3076,"
"144.00,0.1594,1.2282,"
"145.00,0.1610,1.2474,"
"146.00,0.1629,1.2821,"
"147.00,0.1643,1.2857,"
"148.00,0.1659,1.3009,"
"149.00,0.1673,1.3037,"
"150.00,0.1675,1.2525,"
"151.00,0.1689,1.2577,"
"152.00,0.1688,1.1924,"
"153.00,0.1721,1.2965,"
"154.00,0.1735,1.3006,"
"155.00,0.1751,1.3138,"
"156.00,0.1751,1.2505,"
"157.00,0.1767,1.2675,"
"158.00,0.1780,1.2719,"
"159.00,0.1796,1.2878,"
"160.00,0.1810,1.2912,"
"161.00,0.1813,1.2406,"
"162.00,0.1843,1.3282,"
"163.00,0.1842,1.2594,"
"164.00,0.1859,1.2783,"
"165.00,0.1856,1.2015,"
"166.00,0.1872,1.2209,"
"167.00,0.1888,1.2405,"
"168.00,0.1888,1.1808,"
"169.00,0.1904,1.2012,"
"170.00,0.1934,1.2908,"
"171.00,0.1934,1.2239,"
"172.00,0.1934,1.1627,"
"173.00,0.1950,1.1876,"
"174.00,0.1964,1.1960,"
"175.00,0.1963,1.1326,"
"176.00,0.1967,1.0924,"
"177.00,0.1980,1.1068,"
"178.00,0.1996,1.1297,"
"179.00,0.1993,1.0593,"
"180.00,0.1993,1.0051,"
"181.00,0.2009,1.0366,"
"182.00,0.2025,1.0654,"
"183.00,0.2026,1.0145,"
