"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000,"
"1.00,-0.0016,-0.0039,"
"2.00,-0.0016,-0.0037,"
"3.00,-0.0017,-0.0056,"
"4.00,-0.0014,0.0100,"
"5.00,-0.0016,-0.0027,"
"6.00,-0.0016,-0.0036,"
"7.00,-0.0017,-0.0055,"
"8.00,-0.0014,0.0101,"
"9.00,-0.0016,-0.0026,"
"10.00,-0.0014,0.0097,"
"11.00,-0.0016,-0.0030,"
"12.00,-0.0000,0.0748,"
"13.00,0.0014,0.1408,"
"14.00,0.0016,0.1469,"
"15.00,0.0029,0.2061,"
"16.00,0.0029,0.1957,"
"17.00,0.0046,0.2678,"
"18.00,0.0046,0.2544,"
"19.00,0.0062,0.3235,"
"20.00,0.0062,0.3073,"
"21.00,0.0075,0.3574,"
"22.00,0.0075,0.3395,"
"23.00,0.0078,0.3378,"
"24.00,0.0075,0.3067,"
"25.00,0.0091,0.3711,"
"26.00,0.0105,0.4212,"
"27.00,0.0108,0.4133,"
"28.00,0.0108,0.3937,"
"29.00,0.0121,0.4394,"
"30.00,0.0121,0.4175,"
"31.00,0.0137,0.4784,"
"32.00,0.0137,0.4545,"
"33.00,0.0137,0.4318,"
"34.00,0.0137,0.4102,"
"35.00,0.0154,0.4715,"
"36.00,0.0154,0.4479,"
"37.00,0.0170,0.5073,"
"38.00,0.0170,0.4819,"
"39.00,0.0170,0.4578,"
"40.00,0.0187,0.5168,"
"41.00,0.0187,0.4909,"
"42.00,0.0187,0.4664,"
"43.00,0.0187,0.4431,"
"44.00,0.0187,0.4209,"
"45.00,0.0200,0.4653,"
"46.00,0.0200,0.4421,"
"47.00,0.0200,0.4200,"
"48.00,0.0216,0.4808,"
"49.00,0.0216,0.4567,"
"50.00,0.0216,0.4339,"
"51.00,0.0232,0.4940,"
"52.00,0.0232,0.4693,"
"53.00,0.0232,0.4458,"
"54.00,0.0245,0.4890,"
"55.00,0.0245,0.4646,"
"56.00,0.0245,0.4414,"
"57.00,0.0262,0.5011,"
"58.00,0.0262,0.4760,"
"59.00,0.0278,0.5340,"
"60.00,0.0278,0.5073,"
"61.00,0.0278,0.4820,"
"62.00,0.0291,0.5233,"
"63.00,0.0291,0.4971,"
"64.00,0.0291,0.4723,"
"65.00,0.0291,0.4487,"
"66.00,0.0308,0.5081,"
"67.00,0.0324,0.5645,"
"68.00,0.0324,0.5363,"
"69.00,0.0324,0.5094,"
"70.00,0.0324,0.4840,"
"71.00,0.0337,0.5252,"
"72.00,0.0337,0.4989,"
"73.00,0.0353,0.5547,"
"74.00,0.0354,0.5302,"
"75.00,0.0353,0.5005,"
"76.00,0.0353,0.4754,"
"77.00,0.0367,0.5204,"
"78.00,0.0370,0.5075,"
"79.00,0.0370,0.4832,"
"80.00,0.0383,0.5245,"
"81.00,0.0383,0.4982,"
"82.00,0.0383,0.4733,"
"83.00,0.0383,0.4497,"
"84.00,0.0399,0.5090,"
"85.00,0.0399,0.4836,"
"86.00,0.0399,0.4594,"
"87.00,0.0399,0.4364,"
"88.00,0.0416,0.4964,"
"89.00,0.0429,0.5370,"
"90.00,0.0429,0.5102,"
"91.00,0.0429,0.4847,"
"92.00,0.0445,0.5422,"
"93.00,0.0445,0.5151,"
"94.00,0.0445,0.4894,"
"95.00,0.0445,0.4649,"
"96.00,0.0461,0.5235,"
"97.00,0.0461,0.4973,"
"98.00,0.0475,0.5379,"
"99.00,0.0475,0.5110,"
"100.00,0.0491,0.5673,"
"101.00,0.0491,0.5389,"
"102.00,0.0491,0.5120,"
"103.00,0.0491,0.4864,"
"104.00,0.0507,0.5438,"
"105.00,0.0520,0.5821,"
"106.00,0.0520,0.5530,"
"107.00,0.0520,0.5253,"
"108.00,0.0520,0.4991,"
"109.00,0.0537,0.5560,"
"110.00,0.0537,0.5282,"
"111.00,0.0553,0.5835,"
"112.00,0.0553,0.5544,"
"113.00,0.0553,0.5267,"
"114.00,0.0566,0.5658,"
"115.00,0.0566,0.5375,"
"116.00,0.0569,0.5259,"
"117.00,0.0583,0.5673,"
"118.00,0.0583,0.5378,"
"119.00,0.0582,0.5098,"
"120.00,0.0596,0.5531,"
