"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,0.0013,-0.0340"
"2.00,0.0017,-0.0105"
"3.00,0.0013,0.0075"
"4.00,0.0017,-0.0115"
"5.00,0.0075,0.0077"
"6.00,0.0180,0.2996"
"7.00,0.0292,0.8082"
"8.00,0.0429,1.3275"
"9.00,0.0533,1.9450"
"10.00,0.0671,2.3714"
"11.00,0.0796,2.9411"
"12.00,0.0920,3.4180"
"13.00,0.1057,3.8657"
"14.00,0.1195,4.3596"
"15.00,0.1332,4.8299"
"16.00,0.1457,5.2757"
"17.00,0.1607,5.6337"
"18.00,0.1732,6.1047"
"19.00,0.1869,6.4232"
"20.00,0.1993,6.7863"
"21.00,0.2130,7.0707"
"22.00,0.2252,7.4025"
"23.00,0.2389,7.6378"
"24.00,0.2530,7.9441"
"25.00,0.2651,8.2524"
"26.00,0.2788,8.4423"
"27.00,0.2926,8.7075"
"28.00,0.3067,8.9603"
"29.00,0.3204,9.2177"
"30.00,0.3329,9.4413"
"31.00,0.3466,9.5928"
"32.00,0.3603,9.7986"
"33.00,0.3740,9.9977"
"34.00,0.3878,10.1824"
"35.00,0.4019,10.3623"
"36.00,0.4140,10.5494"
"37.00,0.4277,10.6249"
"38.00,0.4415,10.7809"
"39.00,0.4536,10.9299"
"40.00,0.4693,10.9888"
"41.00,0.4814,11.2264"
"42.00,0.4968,11.2673"
"43.00,0.5109,11.4761"
"44.00,0.5246,11.6036"
"45.00,0.5383,11.7122"
"46.00,0.5525,11.8123"
"47.00,0.5662,11.9275"
"48.00,0.5783,12.0169"
"49.00,0.5920,12.0207"
"50.00,0.6061,12.1069"
"51.00,0.6195,12.2066"
"52.00,0.6336,12.2657"
"53.00,0.6460,12.3581"
"54.00,0.6594,12.3599"
"55.00,0.6735,12.4128"
"56.00,0.6856,12.4978"
"57.00,0.6997,12.4770"
"58.00,0.7147,12.5561"
"59.00,0.7272,12.6810"
"60.00,0.7425,12.6700"
"61.00,0.7547,12.8043"
"62.00,0.7701,12.7707"
"63.00,0.7825,12.9012"
"64.00,0.7962,12.8773"
"65.00,0.8083,12.9201"
"66.00,0.8237,12.8795"
"67.00,0.8237,13.0063"
"68.00,0.8347,12.3543"
"69.00,0.8486,12.2842"
"70.00,0.8623,12.3670"
"71.00,0.8761,12.4316"
"72.00,0.8902,12.5015"
"73.00,0.9037,12.5812"
"74.00,0.9191,12.6273"
"75.00,0.9325,12.7662"
"76.00,0.9466,12.7975"
"77.00,0.9591,13.4788"
"78.00,0.9725,13.4963"
"79.00,0.9866,13.5100"
"80.00,0.9988,13.4447"
"81.00,1.0129,13.4809"
"82.00,1.0265,13.4940"
"83.00,1.0406,13.5182"
"84.00,1.0543,13.5295"
"85.00,1.0679,13.5348"
"86.00,1.0817,13.5460"
"87.00,1.0956,13.5450"
"88.00,1.1110,13.6619"
"89.00,1.1234,13.5911"
"90.00,1.1369,13.5934"
"91.00,1.1509,13.6017"
"92.00,1.1645,13.6136"
"93.00,1.1767,13.5336"
"94.00,1.1924,13.6361"
"95.00,1.2060,13.6563"
"96.00,1.2183,13.5704"
"97.00,1.2337,13.6656"
"98.00,1.2474,13.6695"
"99.00,1.2627,13.7551"
"100.00,1.2736,13.6027"
"101.00,1.2906,13.7671"
"102.00,1.3042,13.7806"
"103.00,1.3180,13.7705"
"104.00,1.3319,13.7693"
"105.00,1.3443,13.6962"
"106.00,1.3595,13.7950"
"107.00,1.3718,13.7025"
"108.00,1.3871,13.7910"
"109.00,1.3993,13.7023"
"110.00,1.4149,13.7962"
"111.00,1.4236,13.5627"
"112.00,1.4388,13.6292"
"113.00,1.4544,13.7222"
"114.00,1.4683,13.7279"
"115.00,1.4822,13.7594"
"116.00,1.4941,13.6525"
"117.00,1.5082,13.6626"
"118.00,1.5221,13.7018"
"119.00,1.5356,13.6798"
"120.00,1.5498,13.6885"
"121.00,1.5633,13.7100"
"122.00,1.5756,13.6069"
"123.00,1.5912,13.7349"
"124.00,1.6034,13.6460"
"125.00,1.6155,13.5581"
"126.00,1.6295,13.6024"
"127.00,1.6433,13.6019"
"128.00,1.6555,13.5163"
"129.00,1.6694,13.5625"
"130.00,1.6846,13.6296"
"131.00,1.6970,13.5590"
"132.00,1.7105,13.5866"
"133.00,1.7245,13.5719"
"134.00,1.7367,13.5377"
"135.00,1.7507,13.5255"
"136.00,1.7643,13.5590"
"137.00,1.7768,13.4955"
"138.00,1.7906,13.4970"
"139.00,1.8042,13.5276"
"140.00,1.8164,13.4493"
"141.00,1.8305,13.4696"
"142.00,1.8441,13.5014"
"143.00,1.8564,13.4095"
"144.00,1.8702,13.4649"
"145.00,1.8842,13.4567"
"146.00,1.8978,13.4932"
"147.00,1.9100,13.4169"
"148.00,1.9241,13.4388"
"149.00,1.9364,13.4065"
"150.00,1.9500,13.4001"
"151.00,1.9624,13.3410"
"152.00,1.9764,13.3953"
"153.00,1.9882,13.3077"
"154.00,2.0020,13.3186"
"155.00,2.0146,13.3086"
"156.00,2.0265,13.2255"
"157.00,2.0406,13.2569"
"158.00,2.0525,13.2171"
"159.00,2.0681,13.3036"
"160.00,2.0804,13.2819"
"161.00,2.0940,13.2820"
"162.00,2.1065,13.2397"
"163.00,2.1188,13.1926"
"164.00,2.1325,13.2336"
"165.00,2.1447,13.1708"
"166.00,2.1588,13.2050"
"167.00,2.1711,13.1839"
"168.00,2.1846,13.1891"
"169.00,2.1954,13.0587"
"170.00,2.2094,13.1267"
"171.00,2.2245,13.2167"
"172.00,2.2353,13.0849"
"173.00,2.2493,13.1515"
"174.00,2.2615,13.0930"
"175.00,2.2736,13.0329"
"176.00,2.2875,13.1020"
"177.00,2.3014,13.1131"
"178.00,2.3151,13.1657"
"179.00,2.3259,13.0248"
"180.00,2.3398,13.0942"
"181.00,2.3520,13.0388"
"182.00,2.3656,13.0632"
"183.00,2.3765,12.9500"
"184.00,2.3905,12.9990"
"185.00,2.4041,13.0494"
"186.00,2.4147,12.9146"
"187.00,2.4287,12.9561"
"188.00,2.4413,12.9670"
"189.00,2.4566,13.0617"
"190.00,2.4688,13.0325"
"191.00,2.4794,12.9023"
"192.00,2.4947,13.0154"
"193.00,2.5087,13.0849"
"194.00,2.5193,12.9485"
"195.00,2.5315,12.9120"
"196.00,2.5439,12.8773"
"197.00,2.5575,12.9372"
"198.00,2.5682,12.7936"
"199.00,2.5823,12.8778"
"200.00,2.5961,12.9284"
"201.00,2.6084,12.8855"
"202.00,2.6223,12.9467"
"203.00,2.6346,12.9029"
"204.00,2.6481,12.9468"
"205.00,2.6605,12.9031"
"206.00,2.6730,12.8979"
"207.00,2.6867,12.9221"
"208.00,2.6988,12.8995"
"209.00,2.7112,12.8582"
"210.00,2.7234,12.8388"
"211.00,2.7357,12.8006"
"212.00,2.7479,12.7841"
"213.00,2.7619,12.8304"
"214.00,2.7741,12.8123"
"215.00,2.7865,12.7755"
"216.00,2.8000,12.8256"
"217.00,2.8140,12.8699"
"218.00,2.8261,12.8498"
"219.00,2.8385,12.8111"
"220.00,2.8523,12.8757"
"221.00,2.8647,12.8358"
"222.00,2.8785,12.8992"
"223.00,2.8892,12.7763"
"224.00,2.9030,12.8426"
"225.00,2.9154,12.8044"
"226.00,2.9276,12.7874"
"227.00,2.9413,12.8174"
"228.00,2.9538,12.8162"
"229.00,2.9674,12.8448"
"230.00,2.9796,12.8257"
"231.00,2.9936,12.8703"
"232.00,3.0058,12.8500"
"233.00,3.0182,12.8115"
"234.00,3.0303,12.7941"
"235.00,3.0427,12.7585"
"236.00,3.0565,12.8254"
"237.00,3.0686,12.7719"
"238.00,3.0824,12.8382"
"239.00,3.0947,12.8004"
"240.00,3.1069,12.7834"
"241.00,3.1209,12.8303"
"242.00,3.1347,12.8936"
"243.00,-3.1349,12.9186"
"244.00,-3.1225,12.8836"
"245.00,-3.1088,12.9419"
"246.00,-3.0978,12.8359"
"247.00,-3.0827,12.9500"
"248.00,-3.0703,12.9243"
"249.00,-3.0565,12.9653"
"250.00,-3.0441,12.9388"
"251.00,-3.0290,13.0446"
"252.00,-3.0166,13.0141"
"253.00,-3.0029,13.0507"
"254.00,-2.9904,13.0199"
"255.00,-2.9767,13.0561"
"256.00,-2.9629,13.0906"
"257.00,-2.9505,13.0578"
"258.00,-2.9368,13.0922"
"259.00,-2.9230,13.1248"
"260.00,-2.9093,13.1558"
"261.00,-2.8968,13.1198"
"262.00,-2.8831,13.1510"
"263.00,-2.8710,13.0989"
"264.00,-2.8569,13.1475"
"265.00,-2.8418,13.2428"
"266.00,-2.8294,13.2025"
"267.00,-2.8157,13.2296"
"268.00,-2.8032,13.1899"
"269.00,-2.7882,13.2831"
"270.00,-2.7757,13.2407"
"271.00,-2.7604,13.3477"
"272.00,-2.7483,13.2858"
"273.00,-2.7329,13.3905"
"274.00,-2.7204,13.3428"
"275.00,-2.7083,13.2810"
"276.00,-2.6946,13.3042"
"277.00,-2.6822,13.2608"
"278.00,-2.6668,13.3668"
"279.00,-2.6530,13.3857"
"280.00,-2.6376,13.4855"
"281.00,-2.6252,13.4330"
"282.00,-2.6115,13.4486"
"283.00,-2.5977,13.4634"
"284.00,-2.5840,13.4774"
"285.00,-2.5715,13.4253"
"286.00,-2.5578,13.4413"
"287.00,-2.5427,13.5219"
"288.00,-2.5303,13.4676"
"289.00,-2.5166,13.4815"
"290.00,-2.5041,13.4292"
"291.00,-2.4887,13.5268"
"292.00,-2.4750,13.5377"
"293.00,-2.4613,13.5480"
"294.00,-2.4475,13.5579"
"295.00,-2.4334,13.5835"
"296.00,-2.4184,13.6571"
"297.00,-2.4059,13.5960"
"298.00,-2.3922,13.6034"
"299.00,-2.3785,13.6105"
"300.00,-2.3647,13.6172"
"301.00,-2.3506,13.6399"
"302.00,-2.3385,13.5633"
"303.00,-2.3248,13.5724"
"304.00,-2.3110,13.5810"
"305.00,-2.2970,13.6056"
"306.00,-2.2832,13.6125"
"307.00,-2.2665,13.7664"
"308.00,-2.2541,13.6998"
"309.00,-2.2387,13.7839"
"310.00,-2.2266,13.7001"
"311.00,-2.2125,13.7187"
"312.00,-2.1988,13.7200"
"313.00,-2.1851,13.7212"
"314.00,-2.1713,13.7224"
"315.00,-2.1576,13.7235"
"316.00,-2.1438,13.7246"
"317.00,-2.1301,13.7256"
"318.00,-2.1160,13.7429"
"319.00,-2.1023,13.7430"
"320.00,-2.0885,13.7431"
"321.00,-2.0731,13.8250"
"322.00,-2.0594,13.8210"
"323.00,-2.0456,13.8171"
"324.00,-2.0319,13.8135"
"325.00,-2.0178,13.8264"
"326.00,-2.0041,13.8223"
"327.00,-1.9920,13.7367"
"328.00,-1.9779,13.7534"
"329.00,-1.9625,13.8348"
"330.00,-1.9504,13.7485"
"331.00,-1.9367,13.7483"
"332.00,-1.9226,13.7645"
"333.00,-1.9088,13.7635"
"334.00,-1.8951,13.7625"
"335.00,-1.8797,13.8435"
"336.00,-1.8660,13.8385"
"337.00,-1.8539,13.7520"
"338.00,-1.8401,13.7516"
"339.00,-1.8261,13.7676"
"340.00,-1.8139,13.6847"
"341.00,-1.8002,13.6877"
"342.00,-1.7861,13.7069"
"343.00,-1.7724,13.7088"
"344.00,-1.7586,13.7106"
"345.00,-1.7433,13.7941"
"346.00,-1.7308,13.7262"
"347.00,-1.7171,13.7271"
"348.00,-1.7033,13.7280"
"349.00,-1.6896,13.7288"
"350.00,-1.6758,13.7296"
"351.00,-1.6621,13.7304"
"352.00,-1.6480,13.7474"
"353.00,-1.6359,13.6655"
"354.00,-1.6222,13.6694"
"355.00,-1.6084,13.6732"
"356.00,-1.5927,13.7750"
"357.00,-1.5806,13.6916"
"358.00,-1.5685,13.6125"
"359.00,-1.5528,13.7172"
"360.00,-1.5407,13.6368"
"361.00,-1.5269,13.6422"
"362.00,-1.5148,13.5655"
"363.00,-1.5008,13.5908"
"364.00,-1.4870,13.5985"
"365.00,-1.4733,13.6058"
"366.00,-1.4592,13.6291"
"367.00,-1.4471,13.5531"
"368.00,-1.4333,13.5627"
"369.00,-1.4196,13.5718"
"370.00,-1.4055,13.5968"
"371.00,-1.3934,13.5223"
"372.00,-1.3797,13.5334"
"373.00,-1.3659,13.5440"
"374.00,-1.3535,13.4886"
"375.00,-1.3398,13.5014"
"376.00,-1.3260,13.5136"
"377.00,-1.3136,13.4597"
"378.00,-1.3015,13.3921"
"379.00,-1.2861,13.4916"
"380.00,-1.2736,13.4387"
"381.00,-1.2599,13.4541"
"382.00,-1.2462,13.4686"
"383.00,-1.2341,13.4005"
"384.00,-1.2216,13.3523"
"385.00,-1.2079,13.3720"
"386.00,-1.1941,13.3906"
"387.00,-1.1817,13.3429"
"388.00,-1.1679,13.3629"
"389.00,-1.1558,13.3002"
"390.00,-1.1421,13.3224"
"391.00,-1.1297,13.2781"
"392.00,-1.1159,13.3014"
"393.00,-1.1035,13.2581"
"394.00,-1.0897,13.2825"
"395.00,-1.0773,13.2401"
"396.00,-1.0634,13.2653"
"397.00,-1.0496,13.3112"
"398.00,-1.0389,13.1582"
"399.00,-1.0249,13.2149"
"400.00,-1.0112,13.2359"
"401.00,-0.9991,13.1795"
"402.00,-0.9850,13.2241"
"403.00,-0.9729,13.1684"
"404.00,-0.9605,13.1317"
"405.00,-0.9467,13.1624"
"406.00,-0.9343,13.1260"
"407.00,-0.9222,13.0751"
"408.00,-0.9084,13.1086"
"409.00,-0.8960,13.0750"
"410.00,-0.8823,13.1084"
"411.00,-0.8701,13.0585"
"412.00,-0.8564,13.0927"
"413.00,-0.8440,13.0599"
"414.00,-0.8302,13.0941"
"415.00,-0.8178,13.0612"
"416.00,-0.8040,13.0954"
"417.00,-0.7932,12.9806"
"418.00,-0.7811,12.9370"
"419.00,-0.7674,12.9774"
"420.00,-0.7563,12.8848"
"421.00,-0.7412,12.9933"
"422.00,-0.7304,12.8836"
"423.00,-0.7167,12.9266"
"424.00,-0.7026,12.9839"
"425.00,-0.6905,12.9401"
"426.00,-0.6767,12.9804"
"427.00,-0.6643,12.9531"
"428.00,-0.6522,12.9109"
"429.00,-0.6398,12.8871"
"430.00,-0.6260,12.9300"
"431.00,-0.6152,12.8235"
"432.00,-0.6015,12.8695"
"433.00,-0.5894,12.8315"
"434.00,-0.5756,12.8771"
"435.00,-0.5632,12.8550"
"436.00,-0.5507,12.8341"
"437.00,-0.5386,12.7978"
"438.00,-0.5262,12.7797"
"439.00,-0.5111,12.8934"
"440.00,-0.4987,12.8705"
"441.00,-0.4866,12.8324"
"442.00,-0.4742,12.8126"
"443.00,-0.4604,12.8591"
"444.00,-0.4483,12.8216"
"445.00,-0.4359,12.8023"
"446.00,-0.4234,12.7840"
"447.00,-0.4097,12.8320"
"448.00,-0.3976,12.7958"
"449.00,-0.3852,12.7778"
"450.00,-0.3714,12.8262"
"451.00,-0.3593,12.7903"
"452.00,-0.3456,12.8380"
"453.00,-0.3331,12.8179"
"454.00,-0.3194,12.8642"
"455.00,-0.3069,12.8428"
"456.00,-0.2948,12.8061"
"457.00,-0.2824,12.7875"
"458.00,-0.2687,12.8354"
"459.00,-0.2565,12.7991"
"460.00,-0.2441,12.7809"
"461.00,-0.2319,12.7527"
"462.00,-0.2181,12.8090"
"463.00,-0.2051,12.8151"
"464.00,-0.1919,12.8355"
"465.00,-0.1781,12.8810"
"466.00,-0.1658,12.8533"
"467.00,-0.1518,12.9088"
"468.00,-0.1396,12.8742"
"469.00,-0.1137,12.8917"
"470.00,-0.1010,12.8828"
"471.00,-0.0874,12.8738"
"472.00,-0.0752,12.9107"
"473.00,-0.0615,12.8705"
"474.00,-0.0494,12.9143"
"475.00,-0.0353,12.8717"
"476.00,-0.0232,12.9351"
"477.00,-0.0107,12.8915"
"478.00,0.0046,12.8721"
"479.00,0.0167,12.9942"
"480.00,0.0305,12.9521"
"481.00,0.0442,12.9906"
"482.00,0.0567,13.0261"
"483.00,0.0703,13.0010"
"484.00,0.0845,13.0338"
"485.00,0.0965,13.0900"
"486.00,0.1103,13.0367"
"487.00,0.1240,13.0763"
"488.00,0.1365,13.1066"
"489.00,0.1502,13.0751"
"490.00,0.1640,13.1065"
"491.00,0.1780,13.1405"
"492.00,0.1901,13.1860"
"493.00,0.2039,13.1312"
"494.00,0.2173,13.1638"
"495.00,0.2318,13.1735"
"496.00,0.2435,13.2387"
"497.00,0.2576,13.1620"
"498.00,0.2713,13.2113"
"499.00,0.2854,13.2351"
"500.00,0.2988,13.2788"
"501.00,0.3113,13.2839"
"502.00,0.3266,13.2442"
"503.00,0.3391,13.3483"
"504.00,0.3528,13.3045"
"505.00,0.3665,13.3248"
"506.00,0.3790,13.3449"
"507.00,0.3927,13.3029"
"508.00,0.4048,13.3241"
"509.00,0.4186,13.2616"
"510.00,0.4327,13.2858"
"511.00,0.4461,13.3267"
"512.00,0.4605,13.3296"
"513.00,0.4739,13.3856"
"514.00,0.4864,13.3840"
"515.00,0.5001,13.3397"
"516.00,0.5142,13.3576"
"517.00,0.5262,13.3949"
"518.00,0.5416,13.3290"
"519.00,0.5537,13.4331"
"520.00,0.5691,13.3646"
"521.00,0.5812,13.4677"
"522.00,0.5950,13.3982"
"523.00,0.6077,13.4170"
"524.00,0.6211,13.3843"
"525.00,0.6352,13.3839"
"526.00,0.6473,13.4210"
"527.00,0.6627,13.3534"
"528.00,0.6764,13.4561"
"529.00,0.6902,13.4691"
"530.00,0.7026,13.4829"
"531.00,0.7177,13.4319"
"532.00,0.7302,13.5117"
"533.00,0.7455,13.4598"
"534.00,0.7580,13.5540"
"535.00,0.7717,13.4992"
"536.00,0.7858,13.5104"
"537.00,0.7979,13.5396"
"538.00,0.8133,13.4669"
"539.00,0.8250,13.5637"
"540.00,0.8250,13.4729"
"541.00,0.8374,12.8009"
"542.00,0.8517,12.7783"
"543.00,0.8671,12.8533"
"544.00,0.8809,12.9846"
"545.00,0.8932,13.0226"
"546.00,0.9086,12.9890"
"547.00,0.9205,13.1074"
"548.00,0.9362,13.0477"
"549.00,0.9483,13.1795"
"550.00,0.9638,13.8962"
"551.00,0.9756,13.7899"
"552.00,0.9897,13.8197"
"553.00,1.0037,13.8118"
"554.00,1.0159,13.7471"
"555.00,1.0313,13.8240"
"556.00,1.0467,13.9019"
"557.00,1.0605,13.8940"
"558.00,1.0741,13.8865"
"559.00,1.0880,13.8802"
"560.00,1.1016,13.8625"
"561.00,1.1154,13.8668"
"562.00,1.1292,13.8607"
"563.00,1.1416,13.7894"
"564.00,1.1554,13.7871"
"565.00,1.1691,13.7851"
"566.00,1.1833,13.7939"
"567.00,1.1969,13.8063"
"568.00,1.2106,13.7938"
"569.00,1.2244,13.7922"
"570.00,1.2395,13.8499"
"571.00,1.2520,13.7783"
"572.00,1.2659,13.8077"
"573.00,1.2794,13.7797"
"574.00,1.2935,13.7835"
"575.00,1.3071,13.7953"
"576.00,1.3196,13.7236"
"577.00,1.3333,13.7247"
"578.00,1.3471,13.7102"
"579.00,1.3610,13.7474"
"580.00,1.3749,13.7391"
"581.00,1.3870,13.6466"
"582.00,1.4025,13.7742"
"583.00,1.4148,13.6520"
"584.00,1.4271,13.6291"
"585.00,1.4400,13.5678"
"586.00,1.4577,13.7829"
"587.00,1.4698,13.6992"
"588.00,1.4835,13.6861"
"589.00,1.4976,13.7252"
"590.00,1.5096,13.6246"
"591.00,1.5234,13.6504"
"592.00,1.5371,13.6353"
"593.00,1.5512,13.6769"
"594.00,1.5667,13.7424"
"595.00,1.5787,13.6848"
"596.00,1.5912,13.6091"
"597.00,1.6032,13.5232"
"598.00,1.6170,13.5539"
"599.00,1.6294,13.4783"
"600.00,1.6432,13.5113"
"601.00,1.6556,13.4379"
"602.00,1.6707,13.5383"
"603.00,1.6831,13.4636"
"604.00,1.6952,13.4154"
"605.00,1.7106,13.4942"
