"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.0015,-0.0037"
"2.00,-0.0013,0.0052"
"3.00,-0.0013,0.0060"
"4.00,-0.0013,0.0057"
"5.00,-0.0013,0.0054"
"6.00,-0.0013,0.0052"
"7.00,0.0046,0.2994"
"8.00,0.0171,0.9084"
"9.00,0.0292,1.4706"
"10.00,0.0415,2.0102"
"11.00,0.0535,2.5085"
"12.00,0.0677,3.0964"
"13.00,0.0799,3.5493"
"14.00,0.0938,4.0677"
"15.00,0.1195,4.5539"
"16.00,0.1350,4.9293"
"17.00,0.1467,5.4475"
"18.00,0.1594,5.7600"
"19.00,0.1720,6.1186"
"20.00,0.1873,6.4302"
"21.00,0.1998,6.8820"
"22.00,0.2132,7.1512"
"23.00,0.2254,7.4700"
"24.00,0.2380,7.7158"
"25.00,0.2521,7.9518"
"26.00,0.2655,8.2536"
"27.00,0.2796,8.5172"
"28.00,0.2913,8.7908"
"29.00,0.3054,8.9403"
"30.00,0.3180,9.2094"
"31.00,0.3300,9.3624"
"32.00,0.3441,9.4997"
"33.00,0.3563,9.7283"
"34.00,0.3698,9.8486"
"35.00,0.3819,10.0380"
"36.00,0.3959,10.1456"
"37.00,0.4084,10.3392"
"38.00,0.4223,10.4304"
"39.00,0.4339,10.6043"
"40.00,0.4481,10.6754"
"41.00,0.4619,10.8397"
"42.00,0.4734,10.9864"
"43.00,0.4883,11.0152"
"44.00,0.5004,11.2062"
"45.00,0.5141,11.2513"
"46.00,0.5258,11.3680"
"47.00,0.5402,11.4061"
"48.00,0.5515,11.5314"
"49.00,0.5649,11.5355"
"50.00,0.5772,11.6202"
"51.00,0.5894,11.6594"
"52.00,0.6048,11.6779"
"53.00,0.6169,12.4740"
"54.00,0.6305,12.5296"
"55.00,0.6431,12.5367"
"56.00,0.6564,12.5729"
"57.00,0.6690,12.5739"
"58.00,0.6814,12.5669"
"59.00,0.6951,12.6219"
"60.00,0.7070,12.5885"
"61.00,0.7197,12.5925"
"62.00,0.7333,12.6424"
"63.00,0.7459,12.6397"
"64.00,0.7575,12.5891"
"65.00,0.7717,12.6671"
"66.00,0.7842,12.6593"
"67.00,0.7961,12.6242"
"68.00,0.8100,12.6840"
"69.00,0.8224,12.6716"
"70.00,0.8361,12.7252"
"71.00,0.8482,12.6944"
"72.00,0.8623,12.7633"
