"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,0.0002,-0.0017"
"2.00,0.0003,0.0038"
"3.00,0.0003,0.0030"
"4.00,-0.0000,-0.0148"
"5.00,0.0079,0.3812"
"6.00,0.0248,1.2105"
"7.00,0.0432,2.0687"
"8.00,0.0648,3.0440"
"9.00,0.0893,4.1190"
"10.00,0.1152,5.2057"
"11.00,0.1418,4.9454"
"12.00,0.1672,6.0202"
"13.00,0.1937,7.0102"
"14.00,0.2198,7.9693"
"15.00,0.2460,8.8798"
"16.00,0.2722,9.7449"
"17.00,0.2980,10.5667"
"18.00,0.3259,11.3310"
"19.00,0.3529,12.1505"
"20.00,0.3794,12.9059"
"21.00,0.4067,13.5804"
"22.00,0.4333,14.2697"
"23.00,0.4591,14.8769"
"24.00,0.4864,15.4210"
"25.00,0.5144,16.0337"
"26.00,0.5402,16.6182"
"27.00,0.5678,17.0754"
"28.00,0.5927,17.6162"
"29.00,0.6200,17.9588"
"30.00,0.6461,18.4400"
"31.00,0.6725,18.8261"
"32.00,0.6998,19.1901"
"33.00,0.7275,19.6142"
"34.00,0.7535,19.9989"
"35.00,0.7798,20.3170"
"36.00,0.8072,20.6012"
"37.00,0.8322,20.9545"
"38.00,0.8568,21.1547"
"39.00,0.8845,21.3154"
"40.00,0.9133,21.6404"
"41.00,0.9375,21.9852"
"42.00,0.9638,22.1251"
"43.00,0.9899,22.3126"
"44.00,1.0144,22.5061"
"45.00,1.0424,22.6165"
"46.00,1.0666,22.8594"
"47.00,1.0931,22.9607"
"48.00,1.1186,23.1047"
"49.00,1.1450,23.2506"
"50.00,1.1712,23.3971"
"51.00,1.1970,23.5362"
"52.00,1.2220,23.6604"
"53.00,1.2476,23.7043"
"54.00,1.2728,23.8283"
"55.00,1.2988,23.8722"
"56.00,1.3246,23.9876"
"57.00,1.3492,24.0809"
"58.00,1.3749,24.0959"
"59.00,1.3996,24.1919"
"60.00,1.4241,24.2095"
"61.00,1.4487,24.2262"
"62.00,1.4732,24.2421"
"63.00,1.4994,24.2572"
"64.00,1.5252,24.3534"
"65.00,1.5490,24.4362"
"66.00,1.5730,24.3846"
"67.00,1.5979,24.3763"
"68.00,1.6237,24.4010"
"69.00,1.6470,24.4736"
"70.00,1.6712,24.4117"
"71.00,1.6974,24.4019"
"72.00,1.7206,24.4909"
"73.00,1.7452,24.4281"
"74.00,1.7713,24.4339"
"75.00,1.7956,24.5212"
"76.00,1.8204,24.5060"
"77.00,1.8417,24.5242"
"78.00,1.8662,24.3616"
"79.00,1.8933,24.3633"
"80.00,1.9171,24.5180"
"81.00,1.9412,24.4629"
"82.00,1.9661,24.4506"
"83.00,1.9903,24.4716"
"84.00,2.0151,24.4589"
"85.00,2.0381,24.4795"
"86.00,2.0626,24.4009"
"87.00,2.0886,24.4081"
"88.00,2.1134,24.4857"
"89.00,2.1374,24.4979"
"90.00,2.1624,24.4926"
"91.00,2.1852,24.4990"
"92.00,2.2115,24.4194"
"93.00,2.2377,24.5130"
"94.00,2.2617,24.5997"
"95.00,2.2864,24.5594"
"96.00,2.3126,24.5852"
"97.00,2.3373,24.6507"
"98.00,2.3604,24.6563"
"99.00,2.3864,24.5831"
"100.00,2.4122,24.6420"
"101.00,2.4369,24.7180"
"102.00,2.4643,24.7093"
"103.00,2.4889,26.0711"
"104.00,2.5152,26.0863"
"105.00,2.5398,26.0092"
"106.00,2.5658,26.0081"
"107.00,2.5905,25.9445"
"108.00,2.6151,25.8745"
"109.00,2.6407,25.8639"
"110.00,2.6687,25.9679"
"111.00,2.6945,25.9621"
"112.00,2.7208,25.9761"
"113.00,2.7469,25.9832"
"114.00,2.7731,25.9931"
"115.00,2.7992,26.0025"
"116.00,2.8267,26.0768"
"117.00,2.8513,26.0032"
"118.00,2.8787,26.0715"
"119.00,2.9050,26.0829"
"120.00,2.9307,26.0655"
"121.00,2.9553,25.9898"
"122.00,2.9847,26.1626"
"123.00,3.0123,26.2347"
"124.00,3.0384,26.2263"
"125.00,3.0660,26.2951"
"126.00,3.0921,26.2837"
