"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.0007,-0.0256"
"2.00,0.0000,-0.0067"
"3.00,-0.0003,-0.0001"
"4.00,0.0002,0.0029"
"5.00,0.0108,0.0044"
"6.00,0.0278,0.5442"
"7.00,0.0490,1.3632"
"8.00,0.0733,2.3586"
"9.00,0.0967,3.4707"
"10.00,0.1244,4.4444"
"11.00,0.1501,5.6084"
"12.00,0.1761,6.6207"
"13.00,0.2023,7.5968"
"14.00,0.2284,8.5115"
"15.00,0.2531,9.4094"
"16.00,0.2788,10.1517"
"17.00,0.3071,10.9555"
"18.00,0.3328,11.8006"
"19.00,0.3589,12.4989"
"20.00,0.3849,13.1830"
"21.00,0.4111,13.8307"
"22.00,0.4353,14.4340"
"23.00,0.4618,14.9373"
"24.00,0.4860,15.5017"
"25.00,0.5139,15.9515"
"26.00,0.5400,16.5307"
"27.00,0.5662,17.0272"
"28.00,0.5920,17.4709"
"29.00,0.6166,17.9039"
"30.00,0.6424,18.2220"
"31.00,0.6691,18.6216"
"32.00,0.6951,19.0021"
"33.00,0.7209,19.3610"
"34.00,0.7458,19.6856"
"35.00,0.7716,19.9408"
"36.00,0.7959,20.2364"
"37.00,0.8226,20.4531"
"38.00,0.8469,20.7422"
"39.00,0.8715,20.9323"
"40.00,0.8990,21.1129"
"41.00,0.9234,21.4278"
"42.00,0.9478,21.5836"
"43.00,0.9727,21.7286"
"44.00,0.9968,21.8724"
"45.00,1.0234,22.0029"
"46.00,1.0459,22.2149"
"47.00,1.0709,22.2464"
"48.00,1.0967,22.3644"
"49.00,1.1216,22.5520"
"50.00,1.1474,22.6549"
"51.00,1.1707,22.8279"
"52.00,1.1954,22.8466"
"53.00,1.2195,22.9217"
"54.00,1.2445,23.0126"
"55.00,1.2686,23.0795"
"56.00,1.2952,23.1623"
"57.00,1.3161,23.3036"
"58.00,1.3427,23.2115"
"59.00,1.3668,23.3506"
"60.00,1.3904,23.4195"
"61.00,1.4160,23.4048"
"62.00,1.4405,23.5217"
"63.00,1.4654,23.5837"
"64.00,1.4895,23.6227"
"65.00,1.5145,23.6778"
"66.00,1.5386,23.7122"
"67.00,1.5635,23.7626"
"68.00,1.5877,23.7929"
"69.00,1.6126,23.8391"
"70.00,1.6368,23.8657"
"71.00,1.6634,23.9082"
"72.00,1.6875,24.0134"
"73.00,1.7124,24.0483"
"74.00,1.7366,24.0647"
"75.00,1.7632,24.0970"
"76.00,1.7870,24.1929"
"77.00,1.8106,24.2023"
"78.00,1.8361,24.1459"
"79.00,1.8630,24.2392"
"80.00,1.8868,24.3447"
"81.00,1.9134,24.3462"
"82.00,1.9375,24.4301"
"83.00,1.9641,24.4435"
"84.00,1.9899,24.5227"
"85.00,2.0148,24.6131"
"86.00,2.0403,24.6022"
"87.00,2.0685,24.6721"
"88.00,2.0927,24.8220"
"89.00,2.1189,24.8154"
"90.00,2.1447,24.8601"
"91.00,2.1712,24.9332"
"92.00,2.1967,24.9885"
"93.00,2.2233,25.0387"
"94.00,2.2505,25.0920"
"95.00,2.2766,25.2064"
"96.00,2.3015,25.2642"
"97.00,2.3286,25.2215"
"98.00,2.3551,25.3416"
"99.00,2.3810,25.3770"
"100.00,2.4072,25.4236"
"101.00,2.4347,25.4416"
"102.00,2.4627,25.5637"
"103.00,2.4885,25.6676"
"104.00,2.5162,25.6824"
"105.00,2.5425,25.7923"
"106.00,2.5700,25.8030"
"107.00,2.5974,25.8928"
"108.00,2.6237,25.9757"
"109.00,2.6498,25.9775"
"110.00,2.6790,25.9986"
"111.00,2.7048,26.1440"
"112.00,2.7322,26.1349"
"113.00,2.7589,26.2054"
"114.00,2.7863,26.2123"
"115.00,2.8141,26.2870"
"116.00,2.8429,26.3527"
"117.00,2.8691,26.4857"
"118.00,2.8966,26.4597"
"119.00,2.9228,26.5219"
"120.00,2.9503,26.4942"
"121.00,2.9763,26.5494"
"122.00,3.0071,26.5281"
"123.00,3.0351,26.7448"
"124.00,3.0622,26.7908"
"125.00,3.0870,26.8199"
"126.00,3.1162,26.7120"
"127.00,-3.1392,26.8431"
"128.00,-3.1119,26.8790"
"129.00,-3.0857,26.9192"
"130.00,-3.0580,26.8665"
"131.00,-3.0304,26.9116"
"132.00,-3.0047,26.9460"
"133.00,-2.9767,26.8906"
"134.00,-2.9492,26.9400"
"135.00,-2.9216,26.9652"
"136.00,-2.8957,27.0046"
"137.00,-2.8679,26.9470"
"138.00,-2.8404,26.9905"
"139.00,-2.8158,27.0154"
"140.00,-2.7896,26.8919"
"141.00,-2.7638,26.8563"
"142.00,-2.7376,26.8061"
"143.00,-2.7101,26.7748"
"144.00,-2.6838,26.8127"
"145.00,-2.6547,26.7844"
"146.00,-2.6319,26.8994"
"147.00,-2.6041,26.6964"
"148.00,-2.5782,26.7524"
"149.00,-2.5534,26.7074"
"150.00,-2.5259,26.6156"
"151.00,-2.5013,26.6593"
"152.00,-2.4738,26.5536"
"153.00,-2.4493,26.6004"
"154.00,-2.4227,26.5034"
"155.00,-2.3987,26.4919"
"156.00,-2.3720,26.3898"
"157.00,-2.3480,26.3841"
"158.00,-2.3217,26.2815"
"159.00,-2.2975,26.2765"
"160.00,-2.2708,26.1790"
"161.00,-2.2468,26.1844"
"162.00,-2.2222,26.0915"
"163.00,-2.1956,26.0195"
"164.00,-2.1711,26.0385"
"165.00,-2.1482,25.9638"
"166.00,-2.1220,25.8110"
"167.00,-2.0975,25.8295"
"168.00,-2.0713,25.7652"
"169.00,-2.0468,25.7860"
"170.00,-2.0255,25.7238"
"171.00,-1.9993,25.5012"
"172.00,-1.9748,25.5352"
"173.00,-1.9515,25.4856"
"174.00,-1.9273,25.3731"
"175.00,-1.9041,25.3153"
"176.00,-1.8782,25.2113"
"177.00,-1.8550,25.2434"
"178.00,-1.8305,25.1429"
"179.00,-1.8059,25.1130"
"180.00,-1.7830,25.0845"
"181.00,-1.7585,24.9757"
"182.00,-1.7356,24.9541"
"183.00,-1.7123,24.8518"
"184.00,-1.6865,24.7710"
"185.00,-1.6632,24.8251"
"186.00,-1.6387,24.7456"
