"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,0.0016,-0.0014"
"2.00,0.0017,-0.0003"
"3.00,0.0016,-0.0013"
"4.00,0.0016,-0.0023"
"5.00,0.0016,-0.0022"
"6.00,0.0016,-0.0010"
"7.00,0.0017,0.0011"
"8.00,0.0078,0.3077"
"9.00,0.0187,0.8366"
"10.00,0.0310,1.4122"
"11.00,0.0429,1.9350"
"12.00,0.0569,2.5397"
"13.00,0.0693,3.0322"
"14.00,0.0828,3.5560"
"15.00,0.0952,3.9955"
"16.00,0.1090,4.4875"
"17.00,0.1214,4.8803"
"18.00,0.1365,5.3936"
"19.00,0.1472,5.6592"
"20.00,0.1611,6.0682"
"21.00,0.1750,6.4636"
"22.00,0.1885,6.8161"
"23.00,0.2028,7.1892"
"24.00,0.2166,7.5206"
"25.00,0.2320,7.9136"
"26.00,0.2428,8.0579"
"27.00,0.2582,8.4241"
"28.00,0.2703,8.6083"
"29.00,0.2841,8.8651"
"30.00,0.2965,9.0436"
"31.00,0.3102,9.2787"
"32.00,0.3240,9.5020"
"33.00,0.3381,9.7305"
"34.00,0.3502,9.8494"
"35.00,0.3639,10.0441"
"36.00,0.3777,10.2291"
"37.00,0.3917,10.4213"
"38.00,0.4055,10.5875"
"39.00,0.4176,10.6635"
"40.00,0.4316,10.8339"
"41.00,0.4438,10.8976"
"42.00,0.4575,11.0400"
"43.00,0.4712,11.1752"
"44.00,0.4837,11.2383"
"45.00,0.4974,11.3636"
"46.00,0.5095,11.4008"
"47.00,0.5252,11.6162"
"48.00,0.5374,11.6408"
"49.00,0.5495,11.6642"
"50.00,0.5619,11.7027"
"51.00,0.5743,11.7394"
"52.00,0.5894,11.9051"
"53.00,0.6018,11.9317"
"54.00,0.6139,11.9405"
"55.00,0.6264,11.9652"
"56.00,0.6401,12.0542"
"57.00,0.6539,12.1387"
"58.00,0.6663,12.1536"
"59.00,0.6784,12.1513"
"60.00,0.6921,12.2310"
"61.00,0.7043,12.2248"
"62.00,0.7170,12.2518"
"63.00,0.7304,12.3100"
"64.00,0.7429,12.3163"
"65.00,0.7550,12.3059"
"66.00,0.7674,12.3124"
"67.00,0.7828,12.4658"
"68.00,0.7949,12.4480"
"69.00,0.8073,12.4473"
"70.00,0.8194,12.4304"
"71.00,0.8319,12.4306"
"72.00,0.8456,12.4964"
"73.00,0.8594,12.5588"
"74.00,0.8731,12.6181"
"75.00,0.8839,12.5272"
"76.00,0.8993,12.6698"
"77.00,0.9101,12.5763"
"78.00,0.9222,12.5529"
"79.00,0.9359,12.6125"
"80.00,0.9484,12.6036"
"81.00,0.9608,12.5953"
"82.00,0.9729,12.5709"
"83.00,0.9867,12.6296"
"84.00,0.9991,12.6199"
"85.00,1.0129,12.6761"
"86.00,1.0250,12.6478"
"87.00,1.0374,12.6371"
"88.00,1.0511,12.6925"
"89.00,1.0649,12.7451"
"90.00,1.0773,12.7296"
"91.00,1.0898,12.7149"
"92.00,1.1035,12.7664"
"93.00,1.1140,12.6517"
"94.00,1.1264,12.6409"
"95.00,1.1388,12.6307"
"96.00,1.1526,12.6864"
"97.00,1.1663,12.7393"
"98.00,1.1801,12.7896"
"99.00,1.1925,12.7719"
"100.00,1.2046,12.7387"
"101.00,1.2184,12.7890"
"102.00,1.2308,12.7713"
"103.00,1.2445,12.8200"
"104.00,1.2553,12.7189"
"105.00,1.2691,12.7702"
"106.00,1.2815,12.7535"
"107.00,1.2953,12.8030"
"108.00,1.3074,12.7683"
"109.00,1.3198,12.7517"
"110.00,1.3319,12.7195"
"111.00,1.3457,12.7708"
"112.00,1.3594,12.8195"
"113.00,1.3735,12.8821"
"114.00,1.3856,12.8434"
"115.00,1.3977,12.8066"
"116.00,1.4134,12.9517"
"117.00,1.4255,12.9095"
"118.00,1.4376,12.8695"
"119.00,1.4501,12.8478"
"120.00,1.4638,12.8927"
"121.00,1.4776,12.9352"
"122.00,1.4884,12.8284"
"123.00,1.5021,12.8743"
"124.00,1.5145,12.8523"
"125.00,1.5266,12.8151"
"126.00,1.5404,12.8616"
"127.00,1.5561,13.0040"
"128.00,1.5682,12.9592"
"129.00,1.5819,12.9984"
"130.00,1.5941,12.9539"
"131.00,1.6081,13.0098"
"132.00,1.6219,13.0466"
"133.00,1.6340,12.9997"
"134.00,1.6464,12.9715"
"135.00,1.6602,13.0101"
"136.00,1.6726,12.9814"
"137.00,1.6863,13.0196"
"138.00,1.7001,13.0558"
"139.00,1.7125,13.0248"
"140.00,1.7263,13.0608"
"141.00,1.7400,13.0950"
"142.00,1.7538,13.1275"
"143.00,1.7675,13.1584"
"144.00,1.7799,13.1222"
"145.00,1.7937,13.1533"
"146.00,1.8074,13.1829"
"147.00,1.8199,13.1455"
"148.00,1.8336,13.1755"
"149.00,1.8473,13.2039"
"150.00,1.8611,13.2310"
"151.00,1.8735,13.1912"
"152.00,1.8873,13.2189"
"153.00,1.9010,13.2452"
"154.00,1.9148,13.2701"
"155.00,1.9272,13.2284"
"156.00,1.9409,13.2542"
"157.00,1.9563,13.3605"
"158.00,1.9684,13.2980"
"159.00,1.9825,13.3367"
"160.00,1.9946,13.2752"
"161.00,2.0100,13.3805"
"162.00,2.0208,13.2515"
"163.00,2.0362,13.3579"
"164.00,2.0483,13.2955"
"165.00,2.0620,13.3179"
"166.00,2.0761,13.3557"
"167.00,2.0912,13.4405"
"168.00,2.1036,13.3903"
"169.00,2.1173,13.4080"
"170.00,2.1311,13.4248"
"171.00,2.1450,13.4495"
"172.00,2.1602,13.5396"
"173.00,2.1727,13.4854"
"174.00,2.1868,13.5138"
"175.00,2.1988,13.4389"
"176.00,2.2145,13.5547"
"177.00,2.2266,13.4822"
"178.00,2.2540,13.4547"
"179.00,2.2680,13.4991"
"180.00,2.2817,13.5277"
"181.00,2.2954,13.5358"
"182.00,2.3098,13.5546"
"183.00,2.3234,13.5804"
"184.00,2.3382,13.5830"
"185.00,2.3510,13.6622"
"186.00,2.3632,13.5980"
"187.00,2.3784,13.5399"
"188.00,2.3906,13.6156"
"189.00,2.4061,13.5539"
"190.00,2.4182,13.6453"
"191.00,2.4337,13.5711"
"192.00,2.4461,13.6643"
"193.00,2.4613,13.6002"
"194.00,2.4753,13.6892"
"195.00,2.4888,13.6920"
"196.00,2.5026,13.6919"
"197.00,2.5151,13.6945"
"198.00,2.5301,13.6316"
"199.00,2.5427,13.7053"
"200.00,2.5580,13.6447"
"201.00,2.5701,13.7315"
"202.00,2.5857,13.6477"
"203.00,2.5980,13.7505"
"204.00,2.6132,13.6687"
"205.00,2.6253,13.7514"
"206.00,2.6407,13.6692"
"207.00,2.6546,13.7574"
"208.00,2.6670,13.7596"
"209.00,2.6822,13.6909"
"210.00,2.6945,13.7750"
"211.00,2.7081,13.6921"
"212.00,2.7206,13.6918"
"213.00,2.7376,13.6290"
"214.00,2.7497,13.7984"
"215.00,2.7634,13.7139"
"216.00,2.7775,13.7154"
"217.00,2.7913,13.7332"
"218.00,2.8063,13.7338"
"219.00,2.8187,13.7998"
"220.00,2.8325,13.7316"
"221.00,2.8462,13.7323"
"222.00,2.8600,13.7329"
"223.00,2.8726,13.7359"
"224.00,2.8861,13.6715"
"225.00,2.9001,13.6745"
"226.00,2.9125,13.6811"
"227.00,2.9277,13.6164"
"228.00,2.9416,13.7039"
"229.00,2.9552,13.7067"
"230.00,2.9691,13.7078"
"231.00,2.9827,13.7105"
"232.00,2.9966,13.7114"
"233.00,3.0090,13.7162"
"234.00,3.0244,13.6521"
"235.00,3.0365,13.7386"
"236.00,3.0503,13.6548"
"237.00,3.0630,13.6716"
"238.00,3.0780,13.6084"
"239.00,3.0901,13.6884"
"240.00,3.1040,13.6071"
"241.00,3.1177,13.6217"
"242.00,3.1320,13.6323"
"243.00,-3.1374,13.6531"
"244.00,-3.1237,13.6675"
"245.00,-3.1116,13.6638"
"246.00,-3.0977,13.5893"
"247.00,-3.0837,13.6068"
"248.00,-3.0716,13.6203"
"249.00,-3.0578,13.5545"
"250.00,-3.0454,13.5564"
"251.00,-3.0316,13.4982"
"252.00,-3.0179,13.5203"
"253.00,-3.0058,13.5217"
"254.00,-2.9917,13.4608"
"255.00,-2.9796,13.4817"
"256.00,-2.9626,13.4227"
"257.00,-2.9505,13.5927"
"258.00,-2.9364,13.5282"
"259.00,-2.9243,13.5457"
"260.00,-2.9106,13.4835"
"261.00,-2.8965,13.4890"
"262.00,-2.8844,13.5161"
"263.00,-2.8707,13.4552"
"264.00,-2.8585,13.4602"
"265.00,-2.8445,13.4021"
"266.00,-2.8323,13.4261"
"267.00,-2.8183,13.3697"
"268.00,-2.8045,13.3954"
"269.00,-2.7921,13.4223"
"270.00,-2.7787,13.3635"
"271.00,-2.7663,13.3756"
"272.00,-2.7508,13.3192"
"273.00,-2.7384,13.4317"
"274.00,-2.7266,13.3725"
"275.00,-2.7139,13.3022"
"276.00,-2.7002,13.2660"
"277.00,-2.6880,13.2938"
"278.00,-2.6744,13.2307"
"279.00,-2.6621,13.2564"
"280.00,-2.6480,13.2156"
"281.00,-2.6362,13.2473"
"282.00,-2.6239,13.1794"
"283.00,-2.6082,13.1424"
"284.00,-2.5961,13.2597"
"285.00,-2.5825,13.2076"
"286.00,-2.5697,13.2290"
"287.00,-2.5562,13.2002"
"288.00,-2.5439,13.2201"
"289.00,-2.5319,13.1664"
"290.00,-2.5190,13.1171"
"291.00,-2.5075,13.1013"
"292.00,-2.4936,13.0244"
"293.00,-2.4809,13.0694"
"294.00,-2.4672,13.0486"
"295.00,-2.4548,13.0816"
"296.00,-2.4427,13.0476"
"297.00,-2.4303,13.0041"
"298.00,-2.4165,12.9668"
"299.00,-2.4042,13.0145"
"300.00,-2.3908,12.9713"
"301.00,-2.3782,12.9991"
"302.00,-2.3659,12.9797"
"303.00,-2.3530,12.9382"
"304.00,-2.3398,12.9421"
"305.00,-2.3260,12.9582"
"306.00,-2.3153,12.9926"
"307.00,-2.3013,12.8862"
"308.00,-2.2892,12.9313"
"309.00,-2.2754,12.8956"
"310.00,-2.2629,12.9429"
"311.00,-2.2511,12.9128"
"312.00,-2.2367,13.5809"
"313.00,-2.2263,13.4262"
"314.00,-2.2125,13.4421"
"315.00,-2.2020,13.2952"
"316.00,-2.1879,13.3355"
"317.00,-2.1759,13.2711"
"318.00,-2.1617,13.3142"
"319.00,-2.1497,13.2509"
"320.00,-2.1355,13.2950"
"321.00,-2.1235,13.2326"
"322.00,-2.1113,13.1794"
"323.00,-2.0973,13.2211"
"324.00,-2.0851,13.1684"
"325.00,-2.0715,13.1943"
"326.00,-2.0603,13.0938"
"327.00,-2.0469,13.1070"
"328.00,-2.0344,13.0778"
"329.00,-2.0224,13.0250"
"330.00,-2.0095,13.0148"
"331.00,-1.9958,13.0498"
"332.00,-1.9837,13.0028"
"333.00,-1.9700,13.0385"
"334.00,-1.9579,12.9920"
"335.00,-1.9454,12.9683"
"336.00,-1.9317,13.0030"
"337.00,-1.9192,12.9774"
"338.00,-1.9055,13.0144"
"339.00,-1.8934,12.9677"
"340.00,-1.8813,12.9248"
"341.00,-1.8688,12.9030"
"342.00,-1.8568,12.8606"
"343.00,-1.8427,12.9238"
"344.00,-1.8306,12.8804"
"345.00,-1.8181,12.8608"
"346.00,-1.8044,12.9024"
"347.00,-1.7906,12.9471"
"348.00,-1.7823,12.7172"
"349.00,-1.7684,12.7752"
"350.00,-1.7523,12.9395"
"351.00,-1.7386,12.9773"
"352.00,-1.7245,13.0357"
"353.00,-1.7141,12.9038"
"354.00,-1.7000,12.9647"
