"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.2800,0.0031"
"2.00,-0.2803,-0.0079"
"3.00,-0.2800,0.0047"
"4.00,-0.2800,0.0072"
"5.00,-0.2800,0.0028"
"6.00,-0.2800,0.0026"
"7.00,-0.2742,0.2970"
"8.00,-0.2632,0.8276"
"9.00,-0.2525,1.3262"
"10.00,-0.2401,1.8775"
"11.00,-0.2278,2.3973"
"12.00,-0.2139,2.9728"
"13.00,-0.2016,3.4379"
"14.00,-0.1881,3.9448"
"15.00,-0.1758,4.3614"
"16.00,-0.1618,4.8427"
"17.00,-0.1495,5.2182"
"18.00,-0.1359,5.6366"
"19.00,-0.1236,5.9680"
"20.00,-0.1098,6.3600"
"21.00,-0.0961,6.7249"
"22.00,-0.0852,6.9341"
"23.00,-0.0715,7.2746"
"24.00,-0.0577,7.5981"
"25.00,-0.0438,7.9174"
"26.00,-0.0315,8.1358"
"27.00,-0.0176,8.4237"
"28.00,-0.0040,8.6823"
"29.00,0.0097,8.9310"
"30.00,0.0224,9.1181"
"31.00,0.0362,9.3529"
"32.00,0.0496,9.5571"
"33.00,0.0619,9.6956"
"34.00,0.0774,9.9853"
"35.00,0.0897,10.1024"
"36.00,0.1033,10.2736"
"37.00,0.1172,10.4580"
"38.00,0.1295,10.5460"
"39.00,0.1434,10.7168"
"40.00,0.1556,10.7919"
"41.00,0.1712,11.0330"
"42.00,0.1847,11.1562"
"43.00,0.1969,11.2045"
"44.00,0.2125,11.4243"
"45.00,0.2263,11.5457"
"46.00,0.2400,11.6509"
"47.00,0.2525,11.6943"
"48.00,0.2661,11.7920"
"49.00,0.2784,11.8133"
"50.00,0.2936,11.9868"
"51.00,0.3063,12.0190"
"52.00,0.3198,12.0949"
"53.00,0.3336,12.1774"
"54.00,0.3461,12.1958"
"55.00,0.3597,12.2677"
"56.00,0.3736,12.3471"
"57.00,0.3889,12.4937"
"58.00,0.4027,12.5609"
"59.00,0.4150,12.5496"
"60.00,0.4302,12.6802"
"61.00,0.4429,12.6793"
"62.00,0.4564,12.7209"
"63.00,0.4701,12.7725"
"64.00,0.4857,12.9138"
"65.00,0.4979,12.8790"
"66.00,0.5116,12.9171"
"67.00,0.5254,12.9634"
"68.00,0.5392,13.0027"
"69.00,0.5531,13.0507"
"70.00,0.5667,13.0745"
"71.00,0.5823,13.2007"
"72.00,0.5961,13.2334"
"73.00,0.6098,13.2537"
"74.00,0.6220,13.2016"
"75.00,0.6376,13.3216"
"76.00,0.6498,13.2664"
"77.00,0.6634,13.2849"
"78.00,0.6774,13.3186"
"79.00,0.6896,13.2637"
"80.00,0.7050,13.3695"
"81.00,0.7172,13.3119"
"82.00,0.7312,13.3445"
"83.00,0.7448,13.3591"
"84.00,0.7616,13.5310"
"85.00,0.7740,13.4762"
"86.00,0.7892,13.5606"
"87.00,0.8015,13.4989"
"88.00,0.8154,13.5166"
"89.00,0.8307,13.6044"
"90.00,0.8445,13.6169"
"91.00,0.8581,13.6176"
"92.00,0.8708,13.5698"
"93.00,0.8860,13.6493"
"94.00,0.8981,13.5722"
"95.00,0.9136,13.6681"
"96.00,0.9259,13.6010"
"97.00,0.9394,13.5973"
"98.00,0.9550,13.6974"
"99.00,0.9689,13.7052"
"100.00,0.9825,13.7014"
"101.00,0.9965,13.7152"
"102.00,1.0103,13.7217"
"103.00,1.0241,13.7229"
"104.00,1.0376,13.7131"
"105.00,1.0502,13.6601"
"106.00,1.0638,13.6534"
"107.00,1.0777,13.6689"
"108.00,1.0913,13.6618"
"109.00,1.1068,13.7581"
"110.00,1.1192,13.6876"
"111.00,1.1343,13.7608"
"112.00,1.1484,13.7764"
"113.00,1.1636,13.8457"
"114.00,1.1759,13.7691"
"115.00,1.1885,13.7092"
"116.00,1.2019,13.6939"
"117.00,1.2158,13.7074"
"118.00,1.2294,13.6983"
"119.00,1.2420,13.6461"
"120.00,1.2555,13.6401"
"121.00,1.2695,13.6562"
"122.00,1.2850,13.7479"
"123.00,1.2973,13.6761"
"124.00,1.3126,13.7575"
"125.00,1.3245,13.6633"
"126.00,1.3385,13.6837"
"127.00,1.3524,13.6922"
"128.00,1.3644,13.6076"
"129.00,1.3799,13.7017"
"130.00,1.3906,13.5511"
"131.00,1.4057,13.6317"
"132.00,1.4197,13.6483"
"133.00,1.4336,13.6585"
"134.00,1.4459,13.5909"
"135.00,1.4611,13.6716"
"136.00,1.4735,13.6087"
"137.00,1.4871,13.6101"
"138.00,1.5010,13.6223"
"139.00,1.5133,13.5575"
"140.00,1.5272,13.5723"
"141.00,1.5408,13.5754"
"142.00,1.5546,13.5894"
"143.00,1.5673,13.5414"
"144.00,1.5810,13.5485"
"145.00,1.5945,13.5462"
"146.00,1.6082,13.5561"
"147.00,1.6208,13.5056"
"148.00,1.6344,13.5121"
"149.00,1.6482,13.5291"
"150.00,1.6606,13.4690"
"151.00,1.6744,13.4882"
"152.00,1.6867,13.4302"
"153.00,1.7019,13.5168"
"154.00,1.7145,13.4722"
"155.00,1.7282,13.4832"
"156.00,1.7417,13.4840"
"157.00,1.7542,13.4316"
"158.00,1.7679,13.4472"
"159.00,1.7803,13.3966"
"160.00,1.7940,13.4086"
"161.00,1.8080,13.4417"
"162.00,1.8202,13.3751"
"163.00,1.8341,13.4029"
"164.00,1.8479,13.4231"
"165.00,1.8602,13.3667"
"166.00,1.8735,13.3638"
"167.00,1.9002,13.3321"
"168.00,1.9120,13.3560"
"169.00,1.9259,13.2920"
"170.00,1.9383,13.3146"
"171.00,1.9507,13.2707"
