"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,0.0002,0.0007"
"2.00,-0.0001,0.0040"
"3.00,0.0000,0.0021"
"4.00,-0.0003,-0.0018"
"5.00,0.0001,-0.0050"
"6.00,0.0000,0.0024"
"7.00,0.0000,0.0022"
"8.00,-0.0003,-0.0017"
"9.00,0.0001,-0.0049"
"10.00,0.0000,0.0025"
"11.00,0.0000,0.0023"
"12.00,-0.0003,-0.0016"
"13.00,0.0001,-0.0048"
"14.00,0.0000,0.0025"
"15.00,0.0000,0.0024"
"16.00,-0.0003,-0.0015"
"17.00,0.0001,-0.0048"
"18.00,0.0000,0.0026"
"19.00,0.0000,0.0025"
"20.00,-0.0003,-0.0014"
"21.00,0.0001,-0.0047"
"22.00,0.0000,0.0027"
"23.00,0.0000,0.0025"
"24.00,-0.0003,-0.0014"
"25.00,0.0001,-0.0047"
"26.00,0.0000,0.0027"
"27.00,0.0000,0.0026"
"28.00,-0.0003,-0.0014"
"29.00,0.0001,-0.0046"
"30.00,0.0000,0.0027"
"31.00,0.0000,0.0026"
"32.00,-0.0003,-0.0013"
"33.00,0.0001,-0.0046"
"34.00,0.0000,0.0028"
"35.00,0.0000,0.0026"
"36.00,-0.0003,-0.0013"
"37.00,0.0001,-0.0046"
"38.00,0.0000,0.0028"
"39.00,0.0000,0.0026"
"40.00,-0.0003,-0.0013"
"41.00,0.0001,-0.0045"
"42.00,0.0000,0.0028"
"43.00,0.0000,0.0027"
"44.00,-0.0003,-0.0013"
"45.00,0.0001,-0.0045"
"46.00,0.0000,0.0028"
"47.00,0.0000,0.0027"
"48.00,-0.0003,-0.0012"
"49.00,0.0001,-0.0045"
"50.00,0.0000,0.0028"
"51.00,0.0000,0.0027"
"52.00,-0.0003,-0.0012"
"53.00,0.0001,-0.0045"
"54.00,0.0000,0.0028"
"55.00,0.0000,0.0027"
"56.00,-0.0003,-0.0012"
"57.00,0.0001,-0.0045"
"58.00,0.0000,0.0029"
"59.00,0.0000,0.0027"
"60.00,-0.0003,-0.0012"
"61.00,0.0001,-0.0045"
"62.00,0.0000,0.0029"
"63.00,0.0000,0.0027"
"64.00,-0.0003,-0.0012"
"65.00,0.0001,-0.0045"
"66.00,0.0000,0.0029"
"67.00,0.0000,0.0027"
"68.00,-0.0003,-0.0012"
"69.00,-0.0002,-0.0083"
"70.00,-0.0002,-0.0079"
"71.00,-0.0002,-0.0075"
"72.00,-0.0002,-0.0071"
"73.00,-0.0002,-0.0067"
"74.00,-0.0002,-0.0064"
"75.00,-0.0002,-0.0061"
"76.00,-0.0002,-0.0058"
"77.00,-0.0002,-0.0055"
"78.00,-0.0002,-0.0052"
"79.00,-0.0002,-0.0050"
"80.00,-0.0002,-0.0047"
"81.00,-0.0002,-0.0045"
"82.00,-0.0002,-0.0042"
"83.00,-0.0002,-0.0040"
"84.00,-0.0002,-0.0038"
"85.00,-0.0002,-0.0036"
"86.00,-0.0002,-0.0035"
"87.00,-0.0002,-0.0033"
"88.00,-0.0002,-0.0031"
"89.00,-0.0002,-0.0030"
"90.00,-0.0002,-0.0028"
"91.00,-0.0002,-0.0027"
"92.00,-0.0002,-0.0025"
"93.00,-0.0002,-0.0024"
"94.00,-0.0002,-0.0023"
"95.00,-0.0002,-0.0022"
"96.00,-0.0002,-0.0021"
"97.00,-0.0002,-0.0020"
"98.00,-0.0002,-0.0019"
"99.00,-0.0002,-0.0018"
"100.00,-0.0002,-0.0017"
"101.00,-0.0002,-0.0016"
"102.00,0.0001,0.0023"
"103.00,0.0000,0.0093"
"104.00,0.0000,0.0088"
"105.00,-0.0003,0.0046"
"106.00,-0.0002,-0.0028"
"107.00,0.0001,0.0012"
"108.00,0.0000,0.0082"
"109.00,0.0000,0.0078"
"110.00,-0.0003,0.0036"
"111.00,0.0001,0.0001"
"112.00,0.0000,0.0072"
"113.00,0.0000,0.0069"
"114.00,-0.0003,0.0027"
"115.00,0.0001,-0.0007"
"116.00,0.0000,0.0064"
"117.00,0.0000,0.0061"
"118.00,-0.0003,0.0020"
"119.00,0.0001,-0.0014"
"120.00,0.0000,0.0058"
"121.00,0.0000,0.0055"
"122.00,-0.0003,0.0014"
"123.00,0.0001,-0.0020"
"124.00,0.0000,0.0052"
"125.00,0.0000,0.0050"
"126.00,-0.0003,0.0009"
"127.00,0.0001,-0.0024"
"128.00,0.0000,0.0048"
"129.00,0.0000,0.0046"
"130.00,-0.0003,0.0005"
"131.00,0.0001,-0.0028"
"132.00,0.0000,0.0045"
"133.00,0.0000,0.0042"
"134.00,-0.0003,0.0002"
"135.00,0.0001,-0.0031"
"136.00,0.0000,0.0042"
"137.00,0.0000,0.0040"
"138.00,-0.0003,-0.0000"
"139.00,0.0001,-0.0034"
"140.00,0.0000,0.0039"
"141.00,0.0000,0.0037"
"142.00,-0.0003,-0.0002"
"143.00,0.0001,-0.0036"
"144.00,0.0000,0.0037"
"145.00,0.0000,0.0035"
"146.00,-0.0003,-0.0004"
"147.00,0.0001,-0.0037"
"148.00,0.0000,0.0036"
"149.00,0.0000,0.0034"
"150.00,-0.0003,-0.0006"
"151.00,0.0001,-0.0039"
"152.00,0.0000,0.0035"
"153.00,0.0000,0.0033"
"154.00,-0.0003,-0.0007"
"155.00,0.0001,-0.0040"
"156.00,0.0000,0.0033"
"157.00,0.0000,0.0032"
"158.00,-0.0003,-0.0008"
"159.00,0.0001,-0.0041"
"160.00,0.0000,0.0033"
"161.00,0.0000,0.0031"
"162.00,-0.0003,-0.0008"
"163.00,0.0001,-0.0041"
"164.00,0.0000,0.0032"
"165.00,0.0000,0.0030"
"166.00,-0.0003,-0.0009"
"167.00,0.0001,-0.0042"
"168.00,0.0000,0.0031"
"169.00,0.0000,0.0030"
"170.00,-0.0003,-0.0010"
"171.00,0.0001,-0.0042"
"172.00,0.0000,0.0031"
"173.00,0.0000,0.0029"
"174.00,-0.0003,-0.0010"
"175.00,0.0001,-0.0043"
"176.00,0.0000,0.0031"
"177.00,0.0000,0.0029"
"178.00,-0.0003,-0.0010"
"179.00,0.0001,-0.0043"
"180.00,0.0000,0.0030"
"181.00,0.0000,0.0029"
"182.00,-0.0003,-0.0011"
"183.00,0.0001,-0.0043"
"184.00,0.0000,0.0030"
"185.00,0.0000,0.0029"
"186.00,-0.0003,-0.0011"
"187.00,0.0001,-0.0044"
"188.00,0.0000,0.0030"
"189.00,0.0000,0.0028"
"190.00,-0.0003,-0.0011"
"191.00,0.0001,-0.0044"
"192.00,0.0000,0.0030"
"193.00,0.0000,0.0028"
"194.00,-0.0003,-0.0011"
"195.00,0.0001,-0.0044"
"196.00,0.0000,0.0030"
"197.00,0.0000,0.0028"
"198.00,-0.0003,-0.0011"
"199.00,0.0001,-0.0044"
"200.00,0.0000,0.0029"
"201.00,0.0000,0.0028"
"202.00,-0.0003,-0.0011"
"203.00,0.0001,-0.0044"
"204.00,0.0000,0.0029"
"205.00,0.0000,0.0028"
"206.00,-0.0003,-0.0011"
"207.00,-0.0002,-0.0082"
"208.00,-0.0002,-0.0078"
"209.00,-0.0002,-0.0074"
"210.00,-0.0002,-0.0070"
"211.00,0.0001,-0.0029"
"212.00,0.0000,0.0044"
"213.00,0.0000,0.0042"
"214.00,-0.0003,0.0002"
"215.00,-0.0002,-0.0070"
"216.00,-0.0002,-0.0066"
"217.00,-0.0002,-0.0063"
"218.00,-0.0002,-0.0060"
"219.00,-0.0002,-0.0057"
"220.00,-0.0002,-0.0054"
"221.00,-0.0002,-0.0051"
"222.00,-0.0002,-0.0049"
"223.00,-0.0002,-0.0046"
"224.00,-0.0002,-0.0044"
"225.00,-0.0002,-0.0042"
"226.00,-0.0002,-0.0040"
"227.00,-0.0002,-0.0038"
"228.00,0.0003,0.0078"
"229.00,-0.0002,0.0048"
"230.00,0.0000,0.0067"
"231.00,0.0000,0.0064"
"232.00,-0.0003,0.0023"
"233.00,0.0003,0.0064"
"234.00,-0.0002,0.0035"
"235.00,0.0000,0.0054"
"236.00,0.0000,0.0052"
"237.00,0.0003,0.0125"
"238.00,-0.0002,0.0022"
"239.00,0.0000,0.0042"
"240.00,0.0000,0.0040"
"241.00,0.0003,0.0114"
"242.00,-0.0002,0.0011"
"243.00,0.0000,0.0032"
"244.00,0.0000,0.0030"
"245.00,-0.0003,-0.0009"
"246.00,-0.0002,-0.0080"
"247.00,0.0003,0.0037"
"248.00,-0.0002,0.0010"
"249.00,0.0000,0.0031"
"250.00,0.0000,0.0029"
"251.00,0.0003,0.0103"
"252.00,-0.0002,0.0001"
"253.00,0.0000,0.0022"
"254.00,0.0000,0.0021"
"255.00,0.0003,0.0096"
"256.00,-0.0002,-0.0006"
"257.00,0.0000,0.0016"
"258.00,0.0000,0.0015"
"259.00,0.0003,0.0090"
"260.00,-0.0002,-0.0012"
"261.00,0.0000,0.0010"
"262.00,0.0000,0.0010"
