"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.0001,-0.0098"
"2.00,0.0002,-0.0138"
"3.00,0.0001,-0.0125"
"4.00,0.0001,-0.0086"
"5.00,0.0120,-0.0130"
"6.00,0.0291,0.5908"
"7.00,0.0480,1.4153"
"8.00,0.0677,2.2763"
"9.00,0.0906,3.1583"
"10.00,0.1152,4.1458"
"11.00,0.1381,5.1657"
"12.00,0.1626,6.0528"
"13.00,0.1839,6.9774"
"14.00,0.2088,7.6921"
"15.00,0.2319,8.5540"
"16.00,0.2563,9.2728"
"17.00,0.2780,10.0392"
"18.00,0.3025,10.6143"
"19.00,0.3284,11.3136"
"20.00,0.3529,12.0378"
"21.00,0.3762,12.6659"
"22.00,0.4006,13.1916"
"23.00,0.4236,13.7619"
"24.00,0.4481,14.2166"
"25.00,0.4727,14.7356"
"26.00,0.4988,15.2234"
"27.00,0.5234,15.7738"
"28.00,0.5479,16.2098"
"29.00,0.5725,16.6290"
"30.00,0.5954,17.0223"
"31.00,0.6200,17.3190"
"32.00,0.6461,17.6779"
"33.00,0.6707,18.1053"
"34.00,0.6981,18.4250"
"35.00,0.7230,18.8804"
"36.00,0.7472,19.1777"
"37.00,0.7734,19.4319"
"38.00,0.7979,19.7672"
"39.00,0.8225,20.0081"
"40.00,0.8470,20.2328"
"41.00,0.8749,20.4504"
"42.00,0.8991,20.8167"
"43.00,0.9256,20.9897"
"44.00,0.9514,21.2636"
"45.00,0.9773,21.4912"
"46.00,1.0038,21.7121"
"47.00,1.0296,21.9501"
"48.00,1.0557,22.1470"
"49.00,1.0820,22.3432"
"50.00,1.1082,22.5396"
"51.00,1.1340,22.7217"
"52.00,1.1602,22.8782"
"53.00,1.1861,23.0433"
"54.00,1.2135,23.1823"
"55.00,1.2400,23.3999"
"56.00,1.2673,23.5484"
"57.00,1.2953,23.7414"
"58.00,1.3209,23.9492"
"59.00,1.3474,24.0356"
"60.00,1.3735,24.1578"
"61.00,1.4008,24.2522"
"62.00,1.4270,24.4099"
"63.00,1.4541,24.4996"
"64.00,1.4817,24.6261"
"65.00,1.5099,24.7747"
"66.00,1.5099,24.9486"
"67.00,1.5364,25.0222"
"68.00,1.5622,25.0637"
"69.00,1.5900,25.2013"
"70.00,1.6159,25.2339"
"71.00,1.6437,25.3630"
"72.00,1.6712,25.4694"
"73.00,1.6974,25.5049"
"74.00,1.7249,25.6041"
"75.00,1.7524,25.6991"
"76.00,1.7802,25.8036"
"77.00,1.8077,25.8893"
"78.00,1.8335,25.8875"
"79.00,1.8613,25.9824"
"80.00,1.8872,25.9776"
"81.00,1.9150,26.0679"
"82.00,1.9425,26.1406"
"83.00,1.9687,26.1409"
"84.00,1.9945,26.1282"
"85.00,2.0223,26.2109"
"86.00,2.0518,26.3730"
"87.00,2.0777,26.3488"
"88.00,2.1052,26.4058"
"89.00,2.1313,26.3927"
"90.00,2.1575,26.3840"
"91.00,2.1837,26.3718"
"92.00,2.2096,26.3479"
"93.00,2.2390,26.5011"
"94.00,2.2649,26.4707"
"95.00,2.2910,26.4541"
"96.00,2.3169,26.4262"
"97.00,2.3430,26.4118"
"98.00,2.3708,26.4819"
"99.00,2.3954,26.3862"
"100.00,2.4216,26.3771"
"101.00,2.4491,26.4303"
"102.00,2.4753,26.4190"
"103.00,2.5027,26.4725"
"104.00,2.5273,26.3761"
"105.00,2.5535,26.3663"
"106.00,2.5793,26.3406"
"107.00,2.6055,26.3327"
"108.00,2.6317,26.3250"
"109.00,2.6579,26.3178"
"110.00,2.6821,26.2127"
"111.00,2.7083,26.2125"
"112.00,2.7325,26.1127"
"113.00,2.7590,26.1296"
"114.00,2.7851,26.1307"
"115.00,2.8094,26.0408"
"116.00,2.8355,26.0434"
"117.00,2.8618,26.0532"
"118.00,2.8863,25.9748"
"119.00,2.9109,25.9063"
"120.00,2.9353,25.8351"
"121.00,2.9600,25.7736"
"122.00,2.9861,25.7909"
"123.00,3.0104,25.7153"
"124.00,3.0368,25.7501"
"125.00,3.0611,25.6799"
"126.00,3.0859,25.6330"
"127.00,3.1102,25.5687"
"128.00,3.1349,25.5272"
"129.00,-3.1223,25.5502"
"130.00,-3.0978,25.4948"
"131.00,-3.0749,25.3672"
"132.00,-3.0487,25.4079"
"133.00,-3.0242,25.3646"
"134.00,-2.9996,25.3236"
"135.00,-2.9747,25.3010"
"136.00,-2.9519,25.1795"
"137.00,-2.9259,25.2186"
"138.00,-2.9031,25.0994"
"139.00,-2.8753,25.2353"
"140.00,-2.8507,25.2007"
"141.00,-2.8262,25.1679"
"142.00,-2.8016,25.1367"
"143.00,-2.7771,25.1071"
"144.00,-2.7525,25.0790"
"145.00,-2.7280,25.0522"
"146.00,-2.7034,25.0268"
"147.00,-2.6760,25.1499"
"148.00,-2.6514,25.1196"
"149.00,-2.6269,25.0909"
"150.00,-2.6021,25.0744"
"151.00,-2.5778,25.0370"
"152.00,-2.5515,25.0975"
"153.00,-2.5021,25.0010"
"154.00,-2.4763,25.0688"
"155.00,-2.4503,25.0926"
"156.00,-2.4257,25.1536"
"157.00,-2.3995,25.1209"
"158.00,-2.3736,25.1673"
"159.00,-2.3474,25.2103"
"160.00,-2.3232,25.2588"
"161.00,-2.2949,25.2132"
"162.00,-2.2689,25.3533"
"163.00,-2.2446,25.3946"
"164.00,-2.2168,25.3357"
"165.00,-2.1923,25.4598"
"166.00,-2.1665,25.4077"
"167.00,-2.1401,25.4425"
"168.00,-2.1145,25.4670"
"169.00,-2.0861,25.4986"
"170.00,-2.0592,25.6186"
"171.00,-2.0341,25.7080"
"172.00,-2.0085,25.6540"
"173.00,-1.9821,25.6760"
"174.00,-1.9564,25.6893"
"175.00,-1.9301,25.7034"
"176.00,-1.9027,25.7273"
"177.00,-1.8747,25.8212"
"178.00,-1.8487,25.9151"
"179.00,-1.8225,25.9284"
"180.00,-1.7951,25.9352"
"181.00,-1.7691,26.0187"
"182.00,-1.7413,26.0104"
"183.00,-1.7155,26.1007"
"184.00,-1.6875,26.0939"
"185.00,-1.6603,26.1689"
"186.00,-1.6340,26.2405"
"187.00,-1.6065,26.2375"
"188.00,-1.5802,26.3055"
"189.00,-1.5525,26.2938"
"190.00,-1.5247,26.3700"
"191.00,-1.4976,26.4369"
"192.00,-1.4713,26.4785"
"193.00,-1.4438,26.4636"
"194.00,-1.4172,26.5201"
"195.00,-1.3903,26.5091"
"196.00,-1.3624,26.5469"
"197.00,-1.3362,26.6104"
"198.00,-1.3074,26.5889"
"199.00,-1.2791,26.7044"
"200.00,-1.2538,26.7664"
"201.00,-1.2255,26.7143"
"202.00,-1.2001,26.7759"
"203.00,-1.1718,26.7232"
"204.00,-1.1445,26.7845"
"205.00,-1.1168,26.8294"
"206.00,-1.0907,26.8576"
"207.00,-1.0632,26.8237"
"208.00,-1.0371,26.8570"
"209.00,-1.0093,26.8231"
"210.00,-0.9834,26.8728"
"211.00,-0.9556,26.8218"
"212.00,-0.9298,26.8670"
"213.00,-0.9035,26.8209"
"214.00,-0.8761,26.7888"
"215.00,-0.8498,26.8283"
"216.00,-0.8257,26.7870"
"217.00,-0.7978,26.6630"
"218.00,-0.7717,26.7206"
"219.00,-0.7458,26.6936"
"220.00,-0.7176,26.6558"
"221.00,-0.6918,26.7260"
"222.00,-0.6673,26.6823"
"223.00,-0.6411,26.5754"
"224.00,-0.6153,26.5516"
"225.00,-0.5886,26.5248"
"226.00,-0.5646,26.5158"
"227.00,-0.5370,26.4049"
"228.00,-0.5108,26.4631"
"229.00,-0.4864,26.4411"
"230.00,-0.4604,26.3502"
"231.00,-0.4355,26.3291"
"232.00,-0.4098,26.2486"
"233.00,-0.3864,26.2364"
"234.00,-0.3623,26.0788"
"235.00,-0.3344,25.9932"
"236.00,-0.3103,26.0770"
"237.00,-0.2854,25.9876"
"238.00,-0.2604,25.9354"
"239.00,-0.2363,25.8750"
"240.00,-0.2100,25.7992"
"241.00,-0.1873,25.8112"
"242.00,-0.1609,25.6730"
"243.00,-0.1352,25.6915"
"244.00,-0.1119,25.7030"
"245.00,-0.0873,25.5829"
"246.00,-0.0629,25.5243"
"247.00,-0.0395,25.4820"
"248.00,-0.0138,25.3630"
"249.00,0.0092,25.3940"
"250.00,0.0336,25.2633"
"251.00,0.0599,25.2337"
"252.00,0.0827,25.2747"
"253.00,0.1074,25.1626"
"254.00,0.1302,25.1255"
"255.00,0.1552,25.0207"
"256.00,0.1795,25.0072"
"257.00,0.2025,24.9831"
"258.00,0.2286,24.8763"
"259.00,0.2532,24.9444"
"260.00,0.2777,24.9216"
"261.00,0.3023,24.9055"
"262.00,0.3268,24.8847"
"263.00,0.3501,24.8704"
"264.00,0.3744,24.7859"
"265.00,0.3989,24.7643"
"266.00,0.4218,24.7532"
"267.00,0.4480,24.6610"
"268.00,0.4726,24.7369"
"269.00,0.4971,24.7273"
"270.00,0.5216,24.7181"
"271.00,0.5462,24.7094"
"272.00,0.5707,24.7012"
"273.00,0.5969,24.6933"
"274.00,0.6211,24.7676"
