"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.0358,-0.0026"
"2.00,-0.0356,-0.0060"
"3.00,-0.0356,0.0032"
"4.00,-0.0356,0.0031"
"5.00,-0.0356,0.0029"
"6.00,-0.0281,0.0028"
"7.00,-0.0161,0.3770"
"8.00,-0.0037,0.9601"
"9.00,0.0101,1.5339"
"10.00,0.0238,2.1444"
"11.00,0.0378,2.7254"
"12.00,0.0499,3.2863"
"13.00,0.0640,3.7274"
"14.00,0.0777,4.2446"
"15.00,0.0898,4.7196"
"16.00,0.1039,5.0891"
"17.00,0.1176,5.5382"
"18.00,0.1314,5.9485"
"19.00,0.1469,6.3374"
"20.00,0.1590,6.7960"
"21.00,0.1727,7.0616"
"22.00,0.1865,7.3957"
"23.00,0.2005,7.7140"
"24.00,0.2129,8.0256"
"25.00,0.2279,8.2461"
"26.00,0.2405,8.5857"
"27.00,0.2541,8.7853"
"28.00,0.2679,9.0262"
"29.00,0.2817,9.2683"
"30.00,0.2955,9.4922"
"31.00,0.3078,9.7056"
"32.00,0.3232,9.8358"
"33.00,0.3356,10.1131"
"34.00,0.3523,10.2292"
"35.00,0.3645,10.5515"
"36.00,0.3799,10.6356"
"37.00,0.3923,10.8728"
"38.00,0.4061,10.9510"
"39.00,0.4198,11.0907"
"40.00,0.4321,11.2240"
"41.00,0.4475,11.2785"
"42.00,0.4613,11.4836"
"43.00,0.4753,11.5967"
"44.00,0.4888,11.7204"
"45.00,0.5025,11.8053"
"46.00,0.5162,11.9022"
"47.00,0.5303,11.9944"
"48.00,0.5457,12.0982"
"49.00,0.5594,12.2624"
"50.00,0.5732,12.3365"
"51.00,0.5854,12.4063"
"52.00,0.6008,12.3975"
"53.00,0.6145,12.5466"
"54.00,0.6145,12.6071"
"55.00,0.6255,12.5232"
"56.00,0.6408,12.6655"
"57.00,0.6532,12.6523"
"58.00,0.6683,12.7753"
"59.00,0.6824,12.8390"
"60.00,0.6974,12.9497"
"61.00,0.7099,12.9240"
"62.00,0.7236,12.9650"
"63.00,0.7390,13.0858"
"64.00,0.7511,13.0369"
"65.00,0.7652,13.0887"
"66.00,0.7789,13.1215"
"67.00,0.7943,13.2345"
"68.00,0.8081,13.2600"
"69.00,0.8218,13.2842"
"70.00,0.8356,13.3072"
"71.00,0.8493,13.3291"
"72.00,0.8634,13.3663"
"73.00,0.8771,13.3852"
"74.00,0.8909,13.4031"
"75.00,0.9046,13.4202"
"76.00,0.9187,13.4528"
"77.00,0.9324,13.4674"
"78.00,0.9462,13.4813"
"79.00,0.9599,13.4944"
"80.00,0.9723,13.4415"
"81.00,0.9874,13.5221"
"82.00,1.0015,13.5496"
"83.00,1.0152,13.5594"
"84.00,1.0306,13.6504"
"85.00,1.0443,13.6551"
"86.00,1.0568,13.5942"
"87.00,1.0705,13.6017"
"88.00,1.0843,13.6089"
"89.00,1.0967,13.5502"
"90.00,1.1118,13.6253"
"91.00,1.1255,13.6313"
"92.00,1.1396,13.6534"
"93.00,1.1533,13.6579"
"94.00,1.1671,13.6623"
"95.00,1.1808,13.6664"
"96.00,1.1949,13.6866"
"97.00,1.2099,13.7550"
"98.00,1.2224,13.6890"
"99.00,1.2377,13.7736"
"100.00,1.2499,13.6903"
"101.00,1.2636,13.6931"
"102.00,1.2760,13.6302"
"103.00,1.2898,13.6359"
"104.00,1.3035,13.6414"
"105.00,1.3173,13.6465"
"106.00,1.3330,13.7496"
"107.00,1.3451,13.6675"
"108.00,1.3605,13.7532"
"109.00,1.3726,13.6710"
"110.00,1.3880,13.7565"
"111.00,1.4017,13.7559"
"112.00,1.4141,13.6899"
"113.00,1.4279,13.6926"
"114.00,1.4403,13.6298"
"115.00,1.4541,13.6355"
"116.00,1.4678,13.6410"
"117.00,1.4816,13.6461"
"118.00,1.4953,13.6511"
"119.00,1.5107,13.7375"
"120.00,1.5231,13.6725"
"121.00,1.5352,13.5943"
"122.00,1.5506,13.6836"
"123.00,1.5630,13.6212"
"124.00,1.5768,13.6274"
"125.00,1.5905,13.6332"
"126.00,1.6043,13.6388"
"127.00,1.6167,13.5786"
"128.00,1.6288,13.5051"
"129.00,1.6426,13.5171"
"130.00,1.6566,13.5449"
"131.00,1.6704,13.5548"
"132.00,1.6825,13.4825"
"133.00,1.6962,13.4956"
"134.00,1.7119,13.6063"
"135.00,1.7241,13.5355"
"136.00,1.7379,13.5486"
"137.00,1.7503,13.4916"
"138.00,1.7641,13.5043"
"139.00,1.7760,13.4236"
"140.00,1.7914,13.5214"
"141.00,1.8039,13.4726"
"142.00,1.8179,13.4971"
"143.00,1.8447,13.4168"
"144.00,1.8572,13.4972"
"145.00,1.8700,13.4401"
"146.00,1.8837,13.4117"
"147.00,1.8979,13.4323"
"148.00,1.9110,13.4523"
"149.00,1.9251,13.4571"
"150.00,1.9372,13.4689"
"151.00,1.9512,13.4198"
"152.00,1.9632,13.4335"
"153.00,1.9774,13.3752"
"154.00,1.9896,13.4021"
"155.00,2.0020,13.3563"
"156.00,2.0156,13.2954"
"157.00,2.0295,13.3139"
"158.00,2.0433,13.3503"
"159.00,2.0554,13.3700"
