"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.0003,-0.0120"
"2.00,-0.0001,-0.0060"
"3.00,-0.0002,-0.0077"
"4.00,-0.0001,-0.0053"
"5.00,0.0077,0.3856"
"6.00,0.0244,1.2029"
"7.00,0.0460,2.2206"
"8.00,0.0705,3.3389"
"9.00,0.0921,4.2497"
"10.00,0.1164,5.2503"
"11.00,0.1396,6.1473"
"12.00,0.1641,7.0694"
"13.00,0.1886,7.9408"
"14.00,0.2116,8.6915"
"15.00,0.2361,9.4818"
"16.00,0.2607,10.2373"
"17.00,0.2852,10.9502"
"18.00,0.3081,11.5505"
"19.00,0.3343,12.2795"
"20.00,0.3572,12.8135"
"21.00,0.3788,13.2502"
"22.00,0.4063,13.9647"
"23.00,0.4295,14.4256"
"24.00,0.4554,14.9996"
"25.00,0.4802,15.4905"
"26.00,0.5045,15.9296"
"27.00,0.5293,16.3739"
"28.00,0.5523,16.7034"
"29.00,0.5769,17.0980"
"30.00,0.6013,17.4636"
"31.00,0.6275,17.9036"
"32.00,0.6521,18.2381"
"33.00,0.6765,18.5467"
"34.00,0.7025,18.9163"
"35.00,0.7257,19.1292"
"36.00,0.7516,19.4685"
"37.00,0.7764,19.7355"
"38.00,0.8023,20.0445"
"39.00,0.8271,20.2827"
"40.00,0.8527,20.5481"
"41.00,0.8775,20.7610"
"42.00,0.9021,20.9534"
"43.00,0.9266,21.1296"
"44.00,0.9528,21.3855"
"45.00,0.9789,21.6218"
"46.00,1.0049,21.8368"
"47.00,1.0293,21.9687"
"48.00,1.0556,22.1828"
"49.00,1.0817,22.3791"
"50.00,1.1093,22.6382"
"51.00,1.1354,22.8117"
"52.00,1.1597,22.8856"
"53.00,1.1861,23.0630"
"54.00,1.2104,23.1244"
"55.00,1.2381,23.3553"
"56.00,1.2657,23.5658"
"57.00,1.2919,23.6981"
"58.00,1.3180,23.8160"
"59.00,1.3439,23.9225"
"60.00,1.3703,24.0478"
"61.00,1.3976,24.2075"
"62.00,1.4253,24.3839"
"63.00,1.4512,24.4615"
"64.00,1.4760,24.4779"
"65.00,1.5049,24.6980"
"66.00,1.5313,24.7843"
"67.00,1.5573,24.8420"
"68.00,1.5847,24.9701"
"69.00,1.6109,25.0349"
"70.00,1.6401,25.2405"
"71.00,1.6649,23.9780"
"72.00,1.6927,24.0232"
"73.00,1.7198,24.1927"
"74.00,1.7473,24.3619"
"75.00,1.7736,24.5128"
"76.00,1.7997,24.6016"
"77.00,1.8289,24.6751"
"78.00,1.8571,24.9174"
"79.00,1.8843,25.0487"
"80.00,1.9107,25.1802"
"81.00,1.9381,25.2310"
"82.00,1.9641,25.3439"
"83.00,1.9918,25.3748"
"84.00,2.0193,25.4915"
"85.00,2.0472,25.5913"
"86.00,2.0745,25.7080"
"87.00,2.1006,25.7816"
"88.00,2.1285,25.8107"
"89.00,2.1544,25.9009"
"90.00,2.1806,25.9095"
"91.00,2.2097,25.9230"
"92.00,2.2373,26.0831"
"93.00,2.2617,26.1589"
"94.00,2.2894,26.0628"
"95.00,2.3159,26.1594"
"96.00,2.3416,26.1615"
"97.00,2.3678,26.1460"
"98.00,2.3969,26.1478"
"99.00,2.4245,26.2966"
"100.00,2.4490,26.3617"
"101.00,2.4752,26.2654"
"102.00,2.5010,26.2611"
"103.00,2.5273,26.2407"
"104.00,2.5534,26.2432"
"105.00,2.5793,26.2346"
"106.00,2.6073,26.2209"
"107.00,2.6330,26.3019"
"108.00,2.6595,26.2880"
"109.00,2.6852,26.2838"
"110.00,2.7098,26.2622"
"111.00,2.7361,26.1764"
"112.00,2.7622,26.1820"
"113.00,2.7896,26.1764"
"114.00,2.8143,26.2421"
"115.00,2.8389,26.1627"
"116.00,2.8647,26.0831"
"117.00,2.8910,26.0797"
"118.00,2.9153,26.0753"
"119.00,2.9412,25.9852"
"120.00,2.9659,25.9975"
