"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.0003,-1.6798"
"2.00,-0.0003,0.0905"
"3.00,-0.0003,0.0860"
"4.00,-0.0005,0.0785"
"5.00,-0.0002,0.0682"
"6.00,0.0149,0.0775"
"7.00,0.0351,0.8300"
"8.00,0.0583,1.7993"
"9.00,0.0828,2.8647"
"10.00,0.1085,3.9487"
"11.00,0.1350,5.0377"
"12.00,0.1592,6.1072"
"13.00,0.1857,7.0167"
"14.00,0.2113,7.9872"
"15.00,0.2380,8.8683"
"16.00,0.2650,9.7624"
"17.00,0.2917,10.6203"
"18.00,0.3170,11.4266"
"19.00,0.3437,12.1197"
"20.00,0.3694,12.8509"
"21.00,0.3974,13.4893"
"22.00,0.4231,14.2173"
"23.00,0.4510,14.7933"
"24.00,0.4801,15.4444"
"25.00,0.5063,16.1285"
"26.00,0.5336,16.6311"
"27.00,0.5600,17.1684"
"28.00,0.5873,17.6302"
"29.00,0.6137,18.1120"
"30.00,0.6393,18.5265"
"31.00,0.6690,18.8818"
"32.00,0.6964,19.4213"
"33.00,0.7242,19.8192"
"34.00,0.7496,20.2191"
"35.00,0.7780,20.4791"
"36.00,0.8053,20.8730"
"37.00,0.8317,21.1933"
"38.00,0.8594,21.4531"
"39.00,0.8865,21.7686"
"40.00,0.9143,22.0332"
"41.00,0.9422,22.3249"
"42.00,0.9697,22.5995"
"43.00,0.9975,22.8439"
"44.00,1.0233,23.0951"
"45.00,1.0525,23.2280"
"46.00,1.0799,23.5278"
"47.00,1.1062,23.7210"
"48.00,1.1339,23.8488"
"49.00,1.1598,24.0424"
"50.00,1.1876,24.1377"
"51.00,1.2135,24.3193"
"52.00,1.2429,24.3960"
"53.00,1.2687,24.6488"
"54.00,1.2949,24.7067"
"55.00,1.3212,24.7827"
"56.00,1.3486,24.8548"
"57.00,1.3732,24.9821"
"58.00,1.4006,24.9646"
"59.00,1.4285,25.0864"
"60.00,1.4543,25.2273"
"61.00,1.4821,25.2543"
"62.00,1.5067,25.3845"
"63.00,1.5325,25.3425"
"64.00,1.5587,25.3680"
"65.00,1.5849,25.4087"
"66.00,1.6127,25.4472"
"67.00,1.6385,25.5678"
"68.00,1.6631,25.5779"
"69.00,1.6893,25.5303"
"70.00,1.7138,25.5608"
"71.00,1.7400,25.5099"
"72.00,1.7646,25.5415"
"73.00,1.7904,25.4955"
"74.00,1.8166,25.5095"
"75.00,1.8427,25.5469"
"76.00,1.8673,25.5748"
"77.00,1.8931,25.5270"
"78.00,1.9177,25.5396"
"79.00,1.9422,25.4935"
"80.00,1.9685,25.4424"
"81.00,1.9913,25.4829"
"82.00,2.0159,25.3505"
"83.00,2.0420,25.3138"
"84.00,2.0670,25.3536"
"85.00,2.0911,25.3330"
"86.00,2.1161,25.2737"
"87.00,2.1418,25.2570"
"88.00,2.1651,25.2834"
"89.00,2.1877,25.1843"
"90.00,2.2155,25.0508"
"91.00,2.2400,25.1924"
"92.00,2.2646,25.1567"
"93.00,2.2875,25.1293"
"94.00,2.3124,25.0150"
"95.00,2.3366,25.0110"
"96.00,2.3612,24.9682"
"97.00,2.3840,24.9501"
"98.00,2.4103,24.8449"
"99.00,2.4331,24.9147"
"100.00,2.4580,24.8113"
"101.00,2.4822,24.8173"
"102.00,2.5071,24.7844"
"103.00,2.5296,24.7916"
"104.00,2.5546,24.6782"
"105.00,2.5791,24.6907"
"106.00,2.6037,24.6806"
"107.00,2.6281,24.6765"
"108.00,2.6527,24.6671"
"109.00,2.6756,24.6637"
"110.00,2.7002,24.5732"
"111.00,2.7247,24.5744"
"112.00,2.7493,24.5703"
"113.00,2.7738,24.5715"
"114.00,2.8000,24.5676"
"115.00,2.8245,24.6507"
"116.00,2.8491,24.6429"
"117.00,2.8736,24.6404"
"118.00,2.8982,24.6332"
"119.00,2.9243,24.6311"
"120.00,2.9489,24.7063"
"121.00,2.9718,24.7004"
"122.00,2.9980,24.6085"
"123.00,3.0238,24.6894"
"124.00,3.0487,24.7453"
"125.00,3.0745,24.7538"
"126.00,3.1008,24.8066"
"127.00,3.1253,24.8774"
"128.00,-3.1317,24.8587"
"129.00,-3.1055,24.9268"
"130.00,-3.0797,24.9895"
"131.00,-3.0535,25.0307"
"132.00,-3.0290,25.0891"
"133.00,-3.0031,25.0619"
"134.00,-2.9766,25.1014"
"135.00,-2.9504,25.1726"
"136.00,-2.9249,25.2221"
"137.00,-2.8971,25.2356"
"138.00,-2.8712,25.3664"
"139.00,-2.8451,25.3907"
"140.00,-2.8189,25.4302"
"141.00,-2.7927,25.4677"
"142.00,-2.7665,25.5033"
"143.00,-2.7390,25.5372"
"144.00,-2.7115,25.6348"
"145.00,-2.6840,25.7275"
"146.00,-2.6579,25.8156"
"147.00,-2.6317,25.8338"
"148.00,-2.6055,25.8512"
"149.00,-2.5764,25.8676"
"150.00,-2.5505,26.0305"
"151.00,-2.5243,26.0216"
"152.00,-2.4952,26.0296"
"153.00,-2.4952,26.1844"
"154.00,-2.4704,24.8752"
"155.00,-2.4430,24.8706"
"156.00,-2.4151,25.0015"
"157.00,-2.3876,25.1423"
"158.00,-2.3598,25.2596"
"159.00,-2.3336,25.3875"
"160.00,-2.3062,25.4271"
"161.00,-2.2787,25.5302"
"162.00,-2.2512,25.6282"
"163.00,-2.2234,25.7213"
"164.00,-2.1975,25.8260"
"165.00,-2.1697,25.8274"
"166.00,-2.1422,25.9268"
"167.00,-2.1144,26.0050"
"168.00,-2.0869,26.0956"
"169.00,-2.0610,26.1652"
"170.00,-2.0332,26.1496"
"171.00,-2.0070,26.2330"
"172.00,-1.9796,26.2303"
"173.00,-1.9534,26.2932"
"174.00,-1.9243,26.2876"
"175.00,-1.8981,26.4295"
"176.00,-1.8706,26.4171"
"177.00,-1.8431,26.4707"
"178.00,-1.8169,26.5216"
"179.00,-1.7907,26.5046"
"180.00,-1.7632,26.4883"
"181.00,-1.7371,26.5384"
"182.00,-1.7096,26.5205"
"183.00,-1.6834,26.5689"
"184.00,-1.6572,26.5495"
"185.00,-1.6310,26.5310"
"186.00,-1.6035,26.5135"
"187.00,-1.5790,26.5623"
"188.00,-1.5515,26.4614"
"189.00,-1.5253,26.5128"
"190.00,-1.4995,26.4961"
"191.00,-1.4733,26.4640"
"192.00,-1.4471,26.4498"
"193.00,-1.4209,26.4364"
"194.00,-1.3948,26.4235"
"195.00,-1.3689,26.4113"
"196.00,-1.3411,26.3834"
"197.00,-1.3169,26.4551"
"198.00,-1.2920,26.3432"
"199.00,-1.2661,26.2696"
"200.00,-1.2400,26.2487"
"201.00,-1.2156,26.2453"
"202.00,-1.1893,26.1494"
"203.00,-1.1633,26.1564"
"204.00,-1.1372,26.1521"
"205.00,-1.1127,26.1481"
"206.00,-1.0877,26.0679"
"207.00,-1.0618,26.0105"
"208.00,-1.0374,26.0056"
"209.00,-1.0126,25.9286"
"210.00,-0.9866,25.8726"
"211.00,-0.9622,25.8749"
"212.00,-0.9360,25.8051"
"213.00,-0.9115,25.8232"
"214.00,-0.8855,25.7560"
"215.00,-0.8629,25.7664"
"216.00,-0.8362,25.6125"
"217.00,-0.8117,25.6627"
"218.00,-0.7872,26.8340"
"219.00,-0.7644,26.6267"
"220.00,-0.7380,26.6245"
"221.00,-0.7120,26.5785"
"222.00,-0.6875,26.4842"
"223.00,-0.6629,26.3926"
"224.00,-0.6384,26.2965"
"225.00,-0.6138,26.2089"
"226.00,-0.5893,26.1256"
"227.00,-0.5647,26.0466"
"228.00,-0.5385,26.0533"
"229.00,-0.5140,25.9778"
"230.00,-0.4895,25.9061"
"231.00,-0.4649,25.8380"
"232.00,-0.4404,25.7733"
"233.00,-0.4158,25.7118"
"234.00,-0.3913,25.6534"
"235.00,-0.3687,25.4998"
"236.00,-0.3394,25.6920"
"237.00,-0.3160,25.5746"
"238.00,-0.2904,25.5776"
"239.00,-0.2653,25.5478"
"240.00,-0.2410,25.4955"
"241.00,-0.2149,25.5176"
"242.00,-0.1643,25.4668"
"243.00,-0.1380,25.4991"
"244.00,-0.1136,25.5431"
"245.00,-0.0890,25.4833"
"246.00,-0.0632,25.4396"
"247.00,-0.0386,25.4570"
"248.00,-0.0111,25.4146"
"249.00,0.0154,25.5183"
"250.00,0.0412,25.5710"
"251.00,0.0657,25.5819"
"252.00,0.0916,25.5269"
"253.00,0.1182,25.5463"
"254.00,0.1456,25.5975"
"255.00,0.1702,25.6859"
"256.00,0.1980,25.6349"
"257.00,0.2238,25.7410"
"258.00,0.2517,25.7465"
"259.00,0.2775,25.8500"
"260.00,0.3021,25.8472"
