"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,0.0003,0.0349"
"2.00,0.0003,-0.0050"
"3.00,0.0002,-0.0075"
"4.00,0.0001,-0.0016"
"5.00,0.0016,0.0721"
"6.00,0.0093,0.4475"
"7.00,0.0215,1.0469"
"8.00,0.0352,1.6655"
"9.00,0.0494,2.3021"
"10.00,0.0646,2.9398"
"11.00,0.0782,3.4799"
"12.00,0.0920,3.9933"
"13.00,0.1060,4.4863"
"14.00,0.1197,4.9626"
"15.00,0.1337,5.3993"
"16.00,0.1459,5.7509"
"17.00,0.1612,6.2162"
"18.00,0.1750,6.6088"
"19.00,0.1890,6.9658"
"20.00,0.2042,7.3863"
"21.00,0.2178,7.6882"
"22.00,0.2320,8.0234"
"23.00,0.2440,8.2116"
"24.00,0.2595,8.5861"
"25.00,0.2734,8.8444"
"26.00,0.2886,9.1708"
"27.00,0.3009,9.3181"
"28.00,0.3144,9.5390"
"29.00,0.3284,9.7497"
"30.00,0.3423,9.9654"
"31.00,0.3559,10.1385"
"32.00,0.3701,10.3510"
"33.00,0.3837,10.5049"
"34.00,0.3976,10.6827"
"35.00,0.4127,10.9018"
"36.00,0.4251,10.9676"
"37.00,0.4388,11.1192"
"38.00,0.4527,11.2486"
"39.00,0.4683,11.4710"
"40.00,0.4802,11.4871"
"41.00,0.4925,11.5339"
"42.00,0.5081,11.7269"
"43.00,0.5219,11.8435"
"44.00,0.5354,11.9229"
"45.00,0.5491,12.0031"
"46.00,0.5632,12.1190"
"47.00,0.5771,12.1987"
"48.00,0.5906,12.2752"
"49.00,0.6033,12.2841"
"50.00,0.6168,12.3563"
"51.00,0.6308,12.4266"
"52.00,0.6430,12.4261"
"53.00,0.6598,12.6402"
"54.00,0.6722,12.6191"
"55.00,0.6859,12.6876"
"56.00,0.6998,12.7391"
"57.00,0.7137,12.8048"
"58.00,0.7273,12.8364"
"59.00,0.7395,12.8154"
"60.00,0.7551,12.9447"
"61.00,0.7674,12.9182"
"62.00,0.7825,13.0260"
"63.00,0.7932,12.9038"
"64.00,0.8073,12.9742"
"65.00,0.8193,12.9135"
"66.00,0.8331,12.9702"
"67.00,0.8454,12.9283"
"68.00,0.8593,12.9843"
"69.00,0.8746,13.0890"
"70.00,0.8885,13.1369"
"71.00,0.9024,13.1685"
"72.00,0.9146,13.1306"
"73.00,0.9286,13.1626"
"74.00,0.9421,13.1904"
"75.00,0.9560,13.2195"
"76.00,0.9680,13.1530"
"77.00,0.9807,13.1451"
"78.00,0.9943,13.1580"
"79.00,1.0082,13.2023"
"80.00,1.0222,13.2309"
"81.00,1.0344,13.1897"
"82.00,1.0497,13.2843"
"83.00,1.0619,13.2404"
"84.00,1.0758,13.2671"
"85.00,1.0894,13.2895"
"86.00,1.1032,13.3138"
"87.00,1.1156,13.2590"
"88.00,1.1293,13.2945"
"89.00,1.1416,13.2349"
"90.00,1.1555,13.2751"
"91.00,1.1691,13.2838"
"92.00,1.1813,13.2398"
"93.00,1.1953,13.2667"
"94.00,1.2075,13.2235"
"95.00,1.2215,13.2512"
"96.00,1.2337,13.2087"
"97.00,1.2472,13.2209"
"98.00,1.2612,13.2526"
"99.00,1.2736,13.2227"
"100.00,1.2872,13.2324"
"101.00,1.2995,13.1907"
"102.00,1.3134,13.2202"
"103.00,1.3257,13.1792"
"104.00,1.3380,13.1275"
"105.00,1.3518,13.1728"
"106.00,1.3657,13.1979"
"107.00,1.3777,13.1469"
"108.00,1.3899,13.0915"
"109.00,1.4026,13.0786"
"110.00,1.4164,13.1101"
"111.00,1.4301,13.1418"
"112.00,1.4439,13.1703"
"113.00,1.4562,13.1370"
"114.00,1.4684,13.0821"
"115.00,1.4821,13.1186"
"116.00,1.4946,13.0811"
"117.00,1.5066,13.0358"
"118.00,1.5205,13.0679"
"119.00,1.5329,13.0396"
"120.00,1.5466,13.0732"
"121.00,1.5574,12.9595"
"122.00,1.5725,13.0626"
"123.00,1.5835,12.9691"
"124.00,1.5974,13.0046"
"125.00,1.6111,13.0448"
"126.00,1.6248,13.0782"
"127.00,1.6373,13.0445"
"128.00,1.6493,13.0008"
"129.00,1.6631,13.0349"
"130.00,1.6739,12.9263"
"131.00,1.6877,12.9641"
"132.00,1.7001,12.9407"
"133.00,1.7139,12.9779"
"134.00,1.7262,12.9538"
"135.00,1.7384,12.9085"
"136.00,1.7521,12.9533"
"137.00,1.7643,12.9081"
"138.00,1.7785,12.9816"
"139.00,1.7907,12.9390"
"140.00,1.8027,12.8866"
"141.00,1.8149,12.8615"
"142.00,1.8307,13.0024"
"143.00,1.8411,12.8759"
"144.00,1.8548,12.9193"
"145.00,1.8673,12.8937"
"146.00,1.8797,12.8736"
"147.00,1.8919,12.8340"
"148.00,1.9039,12.7977"
"149.00,1.9181,12.8600"
"150.00,1.9318,12.9070"
"151.00,1.9439,12.8657"
"152.00,1.9577,12.9083"
"153.00,1.9717,12.9692"
"154.00,1.9822,12.8416"
"155.00,1.9962,12.9058"
"156.00,2.0100,12.9451"
"157.00,2.0237,12.9877"
"158.00,2.0346,12.8757"
"159.00,2.0483,12.9217"
"160.00,2.0607,12.8949"
"161.00,2.0744,12.9399"
"162.00,2.0866,12.8958"
"163.00,2.1006,12.9571"
"164.00,2.1144,12.9952"
"165.00,2.1281,13.0327"
"166.00,2.1419,13.0683"
"167.00,2.1540,13.0191"
"168.00,2.1664,12.9924"
"169.00,2.1802,13.0275"
"170.00,2.1926,13.0003"
"171.00,2.2064,13.0352"
"172.00,2.2201,13.0730"
"173.00,2.2339,13.1043"
"174.00,2.2462,13.0731"
"175.00,2.2613,13.1699"
"176.00,2.2738,13.1354"
"177.00,2.2862,13.0993"
"178.00,2.3016,13.2134"
"179.00,2.3137,13.1581"
"180.00,2.3292,13.2769"
"181.00,2.3414,13.2207"
"182.00,2.3553,13.2523"
"183.00,2.3674,13.2038"
"184.00,2.3815,13.2375"
"185.00,2.3936,13.1907"
"186.00,2.4073,13.2088"
"187.00,2.4227,13.3195"
"188.00,2.4351,13.2753"
"189.00,2.4488,13.2987"
"190.00,2.4626,13.3210"
"191.00,2.4767,13.3660"
"192.00,2.4888,13.2937"
"193.00,2.5026,13.3257"
"194.00,2.5161,13.3328"
"195.00,2.5300,13.3588"
"196.00,2.5424,13.3136"
"197.00,2.5562,13.3352"
"198.00,2.5700,13.3557"
"199.00,2.5841,13.3988"
"200.00,2.5961,13.3251"
"201.00,2.6112,13.4134"
"202.00,2.6253,13.4535"
"203.00,2.6392,13.4709"
"204.00,2.6527,13.4737"
"205.00,2.6668,13.5045"
"206.00,2.6789,13.4347"
"207.00,2.6926,13.4502"
"208.00,2.7064,13.4649"
"209.00,2.7205,13.5023"
"210.00,2.7342,13.5057"
"211.00,2.7480,13.5264"
"212.00,2.7619,13.5403"
"213.00,2.7754,13.5396"
"214.00,2.7892,13.5507"
"215.00,2.8033,13.5838"
"216.00,2.8170,13.5832"
"217.00,2.8290,13.5056"
"218.00,2.8444,13.5994"
"219.00,2.8582,13.6135"
"220.00,2.8721,13.6226"
"221.00,2.8877,13.7243"
"222.00,2.8998,13.6407"
"223.00,2.9271,13.6651"
"224.00,2.9408,13.6397"
"225.00,2.9538,13.6449"
"226.00,2.9672,13.6124"
"227.00,2.9829,13.6027"
"228.00,2.9966,13.7093"
"229.00,3.0104,13.7084"
"230.00,3.0241,13.7128"
"231.00,3.0395,13.7119"
"232.00,3.0516,13.7966"
"233.00,3.0670,13.7122"
"234.00,3.0791,13.7956"
"235.00,3.0932,13.7113"
"236.00,3.1069,13.7293"
"237.00,3.1207,13.7301"
"238.00,3.1207,13.7308"
"239.00,3.1333,13.0442"
"240.00,-3.1361,13.0247"
"241.00,-3.1223,13.0624"
"242.00,-3.1086,13.0959"
"243.00,-3.0916,13.1289"
"244.00,-3.0795,13.3228"
"245.00,-3.0657,13.2620"
"246.00,-3.0500,13.2862"
"247.00,-3.0379,13.4073"
"248.00,-3.0225,13.3424"
"249.00,-3.0088,13.4442"
"250.00,-2.9950,13.4593"
"251.00,-2.9826,13.4735"
"252.00,-2.9675,13.4217"
"253.00,-2.9551,13.5033"
"254.00,-2.9397,13.4499"
"255.00,-2.9276,13.5464"
"256.00,-2.9119,13.4745"
"257.00,-2.8965,13.5848"
"258.00,-2.8844,13.6768"
"259.00,-2.8707,13.5983"
"260.00,-2.8569,13.6049"
"261.00,-2.8415,13.6119"
"262.00,-2.8294,13.7004"
"263.00,-2.8167,13.6207"
"264.00,-2.8016,13.5763"
"265.00,-2.7895,13.6525"
"266.00,-2.7741,13.5753"
"267.00,-2.7601,13.6648"
"268.00,-2.7450,13.6851"
"269.00,-2.7326,13.7536"
"270.00,-2.7188,13.6877"
"271.00,-2.7034,13.6905"
"272.00,-2.6913,13.7750"
"273.00,-2.6776,13.6917"
"274.00,-2.6635,13.6944"
"275.00,-2.6498,13.7133"
"276.00,-2.6360,13.7148"
"277.00,-2.6220,13.7163"
"278.00,-2.6082,13.7341"
"279.00,-2.5932,13.7346"
"280.00,-2.5807,13.8006"
"281.00,-2.5667,13.7323"
"282.00,-2.5529,13.7474"
"283.00,-2.5408,13.7501"
"284.00,-2.5254,13.6681"
"285.00,-2.5117,13.7527"
"286.00,-2.4979,13.7523"
"287.00,-2.4839,13.7519"
