"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,0.0046,0.0088"
"2.00,0.0046,0.0084"
"3.00,0.0046,0.0058"
"4.00,0.0046,0.0076"
"5.00,0.0045,0.0040"
"6.00,0.0079,0.1707"
"7.00,0.0183,0.6858"
"8.00,0.0324,1.3518"
"9.00,0.0445,1.8918"
"10.00,0.0586,2.5008"
"11.00,0.0707,2.9812"
"12.00,0.0861,3.6012"
"13.00,0.0998,4.1084"
"14.00,0.1139,4.6065"
"15.00,0.1276,5.0634"
"16.00,0.1397,5.4157"
"17.00,0.1538,5.8485"
"18.00,0.1676,6.2433"
"19.00,0.1813,6.6184"
"20.00,0.1950,6.9747"
"21.00,0.2075,7.2477"
"22.00,0.2196,7.4908"
"23.00,0.2333,7.8035"
"24.00,0.2474,8.1169"
"25.00,0.2595,8.3165"
"26.00,0.2749,8.6697"
"27.00,0.2870,8.8416"
"28.00,0.3011,9.1031"
"29.00,0.3148,9.3352"
"30.00,0.3269,9.4739"
"31.00,0.3410,9.7038"
"32.00,0.3547,9.9058"
"33.00,0.3685,10.0978"
"34.00,0.3806,10.1983"
"35.00,0.3947,10.3920"
"36.00,0.4068,10.4778"
"37.00,0.4205,10.6411"
"38.00,0.4330,10.7309"
"39.00,0.4467,10.8815"
"40.00,0.4604,11.0247"
"41.00,0.4726,11.0789"
"42.00,0.4883,11.3104"
"43.00,0.5004,11.3503"
"44.00,0.5141,11.4700"
"45.00,0.5266,11.5183"
"46.00,0.5403,11.6296"
"47.00,0.5524,11.6535"
"48.00,0.5661,11.7581"
"49.00,0.5802,11.8738"
"50.00,0.5910,11.8201"
"51.00,0.6061,11.9817"
"52.00,0.6172,11.9390"
"53.00,0.6309,12.0293"
"54.00,0.6447,12.1150"
"55.00,0.6568,12.1147"
"56.00,0.6709,12.2126"
"57.00,0.6846,12.2892"
"58.00,0.6984,12.3620"
"59.00,0.7121,12.4310"
"60.00,0.7229,12.3495"
"61.00,0.7383,12.5011"
"62.00,0.7504,12.4814"
"63.00,0.7628,12.4791"
"64.00,0.7749,12.4606"
"65.00,0.7874,12.4593"
"66.00,0.8011,12.5236"
"67.00,0.8136,12.5192"
"68.00,0.8273,12.5805"
"69.00,0.8394,12.5569"
"70.00,0.8535,12.6326"
"71.00,0.8672,12.6883"
"72.00,0.8810,12.7411"
"73.00,0.8947,12.7912"
"74.00,0.9071,12.7735"
"75.00,0.9209,12.8220"
"76.00,0.9314,12.7045"
"77.00,0.9454,12.7729"
"78.00,0.9575,12.7397"
"79.00,0.9700,12.7245"
"80.00,0.9821,12.6936"
"81.00,0.9945,12.6808"
"82.00,1.0083,12.7340"
"83.00,1.0220,12.7845"
"84.00,1.0358,12.8325"
"85.00,1.0466,12.7308"
"86.00,1.0619,12.8633"
"87.00,1.0757,12.9074"
"88.00,1.0881,12.8838"
"89.00,1.1019,12.9268"
"90.00,1.1140,12.8859"
"91.00,1.1264,12.8634"
"92.00,1.1388,12.8420"
"93.00,1.1510,12.8054"
"94.00,1.1663,12.9341"
"95.00,1.1768,12.8110"
"96.00,1.1925,12.9559"
"97.00,1.2046,12.9135"
"98.00,1.2184,12.9551"
"99.00,1.2308,12.9291"
"100.00,1.2445,12.9699"
"101.00,1.2583,13.0086"
"102.00,1.2704,12.9636"
"103.00,1.2828,12.9372"
"104.00,1.2966,12.9776"
"105.00,1.3087,12.9341"
"106.00,1.3228,12.9910"
"107.00,1.3349,12.9469"
"108.00,1.3489,13.0031"
"109.00,1.3624,13.0238"
"110.00,1.3751,13.0108"
"111.00,1.3885,13.0311"
"112.00,1.4010,13.0014"
"113.00,1.4147,13.0385"
"114.00,1.4272,13.0084"
"115.00,1.4409,13.0452"
"116.00,1.4546,13.0801"
"117.00,1.4671,13.0479"
"118.00,1.4808,13.0828"
"119.00,1.4929,13.0340"
"120.00,1.5070,13.0860"
"121.00,1.5207,13.1189"
"122.00,1.5329,13.0684"
"123.00,1.5466,13.1022"
"124.00,1.5607,13.1507"
"125.00,1.5744,13.1803"
"126.00,1.5865,13.1268"
"127.00,1.6006,13.1740"
"128.00,1.6143,13.2025"
"129.00,1.6265,13.1478"
"130.00,1.6418,13.2595"
"131.00,1.6556,13.2838"
"132.00,1.6680,13.2414"
"133.00,1.6801,13.1847"
"134.00,1.6942,13.2290"
"135.00,1.7079,13.2548"
"136.00,1.7217,13.2793"
"137.00,1.7354,13.3026"
"138.00,1.7492,13.3247"
"139.00,1.7616,13.2803"
"140.00,1.7754,13.3035"
"141.00,1.7891,13.3255"
"142.00,1.8015,13.2810"
"143.00,1.8153,13.3042"
"144.00,1.8290,13.3262"
"145.00,1.8444,13.4290"
"146.00,1.8565,13.3629"
"147.00,1.8719,13.4638"
"148.00,1.8843,13.4124"
"149.00,1.8981,13.4290"
"150.00,1.9118,13.4448"
"151.00,1.9256,13.4598"
"152.00,1.9396,13.4904"
"153.00,1.9534,13.5031"
"154.00,1.9671,13.5152"
"155.00,1.9809,13.5267"
"156.00,1.9946,13.5376"
"157.00,2.0070,13.4825"
"158.00,2.0208,13.4956"
"159.00,2.0362,13.5898"
"160.00,2.0499,13.5976"
"161.00,2.0637,13.6049"
"162.00,2.0761,13.5465"
"163.00,2.0912,13.6218"
"164.00,2.1036,13.5625"
"165.00,2.1177,13.5880"
"166.00,2.1311,13.5794"
"167.00,2.1465,13.6695"
"168.00,2.1586,13.5915"
"169.00,2.1726,13.6155"
"170.00,2.1864,13.6220"
"171.00,2.1985,13.5463"
"172.00,2.2142,13.6544"
"173.00,2.2293,13.7244"
"174.00,2.2417,13.6599"
"175.00,2.2554,13.6641"
"176.00,2.2708,13.7500"
"177.00,2.2829,13.6679"
"178.00,2.2983,13.7535"
"179.00,2.3107,13.6877"
"180.00,2.3261,13.7723"
"181.00,2.3382,13.6891"
"182.00,2.3523,13.7083"
"183.00,2.3660,13.7101"
"184.00,2.3798,13.7118"
"185.00,2.3935,13.7135"
"186.00,2.4073,13.7150"
"187.00,2.4227,13.7983"
"188.00,2.4364,13.7956"
"189.00,2.4488,13.7276"
"190.00,2.4642,13.8103"
"191.00,2.4780,13.8070"
"192.00,2.4917,13.8039"
"193.00,2.5055,13.8010"
"194.00,2.5192,13.7981"
"195.00,2.5329,13.7954"
"196.00,2.5454,13.7275"
"197.00,2.5591,13.7283"
"198.00,2.5745,13.8110"
"199.00,2.5886,13.8240"
"200.00,2.6023,13.8200"
"201.00,2.6174,13.8817"
"202.00,2.6314,13.8912"
"203.00,2.6452,13.8839"
"204.00,2.6589,13.8769"
"205.00,2.6743,13.9521"
"206.00,2.6868,13.8763"
"207.00,2.7034,14.0170"
"208.00,2.7156,13.9215"
"209.00,2.7280,13.8473"
"210.00,2.7434,13.9239"
"211.00,2.7571,13.9150"
"212.00,2.7712,13.9228"
"213.00,2.7849,13.9139"
"214.00,2.7987,13.9054"
"215.00,2.8137,13.9629"
"216.00,2.8278,13.9683"
"217.00,2.8399,13.8753"
"218.00,2.8537,13.8688"
"219.00,2.8677,13.8789"
"220.00,2.8798,13.7904"
"221.00,2.8936,13.7881"
"222.00,2.9060,13.7205"
"223.00,2.9214,13.8035"
"224.00,2.9351,13.8006"
"225.00,2.9489,13.7978"
"226.00,2.9630,13.8115"
"227.00,2.9767,13.8081"
"228.00,2.9918,13.8704"
"229.00,3.0075,13.9623"
"230.00,3.0212,13.9514"
"231.00,3.0333,13.8593"
"232.00,3.0471,13.8536"
"233.00,3.0611,13.8645"
"234.00,3.0749,13.8585"
"235.00,3.0870,13.7710"
"236.00,3.0994,13.7042"
"237.00,3.1148,13.7881"
"238.00,3.1269,13.7040"
"239.00,-3.1409,13.7879"
"240.00,-3.1285,13.7170"
"241.00,-3.1148,13.7184"
"242.00,-3.1025,13.6477"
"243.00,-3.0887,13.6558"
"244.00,-3.0747,13.6734"
"245.00,-3.0595,13.7456"
"246.00,-3.0473,13.6704"
"247.00,-3.0351,13.5989"
"248.00,-3.0213,13.6092"
"249.00,-3.0074,13.6227"
"250.00,-2.9935,13.6355"
"251.00,-2.9797,13.6439"
"252.00,-2.9660,13.6460"
"253.00,-2.9540,13.5624"
"254.00,-2.9385,13.6629"
"255.00,-2.9275,13.5265"
"256.00,-2.9140,13.5278"
"257.00,-2.8998,13.5578"
"258.00,-2.8860,13.5740"
"259.00,-2.8722,13.5825"
"260.00,-2.8602,13.5053"
"261.00,-2.8460,13.5371"
"262.00,-2.8339,13.4657"
"263.00,-2.8187,13.5555"
"264.00,-2.8063,13.4985"
"265.00,-2.7924,13.5143"
"266.00,-2.7803,13.4474"
"267.00,-2.7678,13.3969"
"268.00,-2.7541,13.4142"
"269.00,-2.7416,13.3653"
"270.00,-2.7279,13.3843"
"271.00,-2.7155,13.3369"
"272.00,-2.7017,13.3572"
"273.00,-2.6880,13.3766"
"274.00,-2.6745,13.3822"
"275.00,-2.6619,13.3441"
"276.00,-2.6481,13.3677"
"277.00,-2.6359,13.3047"
"278.00,-2.6219,13.3431"
"279.00,-2.6081,13.3632"
"280.00,-2.5960,13.3004"
"281.00,-2.5823,13.3226"
"282.00,-2.5698,13.2783"
"283.00,-2.5565,13.2798"
"284.00,-2.5438,13.2540"
"285.00,-2.5317,13.1967"
"286.00,-2.5191,13.1623"
"287.00,-2.5078,13.0695"
"288.00,-2.4917,13.2215"
"289.00,-2.4794,13.1768"
"290.00,-2.4657,13.2034"
"291.00,-2.4534,13.1558"
"292.00,-2.4269,13.1979"
"293.00,-2.4137,13.1618"
"294.00,-2.4010,13.1726"
"295.00,-2.3871,13.1395"
"296.00,-2.3769,13.1773"
"297.00,-2.3628,13.0378"
"298.00,-2.3508,13.0774"
"299.00,-2.3380,13.0410"
"300.00,-2.3246,13.0167"
"301.00,-2.3122,13.0384"
"302.00,-2.2968,13.0083"
"303.00,-2.2847,13.1269"
"304.00,-2.2709,13.0760"
"305.00,-2.2585,13.1094"
"306.00,-2.2461,13.0757"
"307.00,-2.2340,13.0437"
"308.00,-2.2202,12.9970"
"309.00,-2.2081,13.0343"
"310.00,-2.1953,12.9896"
"311.00,-2.1833,12.9751"
"312.00,-2.1711,12.9334"
"313.00,-2.1574,12.8921"
"314.00,-2.1449,12.9363"
"315.00,-2.1312,12.9082"
"316.00,-2.1187,12.9531"
"317.00,-2.1050,12.9257"
"318.00,-2.0926,12.9666"
"319.00,-2.0788,12.9401"
"320.00,-2.0667,12.9803"
"321.00,-2.0543,12.9367"
"322.00,-2.0406,12.9117"
"323.00,-2.0284,12.9533"
"324.00,-2.0147,12.9096"
"325.00,-2.0023,12.9528"
"326.00,-1.9902,12.9269"
"327.00,-1.9781,12.8860"
"328.00,-1.9640,12.8472"
"329.00,-1.9502,12.9084"
"330.00,-1.9381,12.9502"
"331.00,-1.9240,12.9095"
"332.00,-1.9103,12.9662"
"333.00,-1.8966,13.0052"
"334.00,-1.8858,13.0408"
"335.00,-1.8717,12.9314"
"336.00,-1.8596,12.9871"
"337.00,-1.8458,12.9431"
"338.00,-1.8337,12.9832"
"339.00,-1.8213,12.9382"
"340.00,-1.8076,12.9144"
"341.00,-1.7954,12.9559"
"342.00,-1.7814,12.9135"
"343.00,-1.7693,12.9714"
"344.00,-1.7555,12.9283"
"345.00,-1.7431,12.9691"
"346.00,-1.7293,12.9424"
"347.00,-1.7156,12.9825"
"348.00,-1.7031,13.0218"
"349.00,-1.6911,12.9901"
"350.00,-1.6770,12.9484"
"351.00,-1.6649,13.0022"
"352.00,-1.6511,12.9599"
"353.00,-1.6371,12.9968"
"354.00,-1.6233,13.0529"
"355.00,-1.6096,13.0863"
"356.00,-1.5991,13.1181"
"357.00,-1.5850,12.9869"
"358.00,-1.5713,13.0411"
"359.00,-1.5592,13.0764"
"360.00,-1.5451,13.0279"
"361.00,-1.5314,13.0802"
"362.00,-1.5160,13.1134"
"363.00,-1.5051,13.2278"
"364.00,-1.4914,13.1053"
"365.00,-1.4790,13.1373"
"366.00,-1.4639,13.1022"
"367.00,-1.4515,13.1987"
"368.00,-1.4361,13.1616"
"369.00,-1.4240,13.2726"
"370.00,-1.4119,13.2144"
"371.00,-1.3962,13.1591"
"372.00,-1.3841,13.2865"
"373.00,-1.3703,13.2276"
"374.00,-1.3579,13.2545"
"375.00,-1.3442,13.2115"
"376.00,-1.3288,13.2401"
"377.00,-1.3167,13.3462"
"378.00,-1.3026,13.2834"
"379.00,-1.2889,13.3238"
"380.00,-1.2751,13.3448"
"381.00,-1.2627,13.3648"
"382.00,-1.2476,13.3184"
"383.00,-1.2352,13.4060"
"384.00,-1.2198,13.3557"
"385.00,-1.2074,13.4587"
"386.00,-1.1936,13.4067"
"387.00,-1.1799,13.4236"
"388.00,-1.1674,13.4397"
"389.00,-1.1537,13.3894"
"390.00,-1.1400,13.4072"
"391.00,-1.1246,13.4233"
"392.00,-1.1125,13.5220"
"393.00,-1.0971,13.4513"
"394.00,-1.0833,13.5485"
"395.00,-1.0693,13.5576"
"396.00,-1.0572,13.5833"
"397.00,-1.0418,13.5095"
"398.00,-1.0280,13.6023"
"399.00,-1.0143,13.6102"
"400.00,-1.0022,13.6170"
"401.00,-0.9868,13.5423"
"402.00,-0.9744,13.6327"
"403.00,-0.9590,13.5743"
"404.00,-0.9472,13.6639"
"405.00,-0.9338,13.5691"
"406.00,-0.9178,13.5622"
"407.00,-0.9054,13.6865"
"408.00,-0.8912,13.6179"
"409.00,-0.8761,13.6460"
"410.00,-0.8623,13.7212"
"411.00,-0.8486,13.7230"
"412.00,-0.8346,13.7241"
"413.00,-0.8210,13.7360"
"414.00,-0.8072,13.7310"
"415.00,-0.7933,13.7317"
"416.00,-0.7794,13.7438"
"417.00,-0.7678,13.7482"
"418.00,-0.7536,13.6450"
"419.00,-0.7536,13.6723"
"420.00,-0.7393,13.7037"
"421.00,-0.7258,13.6900"
