"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,0.0007,-0.0158"
"2.00,0.0007,0.0400"
"3.00,0.0003,-0.0310"
"4.00,0.0003,0.0085"
"5.00,0.0002,-0.0377"
"6.00,0.0065,0.3270"
"7.00,0.0170,0.7933"
"8.00,0.0293,1.3993"
"9.00,0.0445,2.0643"
"10.00,0.0583,2.6769"
"11.00,0.0722,3.2181"
"12.00,0.0858,3.7396"
"13.00,0.0998,4.2677"
"14.00,0.1120,4.6422"
"15.00,0.1257,5.1203"
"16.00,0.1394,5.5286"
"17.00,0.1662,5.9727"
"18.00,0.1809,6.3018"
"19.00,0.1950,6.7220"
"20.00,0.2085,7.0904"
"21.00,0.2223,7.4114"
"22.00,0.2347,7.7285"
"23.00,0.2501,7.9638"
"24.00,0.2641,8.3347"
"25.00,0.2776,8.6164"
"26.00,0.2915,8.8613"
"27.00,0.3052,9.1112"
"28.00,0.3176,9.3429"
"29.00,0.3314,9.4975"
"30.00,0.3468,9.7099"
"31.00,0.3589,9.9934"
"32.00,0.3726,10.0992"
"33.00,0.3880,10.2814"
"34.00,0.4017,10.5364"
"35.00,0.4142,10.6968"
"36.00,0.4279,10.7838"
"37.00,0.4433,10.9318"
"38.00,0.4570,11.1543"
"39.00,0.4716,11.2838"
"40.00,0.4831,11.4478"
"41.00,0.4991,11.4480"
"42.00,0.5106,11.6775"
"43.00,0.5266,11.6662"
"44.00,0.5402,11.8847"
"45.00,0.5539,11.9695"
"46.00,0.5663,12.0583"
"47.00,0.5817,12.0772"
"48.00,0.5955,12.2423"
"49.00,0.6095,12.3175"
"50.00,0.6233,12.4052"
"51.00,0.6370,12.4721"
"52.00,0.6508,12.5358"
"53.00,0.6645,12.5962"
"54.00,0.6783,12.6536"
"55.00,0.6920,12.7082"
"56.00,0.7077,12.7600"
"57.00,0.7198,12.9074"
"58.00,0.7336,12.8675"
"59.00,0.7490,12.9113"
"60.00,0.7614,13.0348"
"61.00,0.7764,13.0049"
"62.00,0.7889,13.1073"
"63.00,0.8043,13.0737"
"64.00,0.8180,13.1891"
"65.00,0.8318,13.2168"
"66.00,0.8442,13.2432"
"67.00,0.8596,13.2029"
"68.00,0.8733,13.3118"
"69.00,0.8854,13.3334"
"70.00,0.9008,13.2722"
"71.00,0.9145,13.3776"
"72.00,0.9283,13.3960"
"73.00,0.9424,13.4134"
"74.00,0.9561,13.4463"
"75.00,0.9699,13.4612"
"76.00,0.9820,13.4754"
"77.00,0.9960,13.4070"
"78.00,1.0081,13.4403"
"79.00,1.0235,13.3737"
"80.00,1.0376,13.4741"
"81.00,1.0513,13.5040"
"82.00,1.0651,13.5160"
"83.00,1.0788,13.5274"
"84.00,1.0913,13.5383"
"85.00,1.1063,13.4832"
"86.00,1.1201,13.5617"
"87.00,1.1325,13.5708"
"88.00,1.1462,13.5141"
"89.00,1.1600,13.5256"
"90.00,1.1741,13.5365"
"91.00,1.1862,13.5633"
"92.00,1.1999,13.4906"
"93.00,1.2123,13.5033"
"94.00,1.2277,13.4499"
"95.00,1.2415,13.5464"
"96.00,1.2536,13.5564"
"97.00,1.2677,13.4840"
"98.00,1.2814,13.5134"
"99.00,1.2951,13.5249"
"100.00,1.3073,13.5359"
"101.00,1.3213,13.4645"
"102.00,1.3351,13.4949"
"103.00,1.3488,13.5074"
"104.00,1.3612,13.5193"
"105.00,1.3750,13.4651"
"106.00,1.3887,13.4791"
"107.00,1.4008,13.4923"
"108.00,1.4166,13.4231"
"109.00,1.4303,13.5374"
"110.00,1.4437,13.5478"
"111.00,1.4578,13.5413"
"112.00,1.4702,13.5678"
"113.00,1.4840,13.5112"
"114.00,1.4961,13.5228"
"115.00,1.5101,13.4521"
"116.00,1.5223,13.4831"
"117.00,1.5360,13.4144"
"118.00,1.5484,13.4309"
"119.00,1.5638,13.3811"
"120.00,1.5759,13.4811"
"121.00,1.5897,13.4125"
"122.00,1.6021,13.4291"
"123.00,1.6188,13.3794"
"124.00,1.6312,13.5449"
"125.00,1.6437,13.4895"
"126.00,1.6574,13.4368"
"127.00,1.6695,13.4522"
"128.00,1.6833,13.3850"
"129.00,1.6957,13.4030"
"130.00,1.7094,13.3546"
"131.00,1.7232,13.3741"
"132.00,1.7356,13.3926"
"133.00,1.7494,13.3448"
"134.00,1.7615,13.3648"
"135.00,1.7752,13.3020"
"136.00,1.7877,13.3241"
"137.00,1.8014,13.2797"
"138.00,1.8151,13.3029"
"139.00,1.8276,13.3250"
"140.00,1.8413,13.2805"
"141.00,1.8538,13.3037"
"142.00,1.8659,13.2603"
"143.00,1.8799,13.2028"
"144.00,1.8921,13.2462"
"145.00,1.9042,13.1893"
"146.00,1.9179,13.1353"
"147.00,1.9303,13.1657"
"148.00,1.9441,13.1292"
"149.00,1.9578,13.1600"
"150.00,1.9703,13.1892"
"151.00,1.9827,13.1516"
"152.00,1.9978,13.1158"
"153.00,2.0102,13.2126"
"154.00,2.0223,13.1738"
"155.00,2.0347,13.1205"
"156.00,2.0468,13.0863"
"157.00,2.0609,13.0374"
"158.00,2.0730,13.0891"
"159.00,2.0868,13.0401"
"160.00,2.0989,13.0753"
"161.00,2.1129,13.0270"
"162.00,2.1251,13.0792"
"163.00,2.1388,13.0307"
"164.00,2.1512,13.0664"
"165.00,2.1637,13.0348"
"166.00,2.1774,13.0049"
"167.00,2.1889,13.0419"
"168.00,2.2034,12.9625"
"169.00,2.2167,13.0398"
"170.00,2.2286,13.0531"
"171.00,2.2410,12.9950"
"172.00,2.2535,12.9671"
"173.00,2.2672,12.9405"
"174.00,2.2793,12.9807"
"175.00,2.2914,12.9371"
"176.00,2.3055,12.8957"
"177.00,2.3176,12.9545"
"178.00,2.3300,12.9122"
"179.00,2.3438,12.8883"
"180.00,2.3562,12.9312"
"181.00,2.3700,12.9063"
"182.00,2.3804,12.9483"
"183.00,2.3945,12.8245"
"184.00,2.4066,12.8868"
"185.00,2.4204,12.8479"
"186.00,2.4328,12.8928"
"187.00,2.4452,12.8699"
"188.00,2.4590,12.8482"
"189.00,2.4727,12.8930"
"190.00,2.4851,12.9356"
"191.00,2.4989,12.9106"
"192.00,2.5110,12.9523"
"193.00,2.5231,12.9101"
"194.00,2.5355,12.8700"
"195.00,2.5480,12.8483"
"196.00,2.5617,12.8277"
"197.00,2.5738,12.8735"
"198.00,2.5879,12.8353"
"199.00,2.6000,12.8971"
"200.00,2.6138,12.8577"
"201.00,2.6278,12.9020"
"202.00,2.6399,12.9605"
"203.00,2.6537,12.9179"
"204.00,2.6658,12.9592"
"205.00,2.6815,12.9167"
"206.00,2.6920,13.0563"
"207.00,2.7044,12.9271"
"208.00,2.7182,12.9025"
"209.00,2.7306,12.9446"
"210.00,2.7440,12.9192"
"211.00,2.7564,12.9441"
"212.00,2.7702,12.9186"
"213.00,2.7839,12.9599"
"214.00,2.7977,12.9992"
"215.00,2.8101,13.0365"
"216.00,2.8239,13.0064"
"217.00,2.8363,13.0433"
"218.00,2.8484,13.0129"
"219.00,2.8625,12.9677"
"220.00,2.8762,13.0229"
"221.00,2.8900,13.0590"
"222.00,2.9021,13.0933"
"223.00,2.9161,13.0441"
"224.00,2.9299,13.0954"
"225.00,2.9436,13.1279"
"226.00,2.9574,13.1588"
"227.00,2.9698,13.1880"
"228.00,2.9849,13.1504"
"229.00,2.9973,13.2456"
"230.00,3.0127,13.2051"
"231.00,3.0248,13.3138"
"232.00,3.0402,13.2536"
"233.00,3.0510,13.3600"
"234.00,3.0663,13.2319"
"235.00,3.0785,13.3394"
"236.00,3.0925,13.2778"
"237.00,3.1063,13.3175"
"238.00,3.1200,13.3389"
"239.00,3.1338,13.3592"
"240.00,-3.1370,13.3784"
"241.00,-3.1231,13.3313"
"242.00,-3.1090,13.3574"
"243.00,-3.0948,13.3979"
"244.00,-3.0807,13.4378"
"245.00,-3.0674,13.4712"
"246.00,-3.0548,13.4596"
"247.00,-3.0395,13.4173"
"248.00,-3.0275,13.5138"
"249.00,-3.0136,13.4364"
"250.00,-2.9995,13.4589"
"251.00,-2.9874,13.4896"
"252.00,-2.9721,13.4205"
"253.00,-2.9599,13.5185"
"254.00,-2.9446,13.4480"
"255.00,-2.9321,13.5447"
"256.00,-2.9154,13.4892"
"257.00,-2.9030,13.6493"
"258.00,-2.8909,13.5886"
"259.00,-2.8755,13.5146"
"260.00,-2.8614,13.6079"
"261.00,-2.8478,13.6325"
"262.00,-2.8352,13.6298"
"263.00,-2.8203,13.5784"
"264.00,-2.8077,13.6440"
"265.00,-2.7940,13.5917"
"266.00,-2.7788,13.5980"
"267.00,-2.7649,13.6804"
"268.00,-2.7512,13.6903"
"269.00,-2.7387,13.6930"
"270.00,-2.7222,13.6314"
"271.00,-2.7079,13.7764"
"272.00,-2.6942,13.7991"
"273.00,-2.6809,13.7952"
