"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,-0.0059,0.0117"
"2.00,-0.0059,0.0150"
"3.00,-0.0063,-0.0079"
"4.00,-0.0059,0.0146"
"5.00,-0.0042,0.0957"
"6.00,0.0045,0.5269"
"7.00,0.0154,1.0463"
"8.00,0.0278,1.6119"
"9.00,0.0400,2.1406"
"10.00,0.0536,2.7170"
"11.00,0.0678,3.2904"
"12.00,0.0814,3.8056"
"13.00,0.0940,4.2446"
"14.00,0.1073,4.6958"
"15.00,0.1202,5.1065"
"16.00,0.1334,5.5147"
"17.00,0.1460,5.8681"
"18.00,0.1584,6.1928"
"19.00,0.1717,6.5504"
"20.00,0.1843,6.8501"
"21.00,0.1980,7.1912"
"22.00,0.2105,7.4570"
"23.00,0.2225,7.6860"
"24.00,0.2350,7.9271"
"25.00,0.2470,8.1326"
"26.00,0.2612,8.4331"
"27.00,0.2745,8.6788"
"28.00,0.2887,8.9536"
"29.00,0.3007,9.1045"
"30.00,0.3133,9.2779"
"31.00,0.3269,9.4944"
"32.00,0.3394,9.6483"
"33.00,0.3514,9.7645"
"34.00,0.3640,9.9048"
"35.00,0.3759,10.0083"
"36.00,0.3885,10.1363"
"37.00,0.4021,10.3101"
"38.00,0.4160,10.4884"
"39.00,0.4284,10.5825"
"40.00,0.4404,10.6556"
"41.00,0.4530,10.7510"
"42.00,0.4679,10.9597"
"43.00,0.4817,11.1038"
"44.00,0.4941,11.1672"
"45.00,0.5050,11.1520"
"46.00,0.5187,11.2785"
"47.00,0.5308,11.3231"
"48.00,0.5445,11.4411"
"49.00,0.5557,11.4300"
"50.00,0.5678,11.4608"
"51.00,0.5815,11.5720"
"52.00,0.5940,11.6212"
"53.00,0.6073,11.7050"
"54.00,0.6199,11.7475"
"55.00,0.6339,11.8608"
"56.00,0.6459,11.8702"
"57.00,0.6585,11.9043"
"58.00,0.6721,11.9905"
"59.00,0.6847,12.0186"
"60.00,0.6968,12.0216"
"61.00,0.7088,12.0231"
"62.00,0.7229,12.1269"
"63.00,0.7354,12.1438"
"64.00,0.7474,12.1392"
"65.00,0.7612,12.2223"
"66.00,0.7736,12.2302"
"67.00,0.7858,12.2268"
"68.00,0.7995,12.3000"
"69.00,0.8119,12.3095"
"70.00,0.8256,12.3785"
"71.00,0.8381,12.3841"
"72.00,0.8515,12.4331"
"73.00,0.8656,12.5177"
"74.00,0.8764,12.4291"
"75.00,0.8902,12.4975"
"76.00,0.9038,12.5573"
"77.00,0.9163,12.5538"
"78.00,0.9284,12.5289"
"79.00,0.9422,12.5923"
"80.00,0.9546,12.5819"
"81.00,0.9684,12.6426"
"82.00,0.9821,12.6952"
"83.00,0.9942,12.6671"
"84.00,1.0070,12.6731"
"85.00,1.0204,12.7079"
"86.00,1.0328,12.6967"
"87.00,1.0482,12.8285"
"88.00,1.0590,12.7294"
"89.00,1.0727,12.7778"
"90.00,1.0849,12.7467"
"91.00,1.0973,12.7288"
"92.00,1.1127,12.8637"
"93.00,1.1247,12.8237"
"94.00,1.1385,12.8720"
"95.00,1.1509,12.8479"
"96.00,1.1647,12.8950"
"97.00,1.1784,12.9353"
"98.00,1.1909,12.9114"
"99.00,1.2033,12.8887"
"100.00,1.2154,12.8475"
"101.00,1.2292,12.8945"
"102.00,1.2429,12.9349"
"103.00,1.2570,12.9939"
"104.00,1.2704,13.0129"
"105.00,1.2845,13.0679"
"106.00,1.2966,13.0179"
"107.00,1.3120,13.1381"
"108.00,1.3240,13.0846"
"109.00,1.3381,13.1350"
"110.00,1.3506,13.1010"
"111.00,1.3627,13.0494"
"112.00,1.3768,13.1025"
"113.00,1.3902,13.1163"
"114.00,1.4043,13.1660"
"115.00,1.4176,13.1767"
"116.00,1.4304,13.1578"
"117.00,1.4455,13.2508"
"118.00,1.4592,13.2773"
"119.00,1.4716,13.2334"
"120.00,1.4841,13.1953"
"121.00,1.4991,13.2865"
"122.00,1.5129,13.3103"
"123.00,1.5270,13.3492"
"124.00,1.5391,13.2854"
"125.00,1.5515,13.2447"
"126.00,1.5652,13.2680"
"127.00,1.5790,13.2935"
"128.00,1.5911,13.2326"
"129.00,1.6052,13.2762"
"130.00,1.6160,13.1507"
"131.00,1.6314,13.2638"
"132.00,1.6448,13.2699"
"133.00,1.6588,13.3108"
"134.00,1.6713,13.2678"
"135.00,1.6863,13.3556"
"136.00,1.7001,13.3765"
"137.00,1.7125,13.3280"
"138.00,1.7263,13.3503"
"139.00,1.7400,13.3686"
"140.00,1.7541,13.4052"
"141.00,1.7662,13.3389"
"142.00,1.7786,13.2951"
"143.00,1.7937,13.3817"
"144.00,1.8061,13.3351"
"145.00,1.8199,13.3562"
"146.00,1.8352,13.4561"
"147.00,1.8493,13.4882"
"148.00,1.8627,13.4834"
"149.00,1.8768,13.5141"
"150.00,1.8922,13.6062"
"151.00,1.9043,13.5325"
"152.00,1.9197,13.6237"
"153.00,1.9318,13.5486"
"154.00,1.9459,13.5753"
"155.00,1.9596,13.5826"
"156.00,1.9734,13.5919"
"157.00,1.9871,13.5984"
"158.00,1.9871,12.9196"
"159.00,1.9981,12.8261"
"160.00,2.0119,12.8709"
"161.00,2.0269,12.9801"
"162.00,2.0426,13.1165"
"163.00,2.0564,13.1479"
"164.00,2.0701,13.1777"
"165.00,2.0839,13.2061"
"166.00,2.0976,13.2330"
"167.00,2.1100,13.1932"
"168.00,2.1238,13.2207"
"169.00,2.1392,13.3287"
"170.00,2.1513,13.2677"
"171.00,2.1667,13.3734"
"172.00,2.1788,13.3101"
"173.00,2.1928,13.3482"
"174.00,2.2082,13.4499"
"175.00,2.2220,13.4646"
"176.00,2.2373,13.5604"
"177.00,2.2495,13.4878"
"178.00,2.2648,13.5825"
"179.00,2.2773,13.5251"
"180.00,2.2927,13.6179"
"181.00,2.3048,13.5425"
"182.00,2.3169,13.4707"
"183.00,2.3326,13.5826"
"184.00,2.3463,13.5907"
"185.00,2.3601,13.5984"
"186.00,2.3725,13.5403"
"187.00,2.3876,13.6160"
"188.00,2.4013,13.6223"
"189.00,2.4154,13.6448"
"190.00,2.4291,13.6498"
"191.00,2.4429,13.6545"
"192.00,2.4566,13.6591"
"193.00,2.4690,13.5979"
"194.00,2.4828,13.6052"
"195.00,2.4949,13.5304"
"196.00,2.5103,13.6229"
"197.00,2.5240,13.6290"
"198.00,2.5365,13.5694"
"199.00,2.5515,13.6436"
"200.00,2.5639,13.5832"
"201.00,2.5793,13.6730"
"202.00,2.5914,13.5948"
"203.00,2.6071,13.7005"
"204.00,2.6209,13.7027"
"205.00,2.6330,13.6230"
"206.00,2.6467,13.6291"
"207.00,2.6592,13.5694"
"208.00,2.6746,13.6600"
"209.00,2.6867,13.5824"
"210.00,2.7020,13.6723"
"211.00,2.7145,13.6105"
"212.00,2.7282,13.6172"
"213.00,2.7422,13.6367"
"214.00,2.7561,13.6464"
"215.00,2.7698,13.6491"
"216.00,2.7819,13.5743"
"217.00,2.7959,13.5970"
"218.00,2.8114,13.6884"
"219.00,2.8251,13.6890"
"220.00,2.8376,13.6286"
"221.00,2.8513,13.6321"
"222.00,2.8650,13.6400"
"223.00,2.8787,13.6429"
"224.00,2.8925,13.6503"
"225.00,2.9049,13.5872"
"226.00,2.9200,13.6630"
"227.00,2.9327,13.6156"
"228.00,2.9449,13.5426"
"229.00,2.9586,13.5503"
"230.00,2.9724,13.5625"
"231.00,2.9864,13.5854"
"232.00,2.9999,13.5795"
"233.00,3.0136,13.5865"
"234.00,3.0263,13.5441"
"235.00,3.0398,13.5403"
"236.00,3.0538,13.5643"
"237.00,3.0660,13.4941"
"238.00,3.0800,13.5204"
"239.00,3.0935,13.5179"
"240.00,3.1075,13.5430"
"241.00,3.1197,13.4739"
"242.00,3.1337,13.5011"
"243.00,-3.1374,13.4342"
"244.00,-3.1236,13.4483"
"245.00,-3.1112,13.3977"
"246.00,-3.0975,13.4150"
"247.00,-3.0824,13.4970"
"248.00,-3.0713,13.3784"
"249.00,-3.0562,13.4622"
"250.00,-3.0438,13.4109"
"251.00,-3.0300,13.4276"
"252.00,-3.0176,13.3780"
"253.00,-3.0039,13.3963"
"254.00,-2.9901,13.4138"
"255.00,-2.9777,13.3648"
"256.00,-2.9639,13.3838"
"257.00,-2.9518,13.3200"
"258.00,-2.9381,13.3413"
"259.00,-2.9256,13.2960"
"260.00,-2.9119,13.3185"
"261.00,-2.8982,13.3397"
"262.00,-2.8857,13.2945"
"263.00,-2.8720,13.3171"
"264.00,-2.8599,13.2566"
"265.00,-2.8461,13.2810"
"266.00,-2.8337,13.2388"
"267.00,-2.8183,13.3459"
"268.00,-2.8062,13.2840"
"269.00,-2.7938,13.2416"
"270.00,-2.7813,13.2012"
"271.00,-2.7692,13.1466"
"272.00,-2.7555,13.1766"
"273.00,-2.7430,13.1395"
"274.00,-2.7293,13.1697"
"275.00,-2.7172,13.1167"
"276.00,-2.7018,13.2282"
"277.00,-2.6893,13.1936"
"278.00,-2.6773,13.1343"
"279.00,-2.6635,13.1665"
"280.00,-2.6511,13.1300"
"281.00,-2.6390,13.0789"
"282.00,-2.6265,13.0467"
"283.00,-2.6128,13.0816"
"284.00,-2.6004,13.0493"
"285.00,-2.5866,13.0841"
"286.00,-2.5745,13.0353"
"287.00,-2.5624,12.9890"
"288.00,-2.5483,13.0431"
"289.00,-2.5346,13.0782"
"290.00,-2.5225,13.0297"
"291.00,-2.5084,13.0800"
"292.00,-2.4946,13.1186"
"293.00,-2.4826,13.0627"
"294.00,-2.4701,13.0332"
"295.00,-2.4564,13.0687"
"296.00,-2.4439,13.0371"
"297.00,-2.4302,13.0725"
"298.00,-2.4197,12.9425"
"299.00,-2.4040,13.0807"
"300.00,-2.3935,12.9503"
"301.00,-2.3782,13.0718"
"302.00,-2.3657,13.0400"
"303.00,-2.3536,12.9934"
"304.00,-2.3398,13.0365"
"305.00,-2.3276,12.9900"
"306.00,-2.3122,13.1151"
"307.00,-2.2997,13.0811"
"308.00,-2.2863,13.0999"
"309.00,-2.2734,13.0881"
"310.00,-2.2614,13.0356"
"311.00,-2.2492,12.9897"
"312.00,-2.2229,12.9253"
"313.00,-2.2090,13.0134"
"314.00,-2.1970,13.0519"
"315.00,-2.1829,13.0082"
"316.00,-2.1693,13.0525"
"317.00,-2.1568,13.0871"
"318.00,-2.1450,13.0476"
"319.00,-2.1305,13.0089"
"320.00,-2.1173,13.0573"
"321.00,-2.1033,13.0787"
"322.00,-2.0911,13.1263"
"323.00,-2.0770,13.0686"
"324.00,-2.0649,13.1276"
"325.00,-2.0515,13.0733"
"326.00,-2.0387,13.0972"
"327.00,-2.0250,13.0717"
"328.00,-2.0113,13.1053"
"329.00,-1.9977,13.1340"
"330.00,-1.9837,13.1624"
"331.00,-1.9716,13.2024"
"332.00,-1.9576,13.1477"
"333.00,-1.9468,13.1918"
