"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000,"
"1.00,-0.0001,0.0205,"
"2.00,-0.0002,-0.0012,"
"3.00,-0.0002,0.0037,"
"4.00,-0.0002,0.0035,"
"5.00,-0.0002,0.0034,"
"6.00,0.0011,0.0686,"
"7.00,0.0057,0.2943,"
"8.00,0.0119,0.5905,"
"9.00,0.0181,0.8718,"
"10.00,0.0240,1.1228,"
"11.00,0.0320,1.4593,"
"12.00,0.0382,1.7076,"
"13.00,0.0444,1.9282,"
"14.00,0.0519,2.2081,"
"15.00,0.0581,2.4086,"
"16.00,0.0640,2.5882,"
"17.00,0.0701,2.7538,"
"18.00,0.0764,2.9320,"
"19.00,0.0843,3.1781,"
"20.00,0.0905,3.3405,"
"21.00,0.0964,3.4630,"
"22.00,0.1042,3.6826,"
"23.00,0.1101,3.7905,"
"24.00,0.1163,3.9064,"
"25.00,0.1238,4.0899,"
"26.00,0.1300,4.1963,"
"27.00,0.1379,4.3792,"
"28.00,0.1438,4.4548,"
"29.00,0.1516,4.6247,"
"30.00,0.1575,4.6880,"
"31.00,0.1654,4.8463,"
"32.00,0.1713,4.8985,"
"33.00,0.1791,5.0463,"
"34.00,0.1837,5.0231,"
"35.00,0.1916,5.1646,"
"36.00,0.1974,5.2009,"
"37.00,0.2054,5.3336,"
"38.00,0.2100,5.3066,"
"39.00,0.2175,5.4124,"
"40.00,0.2241,5.4691,"
"41.00,0.2317,5.5774,"
"42.00,0.2378,5.6040,"
"43.00,0.2437,5.6183,"
"44.00,0.2499,5.6483,"
"45.00,0.2558,5.6659,"
"46.00,0.2635,5.7591,"
"47.00,0.2698,5.7873,"
"48.00,0.2773,5.8743,"
"49.00,0.2835,5.8914,"
"50.00,0.2910,5.9732,"
"51.00,0.2973,5.9855,"
"52.00,0.3048,6.0625,"
"53.00,0.3110,6.0703,"
"54.00,0.3189,6.1595,"
"55.00,0.3251,6.1624,"
"56.00,0.3326,6.2306,"
"57.00,0.3372,6.1482,"
"58.00,0.3463,6.2989,"
"59.00,0.3527,6.2949,"
"60.00,0.3602,6.3673,"
"61.00,0.3667,6.3708,"
"62.00,0.3726,6.3468,"
"63.00,0.3789,6.3403,"
"64.00,0.3851,6.3397,"
"65.00,0.3909,6.3009,"
"66.00,0.3987,6.3840,"
"67.00,0.4046,6.3593,"
"68.00,0.4124,6.4340,"
"69.00,0.4187,6.4232,"
"70.00,0.4249,6.4129,"
"71.00,0.4324,6.4686,"
"72.00,0.4386,6.4561,"
"73.00,0.4445,6.4278,"
"74.00,0.4525,6.4992,"
"75.00,0.4587,6.4961,"
"76.00,0.4666,6.5584,"
"77.00,0.4724,6.5250,"
"78.00,0.4803,6.5915,"
"79.00,0.4878,6.6437,"
"80.00,0.4936,6.5896,"
"81.00,0.5016,6.6584,"
"82.00,0.5093,6.7292,"
"83.00,0.5155,6.6733,"
"84.00,0.5232,6.7491,"
"85.00,0.5307,6.7851,"
"86.00,0.5368,6.7402,"
"87.00,0.5443,6.7851,"
"88.00,0.5506,6.7568,"
"89.00,0.5568,6.7298,"
"90.00,0.5643,6.7697,"
"91.00,0.5705,6.7421,"
"92.00,0.5768,6.7158,"
"93.00,0.5842,6.7676,"
"94.00,0.5903,6.7094,"
"95.00,0.5965,6.6934,"
"96.00,0.6043,6.7515,"
"97.00,0.6102,6.7084,"
"98.00,0.6181,6.7657,"
"99.00,0.6240,6.7219,"
"100.00,0.6331,6.8440,"
"101.00,0.6393,6.8127,"
"102.00,0.6456,6.7829,"
"103.00,0.6518,6.7547,"
"104.00,0.6593,6.7933,"
"105.00,0.6672,6.8463,"
"106.00,0.6731,6.7986,"
"107.00,0.6809,6.8513,"
"108.00,0.6884,6.8851,"
"109.00,0.6947,6.8517,"
"110.00,0.7025,6.9019,"
"111.00,0.7084,6.8513,"
"112.00,0.7162,6.9014,"
"113.00,0.7238,6.9327,"
"114.00,0.7300,6.8970,"
"115.00,0.7378,6.9448,"
"116.00,0.7437,6.8921,"
"117.00,0.7516,6.9402,"
"118.00,0.7575,6.8877,"
"119.00,0.7637,6.8542,"
"120.00,0.7712,6.8878,"
"121.00,0.7774,6.8544,"
"122.00,0.7837,6.8225,"
"123.00,0.7915,6.8741,"
"124.00,0.7990,6.9067,"
"125.00,0.8053,6.8723,"
"126.00,0.8128,6.9050,"
"127.00,0.8191,6.8707,"
"128.00,0.8253,6.8495,"
"129.00,0.8330,6.8883,"
"130.00,0.8392,6.8463,"
"131.00,0.8467,6.8833,"
"132.00,0.8529,6.8500,"
"133.00,0.8605,6.8839,"
"134.00,0.8680,6.9160,"
"135.00,0.8758,6.9629,"
"136.00,0.8821,6.9257,"
"137.00,0.8896,6.9557,"
"138.00,0.8958,6.9188,"
"139.00,0.9033,6.9493,"
"140.00,0.9095,6.9127,"
"141.00,0.9158,6.8779,"
"142.00,0.9233,6.9104,"
"143.00,0.9295,6.8758,"
"144.00,0.9374,6.9246,"
"145.00,0.9433,6.8730,"
"146.00,0.9511,6.9220,"
"147.00,0.9570,6.8704,"
"148.00,0.9632,6.8378,"
"149.00,0.9711,6.8886,"
"150.00,0.9773,6.8550,"
"151.00,0.9848,6.8887,"
"152.00,0.9910,6.8551,"
"153.00,0.9969,6.8069,"
"154.00,1.0061,6.9247,"
"155.00,1.0123,6.8894,"
"156.00,1.0202,6.9376,"
"157.00,1.0264,6.9016,"
"158.00,1.0339,6.9329,"
"159.00,1.0414,6.9626,"
"160.00,1.0476,6.9253,"
"161.00,1.0552,6.9554,"
"162.00,1.0630,7.0003,"
"163.00,1.0692,6.9612,"
"164.00,1.0768,6.9895,"
"165.00,1.0830,6.9509,"
"166.00,1.0892,6.9143,"
"167.00,1.0967,6.9449,"
"168.00,1.1030,6.9086,"
"169.00,1.1088,6.8576,"
"170.00,1.1167,6.9074,"
"171.00,1.1229,6.8730,"
