"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000,"
"1.00,0.0004,-0.0000,"
"2.00,-0.0001,0.0053,"
"3.00,0.0000,-0.0076,"
"4.00,0.0016,-0.0072,"
"5.00,0.0232,0.0750,"
"6.00,0.0537,1.1512,"
"7.00,0.0923,2.6153,"
"8.00,0.1382,4.4173,"
"9.00,0.1871,6.4888,"
"10.00,0.2395,8.6152,"
"11.00,0.2966,10.8045,"
"12.00,0.3576,13.1128,"
"13.00,0.4205,15.5136,"
"14.00,0.4866,17.8795,"
"15.00,0.5570,20.2908,"
"16.00,0.6293,22.7943,"
"17.00,0.6997,25.2707,"
"18.00,0.7766,27.5251,"
"19.00,0.8548,29.9941,"
"20.00,0.9346,32.4051,"
"21.00,1.0158,34.7773,"
"22.00,1.0158,37.0990,"
"23.00,1.0990,39.4030,"
"24.00,1.1832,41.6435,"
"25.00,1.2691,43.8539,"
"26.00,1.3565,46.0300,"
"27.00,1.4471,48.2610,"
"28.00,1.5423,50.6095,"
"29.00,1.6373,52.8242,"
"30.00,1.7341,55.0263,"
"31.00,1.8369,57.4129,"
"32.00,1.9396,59.6801,"
"33.00,2.0424,61.8340,"
"34.00,2.1514,64.1911,"
"35.00,2.2558,66.2012,"
"36.00,2.3647,68.3400,"
"37.00,2.4767,70.5190,"
"38.00,2.5873,72.5236,"
"39.00,2.7008,74.5753,"
"40.00,2.8141,76.5080,"
"41.00,2.9279,78.3768,"
"42.00,3.0428,80.2013,"
"43.00,-3.1252,81.9509,"
"44.00,-3.0090,83.6648,"
"45.00,-2.8951,85.1731,"
"46.00,-2.7786,86.7396,"
"47.00,-2.6667,87.9986,"
"48.00,-2.5515,89.3584,"
"49.00,-2.4383,90.5519,"
"50.00,-2.3260,91.6367,"
"51.00,-2.2141,92.6510,"
"52.00,-2.1035,93.5490,"
"53.00,-1.9916,94.4676,"
"54.00,-1.7708,100.7846,"
"55.00,-1.6585,101.3578,"
"56.00,-1.5483,96.2899,"
"57.00,-1.4342,96.9857,"
"58.00,-1.3240,97.8392,"
"59.00,-1.2089,98.4623,"
"60.00,-1.0924,99.2934,"
"61.00,-0.9774,100.1539,"
"62.00,-0.8589,100.8949,"
"63.00,-0.7425,101.7735,"
"64.00,-0.6214,102.5031,"
