"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,0.0000,-0.0074"
"2.00,0.0003,0.0058"
"3.00,0.0000,-0.0074"
"4.00,0.0000,-0.0070"
"5.00,0.0049,0.2353"
"6.00,0.0233,1.1433"
"7.00,0.0491,2.3788"
"8.00,0.0814,3.8762"
"9.00,0.1169,5.4532"
"10.00,0.1489,6.7841"
"11.00,0.1842,8.2082"
"12.00,0.2226,9.7162"
"13.00,0.2579,10.9976"
"14.00,0.2935,12.2271"
"15.00,0.3299,13.4362"
"16.00,0.3652,14.5315"
"17.00,0.4008,15.5842"
"18.00,0.4376,16.6420"
"19.00,0.4726,17.5607"
"20.00,0.5095,18.5271"
"21.00,0.5465,19.4543"
"22.00,0.5816,20.2324"
"23.00,0.6184,21.0651"
"24.00,0.6552,21.8492"
"25.00,0.6905,22.5223"
"26.00,0.7259,23.1650"
"27.00,0.7615,23.7853"
"28.00,0.7980,24.4228"
"29.00,0.8332,24.9617"
"30.00,0.9039,25.4916"
"31.00,0.9389,25.9697"
"32.00,0.9761,26.4348"
"33.00,1.0099,26.9583"
"34.00,1.0466,27.3067"
"35.00,1.0816,27.7704"
"36.00,1.1173,28.1453"
"37.00,1.1523,28.5091"
"38.00,1.1877,28.8469"
"39.00,1.2227,29.1593"
"40.00,1.2600,29.4679"
"41.00,1.2949,29.8387"
"42.00,1.3316,30.1030"
"43.00,1.3670,30.4427"
"44.00,1.4053,30.6756"
"45.00,1.4393,31.0684"
"46.00,1.4765,31.2145"
"47.00,1.5115,31.4950"
"48.00,1.5485,31.6950"
"49.00,1.5864,31.9354"
"50.00,1.6237,32.2605"
"51.00,1.6587,32.4892"
"52.00,1.6974,32.6390"
"53.00,1.7339,32.9176"
"54.00,1.7720,33.1098"
"55.00,1.8109,33.3671"
"56.00,1.8475,33.6257"
"57.00,1.8859,33.7856"
"58.00,1.9225,34.0107"
"59.00,1.9625,34.1399"
"60.00,2.0027,34.4434"
"61.00,2.0423,34.7113"
"62.00,2.0790,34.9723"
"63.00,2.1195,35.0620"
"64.00,2.1588,35.3156"
"65.00,2.1990,35.5355"
"66.00,2.2386,35.7493"
"67.00,2.2770,35.9582"
"68.00,2.3172,36.0801"
"69.00,2.3568,36.2670"
"70.00,2.3983,36.4552"
"71.00,2.4382,36.6916"
"72.00,2.4782,36.8614"
"73.00,2.5162,37.0120"
"74.00,2.5580,37.0726"
"75.00,2.5979,37.2948"
"76.00,2.6376,37.4318"
"77.00,2.6778,37.5530"
"78.00,2.7171,37.6673"
"79.00,2.7590,37.7680"
"80.00,2.7986,37.9535"
"81.00,2.8388,38.0561"
"82.00,2.8768,38.1456"
"83.00,2.9168,38.1520"
"84.00,2.9569,38.2452"
"85.00,2.9966,38.3256"
"86.00,3.0351,38.4090"
"87.00,3.0732,38.3997"
"88.00,3.1119,38.3931"
"89.00,-3.1328,38.4085"
"90.00,-3.0948,38.3995"
"91.00,-3.0562,38.3969"
"92.00,-3.0179,38.3961"
"93.00,-2.9793,38.4003"
"94.00,-2.9426,38.4016"
"95.00,-2.9044,38.3236"
"96.00,-2.8677,38.3125"
"97.00,-2.8307,38.2388"
"98.00,-2.7940,38.1666"
"99.00,-2.7568,38.1001"
"100.00,-2.7204,38.0512"
"101.00,-2.6848,37.9741"
"102.00,-2.6481,37.8498"
"103.00,-2.6128,37.7990"
"104.00,-2.5761,37.6672"
"105.00,-2.5392,37.6254"
"106.00,-2.5054,37.5842"
"107.00,-2.4701,37.3992"
"108.00,-2.4350,37.2877"
"109.00,-2.3994,37.1828"
"110.00,-2.3644,37.0985"
"111.00,-2.3287,37.0030"
"112.00,-2.2953,36.9278"
"113.00,-2.2618,36.7559"
"114.00,-2.2246,36.5971"
"115.00,-2.1909,36.6172"
"116.00,-2.1556,36.4801"
"117.00,-2.1205,36.4149"
"118.00,-2.0879,36.3533"
"119.00,-2.0528,36.1636"
"120.00,-2.0192,36.1144"
"121.00,-1.9838,35.9859"
"122.00,-1.9468,35.9619"
"123.00,-1.9118,36.0047"
"124.00,-1.8781,35.9633"
"125.00,-1.8427,35.8426"
"126.00,-1.8087,35.8255"
"127.00,-1.7720,35.7281"
"128.00,-1.7367,35.7821"
"129.00,-1.7017,35.7524"
"130.00,-1.6660,35.7233"
"131.00,-1.6293,35.7130"
"132.00,-1.5958,35.7655"
"133.00,-1.5573,35.6559"
"134.00,-1.5204,35.7942"
"135.00,-1.4837,35.8536"
"136.00,-1.4466,35.8955"
"137.00,-1.4117,35.9532"
"138.00,-1.3736,35.9028"
"139.00,-1.3348,36.0093"
"140.00,-1.2980,36.1523"
"141.00,-1.2597,36.1811"
"142.00,-1.2228,36.2881"
"143.00,-1.1831,36.3156"
"144.00,-1.1444,36.4922"
"145.00,-1.1063,38.5059"
"146.00,-1.0661,38.5892"
"147.00,-1.0295,38.4916"
"148.00,-0.9895,38.5639"
"149.00,-0.9496,38.6314"
"150.00,-0.9113,38.6142"
"151.00,-0.9113,36.6835"
"152.00,-0.8741,36.7103"
"153.00,-0.8348,36.8395"
"154.00,-0.7949,36.9926"
"155.00,-0.7550,37.1392"
"156.00,-0.7151,37.2785"
"157.00,-0.6751,37.4108"
"158.00,-0.6352,37.5365"
"159.00,-0.5953,37.6559"
"160.00,-0.5553,37.7694"
"161.00,-0.5171,37.7954"
"162.00,-0.4771,37.9018"
"163.00,-0.4372,38.0030"
"164.00,-0.3973,38.0991"
"165.00,-0.3590,38.1086"
"166.00,-0.3178,38.2649"
"167.00,-0.2778,38.3479"
"168.00,-0.2392,38.3613"
"169.00,-0.1980,38.5049"
"170.00,-0.1610,38.4286"
"171.00,-0.1227,38.4216"
"172.00,-0.0828,38.4968"
"173.00,-0.0445,38.4864"
"174.00,-0.0046,38.5583"
"175.00,0.0353,38.6267"
"176.00,0.0723,38.5443"
"177.00,0.1106,38.5315"
"178.00,0.1489,38.5194"
"179.00,0.1888,38.5897"
"180.00,0.2255,38.4928"
"181.00,0.2641,38.4990"
"182.00,0.3007,38.4066"
"183.00,0.3374,38.3189"
"184.00,0.3773,38.3993"
"185.00,0.4143,38.3282"
"186.00,0.4496,38.1790"
"187.00,0.4879,38.1845"
"188.00,0.5233,38.0425"
"189.00,0.5616,38.0548"
"190.00,0.5985,38.0010"
"191.00,0.6352,37.9336"
"192.00,0.6705,37.8041"
"193.00,0.7043,37.5992"
"194.00,0.7412,37.5683"
"195.00,0.7794,37.5988"
"196.00,0.8163,37.5624"
"197.00,0.8847,37.4515"
"198.00,0.9223,37.2315"
"199.00,0.9593,37.2553"
"200.00,0.9945,37.2324"
"201.00,1.0309,37.1344"
"202.00,1.0667,37.1101"
"203.00,1.1035,37.0256"
"204.00,1.1401,37.0162"
"205.00,1.1769,37.0105"
"206.00,1.2123,36.9926"
"207.00,1.2476,36.9101"
"208.00,1.2862,36.8387"
"209.00,1.3198,36.9152"
"210.00,1.3581,36.7548"
"211.00,1.3934,36.8315"
"212.00,1.4317,36.7571"
"213.00,1.4687,36.8337"
"214.00,1.5054,36.8410"
"215.00,1.5433,36.8250"
"216.00,1.5804,36.8938"
"217.00,1.6171,36.8981"
"218.00,1.6557,36.8858"
"219.00,1.6936,36.9723"
"220.00,1.7326,37.0280"
"221.00,1.7709,37.1152"
"222.00,1.8092,37.1762"
"223.00,1.8460,37.2288"
"224.00,1.8859,37.2139"
"225.00,1.9255,37.3410"
"226.00,1.9644,37.4683"
"227.00,2.0042,37.5251"
"228.00,2.0422,37.6422"
"229.00,2.0825,37.6694"
"230.00,2.1222,37.7874"
"231.00,2.1604,37.8917"
"232.00,2.2001,37.9033"
"233.00,2.2406,38.0018"
"234.00,2.2803,38.1115"
"235.00,2.3215,38.1995"
"236.00,2.3600,38.3512"
"237.00,2.4013,38.3563"
"238.00,2.4410,38.5083"
"239.00,2.4814,38.5680"
"240.00,2.5242,38.6525"
"241.00,2.5623,38.8608"
"242.00,2.6009,38.8292"
"243.00,2.6406,38.8107"
"244.00,2.6824,38.8629"
"245.00,2.7236,38.9959"
