"Angular Position,Angular Velocity"
"0.00,0.0000,0.0000"
"1.00,0.0001,-0.0050"
"2.00,0.0000,-0.0110"
"3.00,0.0000,-0.0105"
"4.00,0.0000,-0.0100"
"5.00,0.0000,-0.0095"
"6.00,0.0046,0.2201"
"7.00,0.0154,0.7491"
"8.00,0.0275,1.3170"
"9.00,0.0416,1.9548"
"10.00,0.0537,2.4625"
"11.00,0.0691,3.1084"
"12.00,0.0815,3.5747"
"13.00,0.0952,4.0832"
"14.00,0.1090,4.5663"
"15.00,0.1211,4.9434"
"16.00,0.1368,5.4816"
"17.00,0.1489,5.8130"
"18.00,0.1626,6.2096"
"19.00,0.1780,6.6681"
"20.00,0.1918,7.0220"
"21.00,0.2042,7.2926"
"22.00,0.2163,7.5334"
"23.00,0.2301,7.8440"
"24.00,0.2438,8.1390"
"25.00,0.2575,8.4193"
"26.00,0.2687,8.5547"
"27.00,0.2837,8.8796"
"28.00,0.2975,9.1229"
"29.00,0.3099,9.2885"
"30.00,0.3238,9.5176"
"31.00,0.3377,9.7390"
"32.00,0.3515,9.9393"
"33.00,0.3655,10.1459"
"34.00,0.3793,10.3259"
"35.00,0.3914,10.4150"
"36.00,0.4055,10.5979"
"37.00,0.4176,10.6734"
"38.00,0.4313,10.8269"
"39.00,0.4451,10.9728"
"40.00,0.4575,11.0460"
"41.00,0.4712,11.1809"
"42.00,0.4850,11.3091"
"43.00,0.4974,11.3654"
"44.00,0.5112,11.4844"
"45.00,0.5266,11.6792"
"46.00,0.5387,11.7007"
"47.00,0.5527,11.8192"
"48.00,0.5665,11.9155"
"49.00,0.5786,11.9252"
"50.00,0.5927,12.0325"
"51.00,0.6035,11.9708"
"52.00,0.6185,12.1250"
"53.00,0.6309,12.1405"
"54.00,0.6447,12.2207"
"55.00,0.6571,12.2315"
"56.00,0.6709,12.3071"
"57.00,0.6830,12.2972"
"58.00,0.6954,12.3041"
"59.00,0.7108,12.4579"
"60.00,0.7229,12.4405"
"61.00,0.7353,12.4402"
"62.00,0.7491,12.5054"
"63.00,0.7628,12.5674"
"64.00,0.7749,12.5445"
"65.00,0.7890,12.6208"
"66.00,0.8011,12.5952"
"67.00,0.8132,12.5709"
"68.00,0.8257,12.5641"
"69.00,0.8394,12.6231"
"70.00,0.8532,12.6792"
"71.00,0.8656,12.6670"
"72.00,0.8794,12.7264"
"73.00,0.8915,12.6955"
"74.00,0.9047,12.7207"
"75.00,0.9176,12.7282"
"76.00,0.9299,12.7081"
"77.00,0.9424,12.6945"
"78.00,0.9699,12.7508"
"79.00,0.9814,12.8038"
"80.00,0.9944,12.7309"
"81.00,1.0063,12.7439"
"82.00,1.0206,12.7116"
"83.00,1.0346,12.7850"
"84.00,1.0465,12.8391"
"85.00,1.0604,12.8003"
"86.00,1.0727,12.8546"
"87.00,1.0851,12.8212"
"88.00,1.0972,12.8019"
"89.00,1.1096,12.7672"
"90.00,1.1220,12.7522"
"91.00,1.1353,12.7263"
"92.00,1.1492,12.7654"
"93.00,1.1603,12.8198"
"94.00,1.1740,12.7282"
